#    L    TT             EE             TE             PP             TP          
   250   0.493649E+04   0.290027E+01   0.717255E+02   0.185890E+07   0.187227E+04
   251   0.491521E+04   0.299757E+01   0.731857E+02   0.185066E+07   0.185636E+04
   252   0.489346E+04   0.309717E+01   0.746287E+02   0.184247E+07   0.184058E+04
   253   0.487124E+04   0.319906E+01   0.760537E+02   0.183433E+07   0.182492E+04
   254   0.484856E+04   0.330324E+01   0.774601E+02   0.182625E+07   0.180939E+04
   255   0.482542E+04   0.340969E+01   0.788472E+02   0.181823E+07   0.179399E+04
   256   0.480182E+04   0.351841E+01   0.802143E+02   0.181025E+07   0.177870E+04
   257   0.477779E+04   0.362938E+01   0.815609E+02   0.180234E+07   0.176354E+04
   258   0.475332E+04   0.374258E+01   0.828861E+02   0.179447E+07   0.174851E+04
   259   0.472843E+04   0.385802E+01   0.841905E+02   0.178666E+07   0.173359E+04
   260   0.470315E+04   0.397567E+01   0.854718E+02   0.177889E+07   0.171879E+04
   261   0.467747E+04   0.409551E+01   0.867310E+02   0.177119E+07   0.170411E+04
   262   0.465143E+04   0.421754E+01   0.879667E+02   0.176353E+07   0.168955E+04
   263   0.462502E+04   0.434173E+01   0.891790E+02   0.175592E+07   0.167510E+04
   264   0.459825E+04   0.446807E+01   0.903665E+02   0.174836E+07   0.166077E+04
   265   0.457113E+04   0.459652E+01   0.915299E+02   0.174085E+07   0.164655E+04
   266   0.454367E+04   0.472708E+01   0.926674E+02   0.173340E+07   0.163244E+04
   267   0.451588E+04   0.485969E+01   0.937780E+02   0.172599E+07   0.161845E+04
   268   0.448776E+04   0.499435E+01   0.948628E+02   0.171863E+07   0.160456E+04
   269   0.445932E+04   0.513104E+01   0.959196E+02   0.171132E+07   0.159079E+04
   270   0.443056E+04   0.526970E+01   0.969492E+02   0.170405E+07   0.157712E+04
   271   0.440150E+04   0.541034E+01   0.979496E+02   0.169684E+07   0.156356E+04
   272   0.437215E+04   0.555290E+01   0.989215E+02   0.168967E+07   0.155011E+04
   273   0.434252E+04   0.569735E+01   0.998635E+02   0.168254E+07   0.153676E+04
   274   0.431262E+04   0.584367E+01   0.100777E+03   0.167547E+07   0.152352E+04
   275   0.428245E+04   0.599181E+01   0.101659E+03   0.166844E+07   0.151038E+04
   276   0.425205E+04   0.614175E+01   0.102510E+03   0.166145E+07   0.149734E+04
   277   0.422142E+04   0.629345E+01   0.103330E+03   0.165451E+07   0.148440E+04
   278   0.419056E+04   0.644687E+01   0.104118E+03   0.164761E+07   0.147156E+04
   279   0.415948E+04   0.660196E+01   0.104875E+03   0.164076E+07   0.145882E+04
   280   0.412821E+04   0.675867E+01   0.105598E+03   0.163395E+07   0.144618E+04
   281   0.409675E+04   0.691699E+01   0.106289E+03   0.162718E+07   0.143363E+04
   282   0.406511E+04   0.707684E+01   0.106946E+03   0.162046E+07   0.142118E+04
   283   0.403331E+04   0.723819E+01   0.107570E+03   0.161378E+07   0.140883E+04
   284   0.400134E+04   0.740101E+01   0.108159E+03   0.160714E+07   0.139656E+04
   285   0.396923E+04   0.756522E+01   0.108713E+03   0.160054E+07   0.138439E+04
   286   0.393699E+04   0.773080E+01   0.109233E+03   0.159398E+07   0.137231E+04
   287   0.390463E+04   0.789768E+01   0.109717E+03   0.158747E+07   0.136032E+04
   288   0.387216E+04   0.806581E+01   0.110166E+03   0.158099E+07   0.134842E+04
   289   0.383958E+04   0.823515E+01   0.110579E+03   0.157455E+07   0.133661E+04
   290   0.380693E+04   0.840563E+01   0.110956E+03   0.156816E+07   0.132488E+04
   291   0.377420E+04   0.857723E+01   0.111296E+03   0.156180E+07   0.131324E+04
   292   0.374141E+04   0.874979E+01   0.111599E+03   0.155548E+07   0.130168E+04
   293   0.370856E+04   0.892337E+01   0.111866E+03   0.154919E+07   0.129021E+04
   294   0.367567E+04   0.909789E+01   0.112095E+03   0.154295E+07   0.127882E+04
