#    L    TT             EE             TE             PP             TP          
   125   0.345819E+04   0.100517E+01  -0.373721E+02   0.363076E+07   0.495996E+04
   126   0.349203E+04   0.101140E+01  -0.378486E+02   0.360755E+07   0.490678E+04
   127   0.352589E+04   0.101721E+01  -0.383118E+02   0.358452E+07   0.485451E+04
   128   0.355976E+04   0.102257E+01  -0.387613E+02   0.356167E+07   0.480314E+04
   129   0.359365E+04   0.102749E+01  -0.391965E+02   0.353901E+07   0.475266E+04
   130   0.362753E+04   0.103196E+01  -0.396169E+02   0.351653E+07   0.470309E+04
   131   0.366139E+04   0.103597E+01  -0.400221E+02   0.349424E+07   0.465440E+04
   132   0.369525E+04   0.103952E+01  -0.404116E+02   0.347213E+07   0.460657E+04
   133   0.372907E+04   0.104261E+01  -0.407848E+02   0.345020E+07   0.455958E+04
   134   0.376285E+04   0.104524E+01  -0.411414E+02   0.342845E+07   0.451340E+04
   135   0.379660E+04   0.104740E+01  -0.414809E+02   0.340687E+07   0.446801E+04
   136   0.383030E+04   0.104909E+01  -0.418028E+02   0.338548E+07   0.442337E+04
   137   0.386394E+04   0.105030E+01  -0.421067E+02   0.336426E+07   0.437947E+04
   138   0.389752E+04   0.105105E+01  -0.423921E+02   0.334322E+07   0.433627E+04
   139   0.393101E+04   0.105133E+01  -0.426587E+02   0.332235E+07   0.429374E+04
   140   0.396444E+04   0.105113E+01  -0.429061E+02   0.330165E+07   0.425187E+04
   141   0.399778E+04   0.105048E+01  -0.431338E+02   0.328113E+07   0.421063E+04
   142   0.403102E+04   0.104936E+01  -0.433415E+02   0.326077E+07   0.416998E+04
   143   0.406417E+04   0.104778E+01  -0.435287E+02   0.324059E+07   0.412991E+04
   144   0.409719E+04   0.104574E+01  -0.436952E+02   0.322057E+07   0.409038E+04
   145   0.413010E+04   0.104325E+01  -0.438404E+02   0.320072E+07   0.405138E+04
   146   0.416286E+04   0.104030E+01  -0.439642E+02   0.318104E+07   0.401286E+04
   147   0.419548E+04   0.103693E+01  -0.440658E+02   0.316152E+07   0.397481E+04
   148   0.422792E+04   0.103311E+01  -0.441452E+02   0.314216E+07   0.393721E+04
   149   0.426019E+04   0.102887E+01  -0.442018E+02   0.312297E+07   0.390001E+04
   150   0.429226E+04   0.102421E+01  -0.442353E+02   0.310393E+07   0.386320E+04
   151   0.432412E+04   0.101913E+01  -0.442453E+02   0.308506E+07   0.382676E+04
   152   0.435577E+04   0.101365E+01  -0.442316E+02   0.306634E+07   0.379068E+04
   153   0.438719E+04   0.100778E+01  -0.441939E+02   0.304778E+07   0.375496E+04
   154   0.441840E+04   0.100154E+01  -0.441320E+02   0.302938E+07   0.371960E+04
   155   0.444937E+04   0.994919E+00  -0.440457E+02   0.301113E+07   0.368461E+04
   156   0.448012E+04   0.987947E+00  -0.439347E+02   0.299304E+07   0.364998E+04
   157   0.451062E+04   0.980622E+00  -0.437989E+02   0.297510E+07   0.361572E+04
   158   0.454089E+04   0.972974E+00  -0.436379E+02   0.295731E+07   0.358182E+04
   159   0.457090E+04   0.965002E+00  -0.434516E+02   0.293968E+07   0.354829E+04
   160   0.460066E+04   0.956728E+00  -0.432399E+02   0.292219E+07   0.351513E+04
   161   0.463012E+04   0.948167E+00  -0.430024E+02   0.290485E+07   0.348234E+04
   162   0.465930E+04   0.939335E+00  -0.427391E+02   0.288766E+07   0.344992E+04
   163   0.468818E+04   0.930260E+00  -0.424497E+02   0.287062E+07   0.341787E+04
   164   0.471674E+04   0.920942E+00  -0.421342E+02   0.285372E+07   0.338619E+04
   165   0.474498E+04   0.911404E+00  -0.417922E+02   0.283697E+07   0.335488E+04
   166   0.477288E+04   0.901667E+00  -0.414237E+02   0.282036E+07   0.332395E+04
   167   0.480044E+04   0.891754E+00  -0.410287E+02   0.280390E+07   0.329339E+04
   168   0.482765E+04   0.881688E+00  -0.406071E+02   0.278758E+07   0.326321E+04
   169   0.485450E+04   0.871489E+00  -0.401588E+02   0.277139E+07   0.323340E+04
   170   0.488098E+04   0.861173E+00  -0.396839E+02   0.275535E+07   0.320397E+04
   171   0.490708E+04   0.850770E+00  -0.391822E+02   0.273944E+07   0.317492E+04
   172   0.493281E+04   0.840301E+00  -0.386537E+02   0.272367E+07   0.314625E+04
   173   0.495814E+04   0.829788E+00  -0.380984E+02   0.270804E+07   0.311795E+04
   174   0.498307E+04   0.819255E+00  -0.375163E+02   0.269255E+07   0.309004E+04
   175   0.500760E+04   0.808737E+00  -0.369076E+02   0.267718E+07   0.306251E+04
   176   0.503170E+04   0.798250E+00  -0.362721E+02   0.266195E+07   0.303536E+04
   177   0.505538E+04   0.787830E+00  -0.356100E+02   0.264686E+07   0.300858E+04
   178   0.507862E+04   0.777498E+00  -0.349213E+02   0.263189E+07   0.298217E+04
   179   0.510142E+04   0.767276E+00  -0.342060E+02   0.261705E+07   0.295611E+04
   180   0.512378E+04   0.757200E+00  -0.334642E+02   0.260234E+07   0.293040E+04
   181   0.514567E+04   0.747300E+00  -0.326962E+02   0.258776E+07   0.290503E+04
   182   0.516711E+04   0.737603E+00  -0.319020E+02   0.257330E+07   0.287998E+04
   183   0.518808E+04   0.728132E+00  -0.310817E+02   0.255896E+07   0.285526E+04
