#    L    TT             EE             TE             PP             TP          
   134   0.390576E+04   0.899653E+00  -0.373150E+02   0.166637E+07   0.124686E+05
   135   0.393575E+04   0.890600E+00  -0.370693E+02   0.165712E+07   0.123324E+05
   136   0.396545E+04   0.881228E+00  -0.367909E+02   0.164793E+07   0.121980E+05
   137   0.399484E+04   0.871565E+00  -0.364797E+02   0.163881E+07   0.120655E+05
   138   0.402392E+04   0.861655E+00  -0.361355E+02   0.162975E+07   0.119349E+05
   139   0.405267E+04   0.851524E+00  -0.357583E+02   0.162075E+07   0.118060E+05
   140   0.408108E+04   0.841211E+00  -0.353479E+02   0.161181E+07   0.116789E+05
   141   0.410914E+04   0.830764E+00  -0.349043E+02   0.160294E+07   0.115536E+05
   142   0.413683E+04   0.820206E+00  -0.344272E+02   0.159413E+07   0.114299E+05
   143   0.416416E+04   0.809578E+00  -0.339168E+02   0.158538E+07   0.113079E+05
   144   0.419109E+04   0.798926E+00  -0.333728E+02   0.157669E+07   0.111876E+05
   145   0.421762E+04   0.788276E+00  -0.327950E+02   0.156807E+07   0.110689E+05
   146   0.424373E+04   0.777680E+00  -0.321836E+02   0.155951E+07   0.109518E+05
   147   0.426940E+04   0.767181E+00  -0.315383E+02   0.155100E+07   0.108362E+05
   148   0.429462E+04   0.756815E+00  -0.308590E+02   0.154256E+07   0.107221E+05
   149   0.431936E+04   0.746625E+00  -0.301458E+02   0.153418E+07   0.106096E+05
   150   0.434361E+04   0.736654E+00  -0.293983E+02   0.152587E+07   0.104985E+05
   151   0.436735E+04   0.726946E+00  -0.286168E+02   0.151761E+07   0.103888E+05
   152   0.439057E+04   0.717545E+00  -0.278014E+02   0.150941E+07   0.102805E+05
   153   0.441328E+04   0.708504E+00  -0.269525E+02   0.150128E+07   0.101736E+05
   154   0.443547E+04   0.699876E+00  -0.260705E+02   0.149320E+07   0.100681E+05
   155   0.445712E+04   0.691697E+00  -0.251556E+02   0.148518E+07   0.996396E+04
   156   0.447826E+04   0.684029E+00  -0.242083E+02   0.147723E+07   0.986115E+04
   157   0.449886E+04   0.676908E+00  -0.232289E+02   0.146933E+07   0.975966E+04
   158   0.451893E+04   0.670401E+00  -0.222178E+02   0.146149E+07   0.965948E+04
   159   0.453845E+04   0.664547E+00  -0.211752E+02   0.145371E+07   0.956059E+04
   160   0.455742E+04   0.659406E+00  -0.201018E+02   0.144599E+07   0.946297E+04
   161   0.457582E+04   0.655029E+00  -0.189977E+02   0.143832E+07   0.936660E+04
   162   0.459364E+04   0.651469E+00  -0.178636E+02   0.143071E+07   0.927148E+04
   163   0.461087E+04   0.648793E+00  -0.166996E+02   0.142317E+07   0.917757E+04
   164   0.462749E+04   0.647040E+00  -0.155063E+02   0.141567E+07   0.908486E+04
   165   0.464350E+04   0.646268E+00  -0.142840E+02   0.140824E+07   0.899335E+04
   166   0.465889E+04   0.646538E+00  -0.130333E+02   0.140086E+07   0.890300E+04
   167   0.467366E+04   0.647910E+00  -0.117546E+02   0.139354E+07   0.881380E+04
   168   0.468779E+04   0.650443E+00  -0.104486E+02   0.138627E+07   0.872574E+04
   169   0.470128E+04   0.654198E+00  -0.911572E+01   0.137906E+07   0.863879E+04
   170   0.471412E+04   0.659226E+00  -0.775647E+01   0.137190E+07   0.855295E+04
   171   0.472630E+04   0.665596E+00  -0.637139E+01   0.136480E+07   0.846819E+04
   172   0.473783E+04   0.673367E+00  -0.496108E+01   0.135775E+07   0.838449E+04
   173   0.474868E+04   0.682599E+00  -0.352606E+01   0.135076E+07   0.830185E+04
   174   0.475886E+04   0.693351E+00  -0.206694E+01   0.134383E+07   0.822023E+04
