#    L    TT             EE             TE             PP             TP          
   113   0.277393E+04   0.720242E+00  -0.236229E+02   0.508210E+07   0.257564E+04
   114   0.280359E+04   0.732394E+00  -0.242037E+02   0.505108E+07   0.256071E+04
   115   0.283341E+04   0.744438E+00  -0.247846E+02   0.502026E+07   0.254582E+04
   116   0.286338E+04   0.756359E+00  -0.253652E+02   0.498964E+07   0.253098E+04
   117   0.289351E+04   0.768137E+00  -0.259452E+02   0.495921E+07   0.251619E+04
   118   0.292376E+04   0.779772E+00  -0.265240E+02   0.492899E+07   0.250146E+04
   119   0.295415E+04   0.791251E+00  -0.271015E+02   0.489897E+07   0.248680E+04
   120   0.298468E+04   0.802567E+00  -0.276771E+02   0.486914E+07   0.247219E+04
   121   0.301533E+04   0.813706E+00  -0.282505E+02   0.483952E+07   0.245766E+04
   122   0.304609E+04   0.824662E+00  -0.288213E+02   0.481009E+07   0.244319E+04
   123   0.307696E+04   0.835429E+00  -0.293892E+02   0.478087E+07   0.242880E+04
   124   0.310794E+04   0.845992E+00  -0.299537E+02   0.475185E+07   0.241449E+04
   125   0.313902E+04   0.856353E+00  -0.305145E+02   0.472304E+07   0.240025E+04
   126   0.317019E+04   0.866497E+00  -0.310712E+02   0.469443E+07   0.238611E+04
   127   0.320144E+04   0.876426E+00  -0.316235E+02   0.466602E+07   0.237204E+04
   128   0.323277E+04   0.886127E+00  -0.321710E+02   0.463781E+07   0.235807E+04
   129   0.326417E+04   0.895599E+00  -0.327134E+02   0.460981E+07   0.234420E+04
   130   0.329565E+04   0.904829E+00  -0.332503E+02   0.458201E+07   0.233042E+04
   131   0.332717E+04   0.913817E+00  -0.337813E+02   0.455442E+07   0.231674E+04
   132   0.335876E+04   0.922557E+00  -0.343061E+02   0.452703E+07   0.230316E+04
   133   0.339039E+04   0.931028E+00  -0.348242E+02   0.449985E+07   0.228968E+04
   134   0.342207E+04   0.939239E+00  -0.353352E+02   0.447286E+07   0.227631E+04
   135   0.345380E+04   0.947161E+00  -0.358388E+02   0.444608E+07   0.226303E+04
   136   0.348556E+04   0.954794E+00  -0.363345E+02   0.441950E+07   0.224986E+04
   137   0.351737E+04   0.962125E+00  -0.368219E+02   0.439312E+07   0.223679E+04
   138   0.354920E+04   0.969154E+00  -0.373007E+02   0.436693E+07   0.222383E+04
   139   0.358106E+04   0.975868E+00  -0.377705E+02   0.434094E+07   0.221097E+04
   140   0.361295E+04   0.982259E+00  -0.382309E+02   0.431515E+07   0.219821E+04
   141   0.364486E+04   0.988337E+00  -0.386818E+02   0.428955E+07   0.218556E+04
   142   0.367678E+04   0.994080E+00  -0.391226E+02   0.426415E+07   0.217301E+04
   143   0.370872E+04   0.999489E+00  -0.395532E+02   0.423893E+07   0.216057E+04
   144   0.374066E+04   0.100456E+01  -0.399730E+02   0.421391E+07   0.214823E+04
   145   0.377260E+04   0.100929E+01  -0.403819E+02   0.418908E+07   0.213600E+04
   146   0.380453E+04   0.101368E+01  -0.407795E+02   0.416443E+07   0.212388E+04
   147   0.383643E+04   0.101773E+01  -0.411653E+02   0.413998E+07   0.211186E+04
   148   0.386830E+04   0.102144E+01  -0.415393E+02   0.411571E+07   0.209995E+04
   149   0.390013E+04   0.102480E+01  -0.419009E+02   0.409162E+07   0.208815E+04
   150   0.393190E+04   0.102782E+01  -0.422498E+02   0.406772E+07   0.207645E+04
   151   0.396361E+04   0.103050E+01  -0.425858E+02   0.404401E+07   0.206486E+04
   152   0.399525E+04   0.103283E+01  -0.429086E+02   0.402047E+07   0.205338E+04
   153   0.402682E+04   0.103480E+01  -0.432176E+02   0.399712E+07   0.204199E+04
   154   0.405832E+04   0.103643E+01  -0.435127E+02   0.397395E+07   0.203070E+04
   155   0.408975E+04   0.103770E+01  -0.437935E+02   0.395096E+07   0.201950E+04
   156   0.412112E+04   0.103860E+01  -0.440595E+02   0.392814E+07   0.200837E+04
   157   0.415240E+04   0.103914E+01  -0.443106E+02   0.390550E+07   0.199733E+04
   158   0.418361E+04   0.103931E+01  -0.445463E+02   0.388305E+07   0.198636E+04
   159   0.421474E+04   0.103912E+01  -0.447663E+02   0.386076E+07   0.197546E+04
   160   0.424579E+04   0.103855E+01  -0.449704E+02   0.383865E+07   0.196463E+04
   161   0.427672E+04   0.103763E+01  -0.451582E+02   0.381672E+07   0.195385E+04
   162   0.430754E+04   0.103633E+01  -0.453295E+02   0.379495E+07   0.194312E+04
   163   0.433825E+04   0.103469E+01  -0.454839E+02   0.377336E+07   0.193245E+04
   164   0.436883E+04   0.103268E+01  -0.456212E+02   0.375194E+07   0.192181E+04
   165   0.439927E+04   0.103031E+01  -0.457411E+02   0.373069E+07   0.191122E+04
   166   0.442956E+04   0.102759E+01  -0.458433E+02   0.370961E+07   0.190066E+04
   167   0.445971E+04   0.102453E+01  -0.459277E+02   0.368870E+07   0.189013E+04
   168   0.448971E+04   0.102113E+01  -0.459942E+02   0.366795E+07   0.187962E+04
   169   0.451955E+04   0.101740E+01  -0.460425E+02   0.364737E+07   0.186913E+04
   170   0.454923E+04   0.101335E+01  -0.460726E+02   0.362695E+07   0.185866E+04
   171   0.457874E+04   0.100897E+01  -0.460842E+02   0.360670E+07   0.184819E+04
   172   0.460808E+04   0.100429E+01  -0.460772E+02   0.358662E+07   0.183773E+04
   173   0.463724E+04   0.999314E+00  -0.460515E+02   0.356669E+07   0.182727E+04
   174   0.466622E+04   0.994041E+00  -0.460069E+02   0.354693E+07   0.181680E+04
   175   0.469501E+04   0.988498E+00  -0.459436E+02   0.352732E+07   0.180632E+04
   176   0.472361E+04   0.982683E+00  -0.458612E+02   0.350788E+07   0.179583E+04
   177   0.475201E+04   0.976610E+00  -0.457596E+02   0.348859E+07   0.178532E+04
   178   0.478019E+04   0.970280E+00  -0.456386E+02   0.346946E+07   0.177481E+04
   179   0.480815E+04   0.963689E+00  -0.454978E+02   0.345048E+07   0.176429E+04
   180   0.483590E+04   0.956853E+00  -0.453370E+02   0.343166E+07   0.175377E+04
   181   0.486341E+04   0.949777E+00  -0.451563E+02   0.341299E+07   0.174326E+04
   182   0.489068E+04   0.942468E+00  -0.449552E+02   0.339448E+07   0.173275E+04
   183   0.491772E+04   0.934923E+00  -0.447338E+02   0.337611E+07   0.172226E+04
   184   0.494449E+04   0.927158E+00  -0.444919E+02   0.335789E+07   0.171178E+04
   185   0.497102E+04   0.919185E+00  -0.442292E+02   0.333981E+07   0.170133E+04
   186   0.499727E+04   0.911003E+00  -0.439457E+02   0.332189E+07   0.169090E+04
   187   0.502325E+04   0.902620E+00  -0.436412E+02   0.330410E+07   0.168049E+04
   188   0.504896E+04   0.894051E+00  -0.433158E+02   0.328646E+07   0.167012E+04
   189   0.507439E+04   0.885304E+00  -0.429693E+02   0.326897E+07   0.165978E+04
   190   0.509952E+04   0.876391E+00  -0.426016E+02   0.325161E+07   0.164949E+04
   191   0.512436E+04   0.867319E+00  -0.422129E+02   0.323439E+07   0.163924E+04
   192   0.514888E+04   0.858101E+00  -0.418028E+02   0.321731E+07   0.162904E+04
   193   0.517310E+04   0.848745E+00  -0.413715E+02   0.320036E+07   0.161888E+04
   194   0.519700E+04   0.839264E+00  -0.409189E+02   0.318355E+07   0.160879E+04
   195   0.522059E+04   0.829670E+00  -0.404452E+02   0.316687E+07   0.159876E+04
   196   0.524385E+04   0.819975E+00  -0.399504E+02   0.315032E+07   0.158879E+04
   197   0.526679E+04   0.810193E+00  -0.394345E+02   0.313391E+07   0.157889E+04
   198   0.528942E+04   0.800336E+00  -0.388977E+02   0.311762E+07   0.156906E+04
   199   0.531170E+04   0.790417E+00  -0.383399E+02   0.310146E+07   0.155930E+04
   200   0.533366E+04   0.780446E+00  -0.377613E+02   0.308543E+07   0.154963E+04
   201   0.535527E+04   0.770442E+00  -0.371619E+02   0.306952E+07   0.154004E+04
   202   0.537654E+04   0.760427E+00  -0.365419E+02   0.305374E+07   0.153054E+04
   203   0.539743E+04   0.750431E+00  -0.359010E+02   0.303808E+07   0.152111E+04
   204   0.541794E+04   0.740480E+00  -0.352394E+02   0.302254E+07   0.151177E+04
   205   0.543805E+04   0.730603E+00  -0.345572E+02   0.300712E+07   0.150250E+04
   206   0.545775E+04   0.720825E+00  -0.338542E+02   0.299182E+07   0.149331E+04
   207   0.547703E+04   0.711175E+00  -0.331304E+02   0.297665E+07   0.148420E+04
   208   0.549587E+04   0.701681E+00  -0.323860E+02   0.296159E+07   0.147516E+04
   209   0.551430E+04   0.692370E+00  -0.316212E+02   0.294665E+07   0.146619E+04
