#    L    TT             EE             BB             TE             PP             TP             EP          
  1142   0.652111E+03   0.267093E+02   0.000000E+00  -0.620027E+02   0.199523E-08   0.715904E-05  -0.360262E-06
  1143   0.653308E+03   0.265325E+02   0.000000E+00  -0.624034E+02   0.199181E-08   0.715251E-05  -0.358252E-06
  1144   0.654526E+03   0.263521E+02   0.000000E+00  -0.627851E+02   0.198841E-08   0.714583E-05  -0.356198E-06
  1145   0.655772E+03   0.261682E+02   0.000000E+00  -0.631476E+02   0.198502E-08   0.713900E-05  -0.354101E-06
  1146   0.657044E+03   0.259807E+02   0.000000E+00  -0.634905E+02   0.198163E-08   0.713202E-05  -0.351962E-06
  1147   0.658342E+03   0.257896E+02   0.000000E+00  -0.638132E+02   0.197825E-08   0.712489E-05  -0.349780E-06
  1148   0.659658E+03   0.255951E+02   0.000000E+00  -0.641154E+02   0.197488E-08   0.711760E-05  -0.347558E-06
  1149   0.660996E+03   0.253971E+02   0.000000E+00  -0.643966E+02   0.197152E-08   0.711017E-05  -0.345294E-06
  1150   0.662358E+03   0.251956E+02   0.000000E+00  -0.646565E+02   0.196816E-08   0.710258E-05  -0.342990E-06
  1151   0.663740E+03   0.249906E+02   0.000000E+00  -0.648947E+02   0.196481E-08   0.709484E-05  -0.340647E-06
  1152   0.665141E+03   0.247824E+02   0.000000E+00  -0.651114E+02   0.196147E-08   0.708695E-05  -0.338265E-06
  1153   0.666566E+03   0.245711E+02   0.000000E+00  -0.653069E+02   0.195814E-08   0.707891E-05  -0.335843E-06
  1154   0.667995E+03   0.243569E+02   0.000000E+00  -0.654815E+02   0.195481E-08   0.707071E-05  -0.333384E-06
  1155   0.669442E+03   0.241398E+02   0.000000E+00  -0.656354E+02   0.195149E-08   0.706235E-05  -0.330888E-06
  1156   0.670896E+03   0.239201E+02   0.000000E+00  -0.657690E+02   0.194818E-08   0.705384E-05  -0.328354E-06
  1157   0.672361E+03   0.236980E+02   0.000000E+00  -0.658825E+02   0.194488E-08   0.704516E-05  -0.325785E-06
  1158   0.673834E+03   0.234737E+02   0.000000E+00  -0.659763E+02   0.194158E-08   0.703633E-05  -0.323179E-06
  1159   0.675313E+03   0.232472E+02   0.000000E+00  -0.660506E+02   0.193829E-08   0.702734E-05  -0.320539E-06
  1160   0.676795E+03   0.230188E+02   0.000000E+00  -0.661056E+02   0.193501E-08   0.701819E-05  -0.317864E-06
  1161   0.678276E+03   0.227886E+02   0.000000E+00  -0.661417E+02   0.193174E-08   0.700888E-05  -0.315155E-06
  1162   0.679762E+03   0.225567E+02   0.000000E+00  -0.661589E+02   0.192847E-08   0.699941E-05  -0.312412E-06
  1163   0.681241E+03   0.223234E+02   0.000000E+00  -0.661576E+02   0.192521E-08   0.698977E-05  -0.309637E-06
  1164   0.682719E+03   0.220887E+02   0.000000E+00  -0.661380E+02   0.192196E-08   0.697997E-05  -0.306829E-06
  1165   0.684192E+03   0.218528E+02   0.000000E+00  -0.661003E+02   0.191871E-08   0.697001E-05  -0.303990E-06
  1166   0.685650E+03   0.216160E+02   0.000000E+00  -0.660449E+02   0.191547E-08   0.695987E-05  -0.301119E-06
  1167   0.687098E+03   0.213782E+02   0.000000E+00  -0.659717E+02   0.191224E-08   0.694958E-05  -0.298218E-06
  1168   0.688532E+03   0.211397E+02   0.000000E+00  -0.658811E+02   0.190902E-08   0.693911E-05  -0.295287E-06
  1169   0.689958E+03   0.209006E+02   0.000000E+00  -0.657733E+02   0.190580E-08   0.692848E-05  -0.292326E-06
  1170   0.691365E+03   0.206609E+02   0.000000E+00  -0.656485E+02   0.190259E-08   0.691768E-05  -0.289337E-06
  1171   0.692756E+03   0.204210E+02   0.000000E+00  -0.655070E+02   0.189939E-08   0.690670E-05  -0.286319E-06
  1172   0.694130E+03   0.201809E+02   0.000000E+00  -0.653488E+02   0.189619E-08   0.689556E-05  -0.283273E-06
  1173   0.695484E+03   0.199407E+02   0.000000E+00  -0.651742E+02   0.189301E-08   0.688425E-05  -0.280201E-06
  1174   0.696814E+03   0.197006E+02   0.000000E+00  -0.649834E+02   0.188982E-08   0.687276E-05  -0.277101E-06
  1175   0.698118E+03   0.194608E+02   0.000000E+00  -0.647766E+02   0.188665E-08   0.686110E-05  -0.273976E-06
  1176   0.699400E+03   0.192212E+02   0.000000E+00  -0.645538E+02   0.188348E-08   0.684926E-05  -0.270825E-06
  1177   0.700657E+03   0.189821E+02   0.000000E+00  -0.643153E+02   0.188032E-08   0.683725E-05  -0.267650E-06
  1178   0.701878E+03   0.187437E+02   0.000000E+00  -0.640612E+02   0.187717E-08   0.682506E-05  -0.264450E-06
  1179   0.703077E+03   0.185059E+02   0.000000E+00  -0.637916E+02   0.187402E-08   0.681270E-05  -0.261226E-06
  1180   0.704242E+03   0.182690E+02   0.000000E+00  -0.635067E+02   0.187088E-08   0.680016E-05  -0.257979E-06
  1181   0.705371E+03   0.180330E+02   0.000000E+00  -0.632066E+02   0.186775E-08   0.678744E-05  -0.254710E-06
  1182   0.706467E+03   0.177982E+02   0.000000E+00  -0.628915E+02   0.186462E-08   0.677454E-05  -0.251419E-06
  1183   0.707529E+03   0.175645E+02   0.000000E+00  -0.625614E+02   0.186151E-08   0.676146E-05  -0.248106E-06
  1184   0.708553E+03   0.173322E+02   0.000000E+00  -0.622166E+02   0.185839E-08   0.674820E-05  -0.244772E-06
  1185   0.709536E+03   0.171012E+02   0.000000E+00  -0.618570E+02   0.185529E-08   0.673475E-05  -0.241418E-06
  1186   0.710475E+03   0.168718E+02   0.000000E+00  -0.614829E+02   0.185219E-08   0.672112E-05  -0.238044E-06
  1187   0.711375E+03   0.166440E+02   0.000000E+00  -0.610942E+02   0.184910E-08   0.670731E-05  -0.234651E-06
  1188   0.712234E+03   0.164181E+02   0.000000E+00  -0.606912E+02   0.184601E-08   0.669332E-05  -0.231239E-06
  1189   0.713047E+03   0.161940E+02   0.000000E+00  -0.602738E+02   0.184293E-08   0.667913E-05  -0.227810E-06
  1190   0.713804E+03   0.159718E+02   0.000000E+00  -0.598421E+02   0.183986E-08   0.666477E-05  -0.224362E-06
  1191   0.714526E+03   0.157518E+02   0.000000E+00  -0.593961E+02   0.183680E-08   0.665021E-05  -0.220898E-06
  1192   0.715194E+03   0.155339E+02   0.000000E+00  -0.589359E+02   0.183374E-08   0.663546E-05  -0.217418E-06
  1193   0.715812E+03   0.153185E+02   0.000000E+00  -0.584616E+02   0.183069E-08   0.662053E-05  -0.213922E-06
  1194   0.716386E+03   0.151053E+02   0.000000E+00  -0.579731E+02   0.182764E-08   0.660541E-05  -0.210411E-06
  1195   0.716904E+03   0.148946E+02   0.000000E+00  -0.574704E+02   0.182460E-08   0.659009E-05  -0.206885E-06
  1196   0.717365E+03   0.146866E+02   0.000000E+00  -0.569536E+02   0.182157E-08   0.657459E-05  -0.203345E-06
  1197   0.717772E+03   0.144813E+02   0.000000E+00  -0.564227E+02   0.181855E-08   0.655889E-05  -0.199791E-06
  1198   0.718130E+03   0.142787E+02   0.000000E+00  -0.558776E+02   0.181553E-08   0.654299E-05  -0.196225E-06
  1199   0.718428E+03   0.140792E+02   0.000000E+00  -0.553185E+02   0.181251E-08   0.652690E-05  -0.192646E-06
  1200   0.718664E+03   0.138825E+02   0.000000E+00  -0.547451E+02   0.180951E-08   0.651062E-05  -0.189056E-06
  1201   0.718843E+03   0.136890E+02   0.000000E+00  -0.541578E+02   0.180651E-08   0.649414E-05  -0.185454E-06
  1202   0.718962E+03   0.134986E+02   0.000000E+00  -0.535568E+02   0.180351E-08   0.647747E-05  -0.181842E-06
  1203   0.719021E+03   0.133114E+02   0.000000E+00  -0.529429E+02   0.180053E-08   0.646062E-05  -0.178220E-06
  1204   0.719024E+03   0.131274E+02   0.000000E+00  -0.523166E+02   0.179755E-08   0.644358E-05  -0.174589E-06
  1205   0.718965E+03   0.129466E+02   0.000000E+00  -0.516787E+02   0.179457E-08   0.642637E-05  -0.170948E-06
  1206   0.718847E+03   0.127692E+02   0.000000E+00  -0.510295E+02   0.179161E-08   0.640900E-05  -0.167300E-06
  1207   0.718670E+03   0.125949E+02   0.000000E+00  -0.503697E+02   0.178864E-08   0.639145E-05  -0.163645E-06
  1208   0.718441E+03   0.124242E+02   0.000000E+00  -0.496999E+02   0.178569E-08   0.637375E-05  -0.159982E-06
  1209   0.718156E+03   0.122567E+02   0.000000E+00  -0.490207E+02   0.178274E-08   0.635590E-05  -0.156314E-06
  1210   0.717809E+03   0.120927E+02   0.000000E+00  -0.483326E+02   0.177980E-08   0.633789E-05  -0.152639E-06
  1211   0.717403E+03   0.119321E+02   0.000000E+00  -0.476361E+02   0.177686E-08   0.631975E-05  -0.148960E-06
  1212   0.716946E+03   0.117750E+02   0.000000E+00  -0.469317E+02   0.177393E-08   0.630147E-05  -0.145277E-06
  1213   0.716429E+03   0.116214E+02   0.000000E+00  -0.462200E+02   0.177101E-08   0.628305E-05  -0.141590E-06
  1214   0.715858E+03   0.114715E+02   0.000000E+00  -0.455016E+02   0.176809E-08   0.626451E-05  -0.137900E-06
  1215   0.715238E+03   0.113250E+02   0.000000E+00  -0.447769E+02   0.176518E-08   0.624585E-05  -0.134208E-06
  1216   0.714553E+03   0.111822E+02   0.000000E+00  -0.440464E+02   0.176227E-08   0.622708E-05  -0.130513E-06
  1217   0.713817E+03   0.110431E+02   0.000000E+00  -0.433106E+02   0.175937E-08   0.620819E-05  -0.126818E-06
  1218   0.713028E+03   0.109076E+02   0.000000E+00  -0.425701E+02   0.175648E-08   0.618920E-05  -0.123122E-06
  1219   0.712185E+03   0.107757E+02   0.000000E+00  -0.418254E+02   0.175359E-08   0.617011E-05  -0.119426E-06
  1220   0.711279E+03   0.106476E+02   0.000000E+00  -0.410768E+02   0.175071E-08   0.615092E-05  -0.115731E-06
  1221   0.710331E+03   0.105232E+02   0.000000E+00  -0.403251E+02   0.174784E-08   0.613165E-05  -0.112037E-06
  1222   0.709316E+03   0.104027E+02   0.000000E+00  -0.395705E+02   0.174497E-08   0.611230E-05  -0.108345E-06
  1223   0.708257E+03   0.102859E+02   0.000000E+00  -0.388135E+02   0.174211E-08   0.609286E-05  -0.104656E-06
  1224   0.707136E+03   0.101730E+02   0.000000E+00  -0.380547E+02   0.173925E-08   0.607336E-05  -0.100970E-06
  1225   0.705967E+03   0.100640E+02   0.000000E+00  -0.372942E+02   0.173640E-08   0.605378E-05  -0.972882E-07
  1226   0.704740E+03   0.995886E+01   0.000000E+00  -0.365325E+02   0.173355E-08   0.603415E-05  -0.936105E-07
  1227   0.703463E+03   0.985766E+01   0.000000E+00  -0.357702E+02   0.173072E-08   0.601446E-05  -0.899381E-07
  1228   0.702134E+03   0.976051E+01   0.000000E+00  -0.350073E+02   0.172788E-08   0.599471E-05  -0.862713E-07
  1229   0.700758E+03   0.966738E+01   0.000000E+00  -0.342445E+02   0.172506E-08   0.597493E-05  -0.826110E-07
  1230   0.699327E+03   0.957834E+01   0.000000E+00  -0.334821E+02   0.172224E-08   0.595510E-05  -0.789576E-07
  1231   0.697839E+03   0.949336E+01   0.000000E+00  -0.327206E+02   0.171942E-08   0.593524E-05  -0.753118E-07
  1232   0.696300E+03   0.941259E+01   0.000000E+00  -0.319601E+02   0.171661E-08   0.591535E-05  -0.716743E-07
  1233   0.694717E+03   0.933585E+01   0.000000E+00  -0.312013E+02   0.171381E-08   0.589543E-05  -0.680457E-07
  1234   0.693072E+03   0.926336E+01   0.000000E+00  -0.304443E+02   0.171101E-08   0.587550E-05  -0.644266E-07
  1235   0.691380E+03   0.919510E+01   0.000000E+00  -0.296898E+02   0.170822E-08   0.585555E-05  -0.608176E-07
  1236   0.689631E+03   0.913112E+01   0.000000E+00  -0.289380E+02   0.170544E-08   0.583559E-05  -0.572194E-07
  1237   0.687831E+03   0.907134E+01   0.000000E+00  -0.281892E+02   0.170266E-08   0.581564E-05  -0.536326E-07
  1238   0.685979E+03   0.901595E+01   0.000000E+00  -0.274438E+02   0.169988E-08   0.579568E-05  -0.500577E-07
  1239   0.684074E+03   0.896488E+01   0.000000E+00  -0.267021E+02   0.169712E-08   0.577574E-05  -0.464956E-07
  1240   0.682114E+03   0.891818E+01   0.000000E+00  -0.259644E+02   0.169435E-08   0.575581E-05  -0.429467E-07
  1241   0.680105E+03   0.887598E+01   0.000000E+00  -0.252311E+02   0.169160E-08   0.573589E-05  -0.394117E-07
  1242   0.678045E+03   0.883827E+01   0.000000E+00  -0.245023E+02   0.168885E-08   0.571600E-05  -0.358912E-07
  1243   0.675926E+03   0.880502E+01   0.000000E+00  -0.237786E+02   0.168610E-08   0.569615E-05  -0.323858E-07
  1244   0.673754E+03   0.877638E+01   0.000000E+00  -0.230601E+02   0.168336E-08   0.567632E-05  -0.288963E-07
  1245   0.671527E+03   0.875225E+01   0.000000E+00  -0.223472E+02   0.168063E-08   0.565654E-05  -0.254231E-07
  1246   0.669251E+03   0.873283E+01   0.000000E+00  -0.216402E+02   0.167790E-08   0.563680E-05  -0.219670E-07
  1247   0.666918E+03   0.871805E+01   0.000000E+00  -0.209393E+02   0.167518E-08   0.561712E-05  -0.185286E-07
  1248   0.664533E+03   0.870802E+01   0.000000E+00  -0.202448E+02   0.167246E-08   0.559749E-05  -0.151084E-07
  1249   0.662087E+03   0.870266E+01   0.000000E+00  -0.195571E+02   0.166975E-08   0.557792E-05  -0.117072E-07
  1250   0.659594E+03   0.870211E+01   0.000000E+00  -0.188764E+02   0.166705E-08   0.555842E-05  -0.832546E-08
  1251   0.657038E+03   0.870646E+01   0.000000E+00  -0.182029E+02   0.166435E-08   0.553900E-05  -0.496385E-08
  1252   0.654427E+03   0.871549E+01   0.000000E+00  -0.175368E+02   0.166165E-08   0.551964E-05  -0.162263E-08
  1253   0.651769E+03   0.872915E+01   0.000000E+00  -0.168784E+02   0.165896E-08   0.550036E-05   0.169798E-08
  1254   0.649058E+03   0.874740E+01   0.000000E+00  -0.162279E+02   0.165628E-08   0.548114E-05   0.499776E-08
  1255   0.646302E+03   0.877007E+01   0.000000E+00  -0.155854E+02   0.165360E-08   0.546199E-05   0.827650E-08
  1256   0.643502E+03   0.879704E+01   0.000000E+00  -0.149512E+02   0.165093E-08   0.544291E-05   0.115340E-07
  1257   0.640659E+03   0.882819E+01   0.000000E+00  -0.143255E+02   0.164826E-08   0.542389E-05   0.147699E-07
  1258   0.637773E+03   0.886356E+01   0.000000E+00  -0.137085E+02   0.164560E-08   0.540493E-05   0.179842E-07
  1259   0.634840E+03   0.890283E+01   0.000000E+00  -0.131004E+02   0.164295E-08   0.538603E-05   0.211766E-07
  1260   0.631880E+03   0.894608E+01   0.000000E+00  -0.125014E+02   0.164030E-08   0.536720E-05   0.243468E-07
  1261   0.628875E+03   0.899308E+01   0.000000E+00  -0.119118E+02   0.163765E-08   0.534842E-05   0.274946E-07
  1262   0.625838E+03   0.904369E+01   0.000000E+00  -0.113317E+02   0.163501E-08   0.532969E-05   0.306199E-07
  1263   0.622771E+03   0.909790E+01   0.000000E+00  -0.107614E+02   0.163238E-08   0.531103E-05   0.337223E-07
  1264   0.619668E+03   0.915565E+01   0.000000E+00  -0.102010E+02   0.162975E-08   0.529241E-05   0.368017E-07
  1265   0.616536E+03   0.921669E+01   0.000000E+00  -0.965072E+01   0.162713E-08   0.527385E-05   0.398579E-07
  1266   0.613370E+03   0.928097E+01   0.000000E+00  -0.911076E+01   0.162451E-08   0.525534E-05   0.428906E-07
  1267   0.610185E+03   0.934847E+01   0.000000E+00  -0.858128E+01   0.162190E-08   0.523688E-05   0.458997E-07
  1268   0.606975E+03   0.941907E+01   0.000000E+00  -0.806244E+01   0.161929E-08   0.521846E-05   0.488848E-07
  1269   0.603740E+03   0.949265E+01   0.000000E+00  -0.755440E+01   0.161669E-08   0.520010E-05   0.518458E-07
  1270   0.600482E+03   0.956918E+01   0.000000E+00  -0.705737E+01   0.161409E-08   0.518177E-05   0.547825E-07
  1271   0.597201E+03   0.964847E+01   0.000000E+00  -0.657144E+01   0.161150E-08   0.516349E-05   0.576946E-07
  1272   0.593906E+03   0.973048E+01   0.000000E+00  -0.609690E+01   0.160891E-08   0.514525E-05   0.605819E-07
  1273   0.590591E+03   0.981510E+01   0.000000E+00  -0.563374E+01   0.160633E-08   0.512705E-05   0.634443E-07
  1274   0.587255E+03   0.990230E+01   0.000000E+00  -0.518228E+01   0.160376E-08   0.510889E-05   0.662814E-07
  1275   0.583906E+03   0.999203E+01   0.000000E+00  -0.474257E+01   0.160119E-08   0.509077E-05   0.690930E-07
  1276   0.580545E+03   0.100841E+02   0.000000E+00  -0.431485E+01   0.159862E-08   0.507268E-05   0.718791E-07
  1277   0.577171E+03   0.101786E+02   0.000000E+00  -0.389925E+01   0.159607E-08   0.505463E-05   0.746392E-07
  1278   0.573785E+03   0.102752E+02   0.000000E+00  -0.349585E+01   0.159351E-08   0.503661E-05   0.773732E-07
  1279   0.570389E+03   0.103740E+02   0.000000E+00  -0.310494E+01   0.159096E-08   0.501862E-05   0.800809E-07
  1280   0.566983E+03   0.104749E+02   0.000000E+00  -0.272661E+01   0.158842E-08   0.500066E-05   0.827621E-07
  1281   0.563570E+03   0.105777E+02   0.000000E+00  -0.236106E+01   0.158588E-08   0.498272E-05   0.854165E-07
  1282   0.560150E+03   0.106825E+02   0.000000E+00  -0.200838E+01   0.158335E-08   0.496482E-05   0.880440E-07
  1283   0.556723E+03   0.107891E+02   0.000000E+00  -0.166878E+01   0.158082E-08   0.494694E-05   0.906442E-07
  1284   0.553292E+03   0.108974E+02   0.000000E+00  -0.134234E+01   0.157830E-08   0.492908E-05   0.932171E-07
  1285   0.549856E+03   0.110074E+02   0.000000E+00  -0.102927E+01   0.157578E-08   0.491125E-05   0.957623E-07
  1286   0.546418E+03   0.111190E+02   0.000000E+00  -0.729730E+00   0.157327E-08   0.489343E-05   0.982796E-07
  1287   0.542978E+03   0.112322E+02   0.000000E+00  -0.443861E+00   0.157076E-08   0.487564E-05   0.100769E-06
  1288   0.539536E+03   0.113469E+02   0.000000E+00  -0.171737E+00   0.156826E-08   0.485786E-05   0.103230E-06
  1289   0.536094E+03   0.114631E+02   0.000000E+00   0.864955E-01   0.156576E-08   0.484010E-05   0.105662E-06
  1290   0.532653E+03   0.115807E+02   0.000000E+00   0.330615E+00   0.156327E-08   0.482235E-05   0.108066E-06
  1291   0.529214E+03   0.116996E+02   0.000000E+00   0.560549E+00   0.156078E-08   0.480462E-05   0.110441E-06
  1292   0.525777E+03   0.118199E+02   0.000000E+00   0.776076E+00   0.155830E-08   0.478690E-05   0.112786E-06
  1293   0.522343E+03   0.119415E+02   0.000000E+00   0.977197E+00   0.155582E-08   0.476919E-05   0.115103E-06
  1294   0.518915E+03   0.120643E+02   0.000000E+00   0.116354E+01   0.155335E-08   0.475149E-05   0.117389E-06
  1295   0.515489E+03   0.121882E+02   0.000000E+00   0.133511E+01   0.155088E-08   0.473379E-05   0.119646E-06
  1296   0.512070E+03   0.123133E+02   0.000000E+00   0.149169E+01   0.154842E-08   0.471610E-05   0.121873E-06
  1297   0.508656E+03   0.124394E+02   0.000000E+00   0.163312E+01   0.154596E-08   0.469842E-05   0.124069E-06
  1298   0.505249E+03   0.125666E+02   0.000000E+00   0.175927E+01   0.154351E-08   0.468073E-05   0.126235E-06
  1299   0.501849E+03   0.126947E+02   0.000000E+00   0.186990E+01   0.154106E-08   0.466305E-05   0.128370E-06
  1300   0.498457E+03   0.128237E+02   0.000000E+00   0.196495E+01   0.153862E-08   0.464537E-05   0.130475E-06
  1301   0.495072E+03   0.129535E+02   0.000000E+00   0.204420E+01   0.153618E-08   0.462769E-05   0.132548E-06
  1302   0.491698E+03   0.130842E+02   0.000000E+00   0.210804E+01   0.153375E-08   0.461000E-05   0.134590E-06
  1303   0.488333E+03   0.132156E+02   0.000000E+00   0.215657E+01   0.153132E-08   0.459231E-05   0.136601E-06
  1304   0.484980E+03   0.133474E+02   0.000000E+00   0.219026E+01   0.152890E-08   0.457462E-05   0.138580E-06
  1305   0.481642E+03   0.134798E+02   0.000000E+00   0.220927E+01   0.152648E-08   0.455693E-05   0.140529E-06
  1306   0.478317E+03   0.136125E+02   0.000000E+00   0.221402E+01   0.152407E-08   0.453923E-05   0.142446E-06
  1307   0.475008E+03   0.137454E+02   0.000000E+00   0.220473E+01   0.152166E-08   0.452154E-05   0.144332E-06
  1308   0.471716E+03   0.138784E+02   0.000000E+00   0.218166E+01   0.151925E-08   0.450383E-05   0.146186E-06
  1309   0.468442E+03   0.140114E+02   0.000000E+00   0.214513E+01   0.151685E-08   0.448613E-05   0.148009E-06
  1310   0.465187E+03   0.141443E+02   0.000000E+00   0.209554E+01   0.151446E-08   0.446842E-05   0.149801E-06
  1311   0.461951E+03   0.142770E+02   0.000000E+00   0.203297E+01   0.151207E-08   0.445071E-05   0.151561E-06
  1312   0.458737E+03   0.144093E+02   0.000000E+00   0.195784E+01   0.150969E-08   0.443299E-05   0.153290E-06
  1313   0.455545E+03   0.145411E+02   0.000000E+00   0.187045E+01   0.150731E-08   0.441527E-05   0.154987E-06
  1314   0.452376E+03   0.146724E+02   0.000000E+00   0.177091E+01   0.150493E-08   0.439754E-05   0.156653E-06
  1315   0.449230E+03   0.148031E+02   0.000000E+00   0.165969E+01   0.150256E-08   0.437981E-05   0.158288E-06
  1316   0.446110E+03   0.149331E+02   0.000000E+00   0.153688E+01   0.150020E-08   0.436207E-05   0.159890E-06
  1317   0.443016E+03   0.150623E+02   0.000000E+00   0.140273E+01   0.149784E-08   0.434433E-05   0.161462E-06
  1318   0.439948E+03   0.151906E+02   0.000000E+00   0.125756E+01   0.149548E-08   0.432658E-05   0.163001E-06
  1319   0.436909E+03   0.153181E+02   0.000000E+00   0.110162E+01   0.149313E-08   0.430883E-05   0.164509E-06
  1320   0.433897E+03   0.154444E+02   0.000000E+00   0.935079E+00   0.149079E-08   0.429107E-05   0.165986E-06
  1321   0.430916E+03   0.155697E+02   0.000000E+00   0.758260E+00   0.148845E-08   0.427330E-05   0.167430E-06
  1322   0.427966E+03   0.156938E+02   0.000000E+00   0.571334E+00   0.148611E-08   0.425553E-05   0.168843E-06
  1323   0.425046E+03   0.158167E+02   0.000000E+00   0.374548E+00   0.148378E-08   0.423775E-05   0.170225E-06
  1324   0.422159E+03   0.159382E+02   0.000000E+00   0.168149E+00   0.148145E-08   0.421997E-05   0.171574E-06
  1325   0.419304E+03   0.160581E+02   0.000000E+00  -0.476172E-01   0.147913E-08   0.420217E-05   0.172892E-06
  1326   0.416482E+03   0.161766E+02   0.000000E+00  -0.272578E+00   0.147681E-08   0.418437E-05   0.174178E-06
  1327   0.413695E+03   0.162934E+02   0.000000E+00  -0.506561E+00   0.147450E-08   0.416657E-05   0.175432E-06
  1328   0.410943E+03   0.164084E+02   0.000000E+00  -0.749246E+00   0.147219E-08   0.414875E-05   0.176654E-06
  1329   0.408226E+03   0.165217E+02   0.000000E+00  -0.100046E+01   0.146988E-08   0.413093E-05   0.177845E-06
  1330   0.405546E+03   0.166332E+02   0.000000E+00  -0.126010E+01   0.146758E-08   0.411310E-05   0.179003E-06
  1331   0.402902E+03   0.167427E+02   0.000000E+00  -0.152793E+01   0.146529E-08   0.409526E-05   0.180129E-06
  1332   0.400296E+03   0.168502E+02   0.000000E+00  -0.180378E+01   0.146300E-08   0.407741E-05   0.181224E-06
  1333   0.397728E+03   0.169556E+02   0.000000E+00  -0.208746E+01   0.146071E-08   0.405955E-05   0.182287E-06
  1334   0.395199E+03   0.170589E+02   0.000000E+00  -0.237873E+01   0.145843E-08   0.404168E-05   0.183317E-06
  1335   0.392709E+03   0.171600E+02   0.000000E+00  -0.267743E+01   0.145615E-08   0.402381E-05   0.184315E-06
  1336   0.390259E+03   0.172588E+02   0.000000E+00  -0.298352E+01   0.145388E-08   0.400592E-05   0.185282E-06
  1337   0.387850E+03   0.173553E+02   0.000000E+00  -0.329676E+01   0.145162E-08   0.398803E-05   0.186216E-06
  1338   0.385482E+03   0.174494E+02   0.000000E+00  -0.361706E+01   0.144935E-08   0.397012E-05   0.187118E-06
  1339   0.383156E+03   0.175410E+02   0.000000E+00  -0.394416E+01   0.144709E-08   0.395221E-05   0.187988E-06
  1340   0.380871E+03   0.176301E+02   0.000000E+00  -0.427805E+01   0.144484E-08   0.393428E-05   0.188826E-06
  1341   0.378630E+03   0.177165E+02   0.000000E+00  -0.461855E+01   0.144259E-08   0.391634E-05   0.189632E-06
  1342   0.376432E+03   0.178003E+02   0.000000E+00  -0.496540E+01   0.144035E-08   0.389839E-05   0.190405E-06
  1343   0.374277E+03   0.178814E+02   0.000000E+00  -0.531868E+01   0.143810E-08   0.388044E-05   0.191146E-06
  1344   0.372166E+03   0.179597E+02   0.000000E+00  -0.567812E+01   0.143587E-08   0.386247E-05   0.191855E-06
  1345   0.370100E+03   0.180350E+02   0.000000E+00  -0.604363E+01   0.143364E-08   0.384448E-05   0.192532E-06
  1346   0.368079E+03   0.181075E+02   0.000000E+00  -0.641511E+01   0.143141E-08   0.382649E-05   0.193176E-06
  1347   0.366103E+03   0.181770E+02   0.000000E+00  -0.679247E+01   0.142919E-08   0.380849E-05   0.193788E-06
  1348   0.364173E+03   0.182433E+02   0.000000E+00  -0.717552E+01   0.142697E-08   0.379047E-05   0.194367E-06
  1349   0.362290E+03   0.183067E+02   0.000000E+00  -0.756418E+01   0.142475E-08   0.377244E-05   0.194914E-06
  1350   0.360453E+03   0.183669E+02   0.000000E+00  -0.795857E+01   0.142254E-08   0.375440E-05   0.195429E-06
  1351   0.358663E+03   0.184239E+02   0.000000E+00  -0.835853E+01   0.142034E-08   0.373634E-05   0.195911E-06
  1352   0.356921E+03   0.184777E+02   0.000000E+00  -0.876366E+01   0.141814E-08   0.371828E-05   0.196361E-06
  1353   0.355226E+03   0.185283E+02   0.000000E+00  -0.917365E+01   0.141594E-08   0.370021E-05   0.196779E-06
  1354   0.353572E+03   0.185759E+02   0.000000E+00  -0.958811E+01   0.141375E-08   0.368214E-05   0.197165E-06
  1355   0.351970E+03   0.186203E+02   0.000000E+00  -0.100066E+02   0.141156E-08   0.366407E-05   0.197520E-06
  1356   0.350412E+03   0.186616E+02   0.000000E+00  -0.104288E+02   0.140938E-08   0.364601E-05   0.197844E-06
  1357   0.348900E+03   0.186999E+02   0.000000E+00  -0.108543E+02   0.140720E-08   0.362796E-05   0.198136E-06
  1358   0.347434E+03   0.187349E+02   0.000000E+00  -0.112826E+02   0.140502E-08   0.360993E-05   0.198398E-06
  1359   0.346009E+03   0.187669E+02   0.000000E+00  -0.117136E+02   0.140285E-08   0.359192E-05   0.198630E-06
  1360   0.344623E+03   0.187958E+02   0.000000E+00  -0.121467E+02   0.140069E-08   0.357392E-05   0.198831E-06
  1361   0.343280E+03   0.188215E+02   0.000000E+00  -0.125816E+02   0.139853E-08   0.355596E-05   0.199003E-06
  1362   0.341986E+03   0.188441E+02   0.000000E+00  -0.130179E+02   0.139637E-08   0.353802E-05   0.199144E-06
  1363   0.340728E+03   0.188637E+02   0.000000E+00  -0.134553E+02   0.139421E-08   0.352013E-05   0.199257E-06
  1364   0.339514E+03   0.188801E+02   0.000000E+00  -0.138934E+02   0.139207E-08   0.350227E-05   0.199340E-06
  1365   0.338344E+03   0.188935E+02   0.000000E+00  -0.143320E+02   0.138992E-08   0.348445E-05   0.199394E-06
  1366   0.337206E+03   0.189038E+02   0.000000E+00  -0.147706E+02   0.138778E-08   0.346668E-05   0.199420E-06
  1367   0.336113E+03   0.189110E+02   0.000000E+00  -0.152091E+02   0.138564E-08   0.344896E-05   0.199417E-06
  1368   0.335061E+03   0.189152E+02   0.000000E+00  -0.156470E+02   0.138351E-08   0.343129E-05   0.199386E-06
