#    L    TT             EE             BB             TE          
   785   0.171825E+04   0.232832E+02   0.289089E-01   0.656146E+02
   786   0.170441E+04   0.236097E+02   0.288982E-01   0.659109E+02
   787   0.169057E+04   0.239364E+02   0.288870E-01   0.661682E+02
   788   0.167673E+04   0.242630E+02   0.288753E-01   0.663882E+02
   789   0.166289E+04   0.245895E+02   0.288632E-01   0.665687E+02
   790   0.164907E+04   0.249156E+02   0.288507E-01   0.667106E+02
   791   0.163527E+04   0.252412E+02   0.288378E-01   0.668111E+02
   792   0.162149E+04   0.255662E+02   0.288245E-01   0.668711E+02
   793   0.160775E+04   0.258903E+02   0.288108E-01   0.668893E+02
   794   0.159405E+04   0.262134E+02   0.287968E-01   0.668650E+02
   795   0.158040E+04   0.265354E+02   0.287823E-01   0.667969E+02
   796   0.156680E+04   0.268559E+02   0.287676E-01   0.666859E+02
   797   0.155328E+04   0.271748E+02   0.287525E-01   0.665307E+02
   798   0.153982E+04   0.274917E+02   0.287371E-01   0.663313E+02
   799   0.152646E+04   0.278065E+02   0.287214E-01   0.660872E+02
   800   0.151318E+04   0.281189E+02   0.287054E-01   0.657993E+02
   801   0.150000E+04   0.284287E+02   0.286891E-01   0.654657E+02
   802   0.148693E+04   0.287356E+02   0.286726E-01   0.650884E+02
   803   0.147395E+04   0.290398E+02   0.286559E-01   0.646684E+02
   804   0.146108E+04   0.293410E+02   0.286389E-01   0.642055E+02
   805   0.144831E+04   0.296395E+02   0.286217E-01   0.637022E+02
   806   0.143562E+04   0.299350E+02   0.286043E-01   0.631576E+02
   807   0.142302E+04   0.302275E+02   0.285868E-01   0.625750E+02
   808   0.141052E+04   0.305171E+02   0.285691E-01   0.619528E+02
   809   0.139811E+04   0.308036E+02   0.285512E-01   0.612932E+02
   810   0.138579E+04   0.310870E+02   0.285333E-01   0.605972E+02
   811   0.137356E+04   0.313672E+02   0.285152E-01   0.598646E+02
   812   0.136145E+04   0.316440E+02   0.284970E-01   0.590963E+02
   813   0.134944E+04   0.319173E+02   0.284787E-01   0.582929E+02
   814   0.133755E+04   0.321870E+02   0.284604E-01   0.574550E+02
   815   0.132578E+04   0.324529E+02   0.284420E-01   0.565832E+02
   816   0.131415E+04   0.327151E+02   0.284236E-01   0.556782E+02
   817   0.130263E+04   0.329734E+02   0.284051E-01   0.547410E+02
   818   0.129125E+04   0.332276E+02   0.283867E-01   0.537730E+02
   819   0.127999E+04   0.334777E+02   0.283682E-01   0.527752E+02
   820   0.126884E+04   0.337238E+02   0.283498E-01   0.517487E+02
   821   0.125781E+04   0.339655E+02   0.283314E-01   0.506947E+02
   822   0.124689E+04   0.342028E+02   0.283131E-01   0.496143E+02
   823   0.123608E+04   0.344357E+02   0.282948E-01   0.485087E+02
   824   0.122540E+04   0.346640E+02   0.282766E-01   0.473783E+02
   825   0.121484E+04   0.348876E+02   0.282585E-01   0.462235E+02
   826   0.120441E+04   0.351064E+02   0.282405E-01   0.450446E+02
   827   0.119413E+04   0.353202E+02   0.282226E-01   0.438419E+02
   828   0.118399E+04   0.355289E+02   0.282049E-01   0.426159E+02
   829   0.117402E+04   0.357323E+02   0.281873E-01   0.413669E+02
   830   0.116421E+04   0.359303E+02   0.281698E-01   0.400954E+02
   831   0.115457E+04   0.361227E+02   0.281525E-01   0.388026E+02
   832   0.114509E+04   0.363095E+02   0.281354E-01   0.374894E+02
   833   0.113577E+04   0.364906E+02   0.281185E-01   0.361572E+02
   834   0.112661E+04   0.366657E+02   0.281018E-01   0.348070E+02
   835   0.111762E+04   0.368348E+02   0.280853E-01   0.334401E+02
   836   0.110877E+04   0.369977E+02   0.280690E-01   0.320577E+02
   837   0.110009E+04   0.371544E+02   0.280530E-01   0.306606E+02
   838   0.109157E+04   0.373045E+02   0.280371E-01   0.292498E+02
   839   0.108322E+04   0.374480E+02   0.280216E-01   0.278257E+02
   840   0.107505E+04   0.375847E+02   0.280063E-01   0.263887E+02
   841   0.106708E+04   0.377142E+02   0.279913E-01   0.249394E+02
   842   0.105929E+04   0.378366E+02   0.279765E-01   0.234785E+02
   843   0.105171E+04   0.379515E+02   0.279621E-01   0.220062E+02
   844   0.104435E+04   0.380586E+02   0.279479E-01   0.205234E+02
   845   0.103720E+04   0.381580E+02   0.279341E-01   0.190308E+02
   846   0.103027E+04   0.382495E+02   0.279205E-01   0.175294E+02
   847   0.102354E+04   0.383329E+02   0.279073E-01   0.160202E+02
   848   0.101704E+04   0.384081E+02   0.278945E-01   0.145041E+02
   849   0.101075E+04   0.384750E+02   0.278819E-01   0.129820E+02
   850   0.100467E+04   0.385333E+02   0.278697E-01   0.114550E+02
   851   0.998821E+03   0.385831E+02   0.278579E-01   0.992386E+01
   852   0.993183E+03   0.386243E+02   0.278464E-01   0.838935E+01
   853   0.987761E+03   0.386571E+02   0.278353E-01   0.685213E+01
   854   0.982548E+03   0.386815E+02   0.278246E-01   0.531285E+01
   855   0.977563E+03   0.386976E+02   0.278143E-01   0.377216E+01
   856   0.972784E+03   0.387054E+02   0.278043E-01   0.223075E+01
   857   0.968227E+03   0.387051E+02   0.277948E-01   0.689284E+00
   858   0.963887E+03   0.386968E+02   0.277856E-01  -0.851678E+00
   859   0.959758E+03   0.386805E+02   0.277769E-01  -0.239178E+01
   860   0.955835E+03   0.386565E+02   0.277686E-01  -0.393068E+01
   861   0.952119E+03   0.386250E+02   0.277607E-01  -0.546809E+01
   862   0.948597E+03   0.385860E+02   0.277532E-01  -0.700374E+01
   863   0.945277E+03   0.385398E+02   0.277461E-01  -0.853728E+01
   864   0.942148E+03   0.384865E+02   0.277395E-01  -0.100685E+02
   865   0.939203E+03   0.384263E+02   0.277334E-01  -0.115969E+02
   866   0.936451E+03   0.383593E+02   0.277276E-01  -0.131217E+02
   867   0.933872E+03   0.382856E+02   0.277224E-01  -0.146418E+02
   868   0.931468E+03   0.382051E+02   0.277176E-01  -0.161562E+02
   869   0.929240E+03   0.381181E+02   0.277132E-01  -0.176639E+02
   870   0.927175E+03   0.380247E+02   0.277093E-01  -0.191641E+02
   871   0.925274E+03   0.379248E+02   0.277059E-01  -0.206555E+02
   872   0.923540E+03   0.378185E+02   0.277029E-01  -0.221373E+02
   873   0.921960E+03   0.377060E+02   0.277004E-01  -0.236088E+02
   874   0.920542E+03   0.375873E+02   0.276984E-01  -0.250694E+02
   875   0.919281E+03   0.374626E+02   0.276968E-01  -0.265186E+02
   876   0.918179E+03   0.373317E+02   0.276958E-01  -0.279556E+02
   877   0.917229E+03   0.371948E+02   0.276952E-01  -0.293800E+02
   878   0.916450E+03   0.370520E+02   0.276951E-01  -0.307911E+02
   879   0.915819E+03   0.369033E+02   0.276954E-01  -0.321882E+02
   880   0.915346E+03   0.367489E+02   0.276963E-01  -0.335708E+02
   881   0.915019E+03   0.365887E+02   0.276976E-01  -0.349381E+02
   882   0.914845E+03   0.364230E+02   0.276994E-01  -0.362894E+02
   883   0.914813E+03   0.362518E+02   0.277017E-01  -0.376241E+02
   884   0.914917E+03   0.360752E+02   0.277044E-01  -0.389415E+02
   885   0.915158E+03   0.358933E+02   0.277076E-01  -0.402410E+02
   886   0.915530E+03   0.357062E+02   0.277113E-01  -0.415217E+02
   887   0.916029E+03   0.355140E+02   0.277155E-01  -0.427827E+02
   888   0.916662E+03   0.353167E+02   0.277201E-01  -0.440228E+02
   889   0.917411E+03   0.351143E+02   0.277252E-01  -0.452409E+02
   890   0.918290E+03   0.349071E+02   0.277308E-01  -0.464359E+02
   891   0.919288E+03   0.346949E+02   0.277368E-01  -0.476066E+02
   892   0.920406E+03   0.344778E+02   0.277433E-01  -0.487520E+02
   893   0.921639E+03   0.342560E+02   0.277502E-01  -0.498709E+02
   894   0.922995E+03   0.340293E+02   0.277575E-01  -0.509623E+02
   895   0.924454E+03   0.337980E+02   0.277653E-01  -0.520253E+02
   896   0.926033E+03   0.335619E+02   0.277735E-01  -0.530586E+02
   897   0.927718E+03   0.333211E+02   0.277821E-01  -0.540613E+02
   898   0.929512E+03   0.330757E+02   0.277912E-01  -0.550324E+02
   899   0.931417E+03   0.328257E+02   0.278007E-01  -0.559708E+02
   900   0.933426E+03   0.325711E+02   0.278105E-01  -0.568755E+02
   901   0.935534E+03   0.323120E+02   0.278208E-01  -0.577457E+02
   902   0.937749E+03   0.320485E+02   0.278314E-01  -0.585816E+02
   903   0.940064E+03   0.317808E+02   0.278424E-01  -0.593838E+02
   904   0.942472E+03   0.315092E+02   0.278538E-01  -0.601527E+02
   905   0.944974E+03   0.312337E+02   0.278655E-01  -0.608888E+02
   906   0.947562E+03   0.309547E+02   0.278776E-01  -0.615927E+02
   907   0.950244E+03   0.306721E+02   0.278901E-01  -0.622649E+02
   908   0.953007E+03   0.303863E+02   0.279028E-01  -0.629056E+02
   909   0.955850E+03   0.300974E+02   0.279159E-01  -0.635152E+02
   910   0.958767E+03   0.298057E+02   0.279293E-01  -0.640941E+02
   911   0.961757E+03   0.295111E+02   0.279430E-01  -0.646426E+02
   912   0.964822E+03   0.292141E+02   0.279570E-01  -0.651609E+02
   913   0.967955E+03   0.289148E+02   0.279713E-01  -0.656495E+02
   914   0.971148E+03   0.286132E+02   0.279858E-01  -0.661086E+02
   915   0.974395E+03   0.283097E+02   0.280006E-01  -0.665385E+02
   916   0.977704E+03   0.280044E+02   0.280157E-01  -0.669395E+02
   917   0.981060E+03   0.276973E+02   0.280310E-01  -0.673119E+02
   918   0.984456E+03   0.273888E+02   0.280465E-01  -0.676559E+02
   919   0.987900E+03   0.270790E+02   0.280623E-01  -0.679717E+02
   920   0.991385E+03   0.267680E+02   0.280783E-01  -0.682597E+02
   921   0.994897E+03   0.264560E+02   0.280944E-01  -0.685200E+02
   922   0.998444E+03   0.261431E+02   0.281107E-01  -0.687527E+02
   923   0.100203E+04   0.258297E+02   0.281273E-01  -0.689579E+02
   924   0.100562E+04   0.255158E+02   0.281439E-01  -0.691357E+02
   925   0.100925E+04   0.252016E+02   0.281608E-01  -0.692860E+02
   926   0.101289E+04   0.248873E+02   0.281777E-01  -0.694090E+02
   927   0.101654E+04   0.245731E+02   0.281948E-01  -0.695046E+02
   928   0.102021E+04   0.242592E+02   0.282120E-01  -0.695729E+02
   929   0.102389E+04   0.239457E+02   0.282294E-01  -0.696140E+02
   930   0.102757E+04   0.236328E+02   0.282468E-01  -0.696281E+02
   931   0.103124E+04   0.233207E+02   0.282643E-01  -0.696151E+02
   932   0.103492E+04   0.230096E+02   0.282819E-01  -0.695754E+02
   933   0.103858E+04   0.226996E+02   0.282995E-01  -0.695087E+02
   934   0.104223E+04   0.223908E+02   0.283172E-01  -0.694155E+02
   935   0.104587E+04   0.220836E+02   0.283349E-01  -0.692957E+02
   936   0.104948E+04   0.217779E+02   0.283527E-01  -0.691493E+02
   937   0.105306E+04   0.214740E+02   0.283705E-01  -0.689763E+02
   938   0.105662E+04   0.211723E+02   0.283882E-01  -0.687767E+02
   939   0.106014E+04   0.208727E+02   0.284060E-01  -0.685505E+02
   940   0.106362E+04   0.205754E+02   0.284238E-01  -0.682977E+02
   941   0.106706E+04   0.202807E+02   0.284415E-01  -0.680184E+02
   942   0.107044E+04   0.199888E+02   0.284592E-01  -0.677123E+02
   943   0.107378E+04   0.196997E+02   0.284768E-01  -0.673796E+02
   944   0.107706E+04   0.194139E+02   0.284944E-01  -0.670200E+02
   945   0.108027E+04   0.191314E+02   0.285119E-01  -0.666335E+02
   946   0.108342E+04   0.188524E+02   0.285293E-01  -0.662200E+02
   947   0.108650E+04   0.185772E+02   0.285467E-01  -0.657792E+02
   948   0.108951E+04   0.183059E+02   0.285639E-01  -0.653112E+02
   949   0.109242E+04   0.180389E+02   0.285810E-01  -0.648159E+02
   950   0.109526E+04   0.177762E+02   0.285979E-01  -0.642930E+02
   951   0.109801E+04   0.175179E+02   0.286148E-01  -0.637427E+02
   952   0.110067E+04   0.172643E+02   0.286314E-01  -0.631656E+02
   953   0.110323E+04   0.170152E+02   0.286479E-01  -0.625627E+02
   954   0.110571E+04   0.167706E+02   0.286643E-01  -0.619347E+02
   955   0.110810E+04   0.165305E+02   0.286804E-01  -0.612825E+02
   956   0.111040E+04   0.162949E+02   0.286964E-01  -0.606068E+02
   957   0.111261E+04   0.160638E+02   0.287121E-01  -0.599086E+02
   958   0.111473E+04   0.158374E+02   0.287276E-01  -0.591884E+02
   959   0.111677E+04   0.156155E+02   0.287429E-01  -0.584469E+02
   960   0.111873E+04   0.153983E+02   0.287580E-01  -0.576847E+02
   961   0.112060E+04   0.151856E+02   0.287727E-01  -0.569027E+02
   962   0.112238E+04   0.149777E+02   0.287873E-01  -0.561015E+02
   963   0.112408E+04   0.147746E+02   0.288015E-01  -0.552816E+02
   964   0.112570E+04   0.145762E+02   0.288155E-01  -0.544439E+02
   965   0.112723E+04   0.143826E+02   0.288292E-01  -0.535893E+02
   966   0.112868E+04   0.141938E+02   0.288425E-01  -0.527184E+02
   967   0.113004E+04   0.140098E+02   0.288556E-01  -0.518320E+02
   968   0.113132E+04   0.138307E+02   0.288683E-01  -0.509308E+02
   969   0.113251E+04   0.136563E+02   0.288807E-01  -0.500156E+02
   970   0.113362E+04   0.134868E+02   0.288927E-01  -0.490872E+02
   971   0.113464E+04   0.133224E+02   0.289044E-01  -0.481463E+02
   972   0.113557E+04   0.131628E+02   0.289157E-01  -0.471935E+02
   973   0.113641E+04   0.130082E+02   0.289266E-01  -0.462297E+02
   974   0.113717E+04   0.128588E+02   0.289372E-01  -0.452554E+02
   975   0.113783E+04   0.127144E+02   0.289473E-01  -0.442712E+02
   976   0.113841E+04   0.125753E+02   0.289571E-01  -0.432781E+02
   977   0.113890E+04   0.124413E+02   0.289664E-01  -0.422765E+02
   978   0.113929E+04   0.123128E+02   0.289753E-01  -0.412674E+02
   979   0.113959E+04   0.121896E+02   0.289838E-01  -0.402513E+02
   980   0.113980E+04   0.120717E+02   0.289919E-01  -0.392289E+02
   981   0.113992E+04   0.119595E+02   0.289995E-01  -0.382011E+02
   982   0.113994E+04   0.118528E+02   0.290067E-01  -0.371686E+02
   983   0.113985E+04   0.117519E+02   0.290134E-01  -0.361319E+02
   984   0.113968E+04   0.116567E+02   0.290196E-01  -0.350920E+02
   985   0.113940E+04   0.115673E+02   0.290254E-01  -0.340496E+02
   986   0.113902E+04   0.114838E+02   0.290307E-01  -0.330054E+02
   987   0.113855E+04   0.114063E+02   0.290355E-01  -0.319602E+02
   988   0.113797E+04   0.113348E+02   0.290399E-01  -0.309149E+02
   989   0.113728E+04   0.112694E+02   0.290437E-01  -0.298702E+02
   990   0.113649E+04   0.112100E+02   0.290471E-01  -0.288268E+02
   991   0.113558E+04   0.111569E+02   0.290499E-01  -0.277857E+02
   992   0.113458E+04   0.111101E+02   0.290523E-01  -0.267473E+02
   993   0.113345E+04   0.110697E+02   0.290541E-01  -0.257125E+02
   994   0.113222E+04   0.110358E+02   0.290554E-01  -0.246818E+02
   995   0.113087E+04   0.110087E+02   0.290562E-01  -0.236559E+02
   996   0.112941E+04   0.109882E+02   0.290565E-01  -0.226356E+02
   997   0.112782E+04   0.109746E+02   0.290563E-01  -0.216214E+02
   998   0.112612E+04   0.109679E+02   0.290556E-01  -0.206141E+02
   999   0.112430E+04   0.109683E+02   0.290543E-01  -0.196142E+02
  1000   0.112235E+04   0.109759E+02   0.290525E-01  -0.186224E+02
  1001   0.112027E+04   0.109906E+02   0.290502E-01  -0.176391E+02
  1002   0.111808E+04   0.110124E+02   0.290473E-01  -0.166644E+02
  1003   0.111575E+04   0.110410E+02   0.290439E-01  -0.156985E+02
  1004   0.111332E+04   0.110762E+02   0.290400E-01  -0.147414E+02
  1005   0.111075E+04   0.111179E+02   0.290356E-01  -0.137931E+02
  1006   0.110808E+04   0.111659E+02   0.290306E-01  -0.128540E+02
  1007   0.110530E+04   0.112203E+02   0.290251E-01  -0.119245E+02
  1008   0.110241E+04   0.112809E+02   0.290191E-01  -0.110052E+02
  1009   0.109942E+04   0.113477E+02   0.290126E-01  -0.100964E+02
  1010   0.109632E+04   0.114208E+02   0.290055E-01  -0.919861E+01
  1011   0.109313E+04   0.114999E+02   0.289979E-01  -0.831211E+01
  1012   0.108984E+04   0.115850E+02   0.289898E-01  -0.743750E+01
  1013   0.108645E+04   0.116760E+02   0.289812E-01  -0.657508E+01
  1014   0.108299E+04   0.117725E+02   0.289720E-01  -0.572502E+01
  1015   0.107943E+04   0.118742E+02   0.289624E-01  -0.488771E+01
  1016   0.107579E+04   0.119811E+02   0.289522E-01  -0.406347E+01
  1017   0.107208E+04   0.120926E+02   0.289415E-01  -0.325261E+01
  1018   0.106830E+04   0.122086E+02   0.289303E-01  -0.245537E+01
  1019   0.106444E+04   0.123290E+02   0.289186E-01  -0.167207E+01
  1020   0.106052E+04   0.124534E+02   0.289064E-01  -0.902727E+00
  1021   0.105652E+04   0.125822E+02   0.288937E-01  -0.147438E+00
  1022   0.105247E+04   0.127149E+02   0.288805E-01   0.593702E+00
  1023   0.104834E+04   0.128518E+02   0.288668E-01   0.132075E+01
  1024   0.104416E+04   0.129926E+02   0.288527E-01   0.203353E+01
  1025   0.103990E+04   0.131376E+02   0.288380E-01   0.273210E+01
  1026   0.103559E+04   0.132864E+02   0.288229E-01   0.341629E+01
  1027   0.103122E+04   0.134390E+02   0.288073E-01   0.408526E+01
  1028   0.102679E+04   0.135954E+02   0.287912E-01   0.473831E+01
  1029   0.102232E+04   0.137553E+02   0.287747E-01   0.537461E+01
  1030   0.101779E+04   0.139185E+02   0.287578E-01   0.599332E+01
  1031   0.101322E+04   0.140850E+02   0.287403E-01   0.659351E+01
  1032   0.100861E+04   0.142547E+02   0.287225E-01   0.717450E+01
  1033   0.100396E+04   0.144273E+02   0.287042E-01   0.773544E+01
  1034   0.999275E+03   0.146028E+02   0.286854E-01   0.827616E+01
  1035   0.994562E+03   0.147812E+02   0.286663E-01   0.879655E+01
  1036   0.989811E+03   0.149624E+02   0.286467E-01   0.929645E+01
  1037   0.985018E+03   0.151462E+02   0.286267E-01   0.977574E+01
  1038   0.980203E+03   0.153328E+02   0.286063E-01   0.102343E+02
  1039   0.975355E+03   0.155219E+02   0.285855E-01   0.106718E+02
  1040   0.970473E+03   0.157135E+02   0.285643E-01   0.110883E+02
  1041   0.965566E+03   0.159075E+02   0.285427E-01   0.114831E+02
  1042   0.960633E+03   0.161036E+02   0.285208E-01   0.118553E+02
  1043   0.955671E+03   0.163018E+02   0.284985E-01   0.122047E+02
  1044   0.950698E+03   0.165018E+02   0.284758E-01   0.125297E+02
  1045   0.945704E+03   0.167034E+02   0.284527E-01   0.128304E+02
  1046   0.940694E+03   0.169066E+02   0.284294E-01   0.131053E+02
  1047   0.935673E+03   0.171111E+02   0.284056E-01   0.133542E+02
  1048   0.930643E+03   0.173169E+02   0.283816E-01   0.135765E+02
  1049   0.925604E+03   0.175241E+02   0.283572E-01   0.137721E+02
  1050   0.920558E+03   0.177326E+02   0.283326E-01   0.139387E+02
  1051   0.915504E+03   0.179425E+02   0.283076E-01   0.140765E+02
  1052   0.910444E+03   0.181535E+02   0.282823E-01   0.141865E+02
  1053   0.905385E+03   0.183659E+02   0.282567E-01   0.142693E+02
  1054   0.900329E+03   0.185796E+02   0.282309E-01   0.143252E+02
  1055   0.895268E+03   0.187942E+02   0.282048E-01   0.143542E+02
  1056   0.890211E+03   0.190098E+02   0.281785E-01   0.143573E+02
  1057   0.885157E+03   0.192261E+02   0.281519E-01   0.143358E+02
  1058   0.880109E+03   0.194430E+02   0.281250E-01   0.142887E+02
  1059   0.875065E+03   0.196603E+02   0.280980E-01   0.142180E+02
  1060   0.870037E+03   0.198780E+02   0.280707E-01   0.141242E+02
  1061   0.865021E+03   0.200958E+02   0.280432E-01   0.140062E+02
  1062   0.860021E+03   0.203136E+02   0.280156E-01   0.138669E+02
  1063   0.855035E+03   0.205313E+02   0.279877E-01   0.137043E+02
  1064   0.850067E+03   0.207487E+02   0.279597E-01   0.135206E+02
  1065   0.845114E+03   0.209657E+02   0.279315E-01   0.133162E+02
  1066   0.840188E+03   0.211822E+02   0.279031E-01   0.130900E+02
  1067   0.835277E+03   0.213980E+02   0.278746E-01   0.128441E+02
  1068   0.830403E+03   0.216130E+02   0.278460E-01   0.125782E+02
  1069   0.825545E+03   0.218270E+02   0.278173E-01   0.122927E+02
  1070   0.820725E+03   0.220401E+02   0.277884E-01   0.119882E+02
  1071   0.815930E+03   0.222519E+02   0.277595E-01   0.116651E+02
  1072   0.811174E+03   0.224624E+02   0.277304E-01   0.113231E+02
  1073   0.806445E+03   0.226716E+02   0.277013E-01   0.109635E+02
  1074   0.801756E+03   0.228792E+02   0.276721E-01   0.105860E+02
  1075   0.797102E+03   0.230852E+02   0.276429E-01   0.101911E+02
  1076   0.792497E+03   0.232894E+02   0.276136E-01   0.977997E+01
  1077   0.787930E+03   0.234916E+02   0.275843E-01   0.935162E+01
  1078   0.783411E+03   0.236919E+02   0.275549E-01   0.890653E+01
  1079   0.778932E+03   0.238899E+02   0.275256E-01   0.844590E+01
  1080   0.774511E+03   0.240857E+02   0.274962E-01   0.796873E+01
  1081   0.770138E+03   0.242790E+02   0.274669E-01   0.747697E+01
  1082   0.765816E+03   0.244698E+02   0.274375E-01   0.696959E+01
  1083   0.761551E+03   0.246578E+02   0.274082E-01   0.644708E+01
  1084   0.757347E+03   0.248431E+02   0.273789E-01   0.590990E+01
  1085   0.753200E+03   0.250253E+02   0.273497E-01   0.535778E+01
  1086   0.749116E+03   0.252043E+02   0.273205E-01   0.479266E+01
  1087   0.745098E+03   0.253801E+02   0.272914E-01   0.421279E+01
  1088   0.741144E+03   0.255524E+02   0.272624E-01   0.361937E+01
  1089   0.737257E+03   0.257212E+02   0.272335E-01   0.301288E+01
  1090   0.733443E+03   0.258863E+02   0.272046E-01   0.239303E+01
  1091   0.729706E+03   0.260475E+02   0.271759E-01   0.175954E+01
  1092   0.726042E+03   0.262047E+02   0.271473E-01   0.111363E+01
  1093   0.722456E+03   0.263578E+02   0.271188E-01   0.454263E+00
  1094   0.718952E+03   0.265066E+02   0.270904E-01  -0.217347E+00
  1095   0.715535E+03   0.266511E+02   0.270622E-01  -0.902225E+00
  1096   0.712203E+03   0.267910E+02   0.270341E-01  -0.159917E+01
  1097   0.708965E+03   0.269263E+02   0.270062E-01  -0.230845E+01
  1098   0.705821E+03   0.270567E+02   0.269784E-01  -0.303037E+01
  1099   0.702766E+03   0.271822E+02   0.269508E-01  -0.376445E+01
  1100   0.699819E+03   0.273024E+02   0.269234E-01  -0.451098E+01
  1101   0.696963E+03   0.274173E+02   0.268962E-01  -0.526866E+01
  1102   0.694213E+03   0.275270E+02   0.268692E-01  -0.603807E+01
  1103   0.691554E+03   0.276315E+02   0.268424E-01  -0.681744E+01
  1104   0.689000E+03   0.277308E+02   0.268158E-01  -0.760710E+01
  1105   0.686536E+03   0.278249E+02   0.267894E-01  -0.840620E+01
  1106   0.684163E+03   0.279139E+02   0.267633E-01  -0.921401E+01
  1107   0.681888E+03   0.279980E+02   0.267374E-01  -0.100300E+02
  1108   0.679696E+03   0.280770E+02   0.267117E-01  -0.108535E+02
  1109   0.677601E+03   0.281512E+02   0.266863E-01  -0.116841E+02
  1110   0.675588E+03   0.282204E+02   0.266611E-01  -0.125210E+02
  1111   0.673666E+03   0.282849E+02   0.266362E-01  -0.133637E+02
  1112   0.671826E+03   0.283444E+02   0.266115E-01  -0.142115E+02
  1113   0.670076E+03   0.283993E+02   0.265872E-01  -0.150642E+02
  1114   0.668408E+03   0.284494E+02   0.265631E-01  -0.159208E+02
  1115   0.666823E+03   0.284948E+02   0.265392E-01  -0.167809E+02
  1116   0.665319E+03   0.285356E+02   0.265157E-01  -0.176440E+02
  1117   0.663897E+03   0.285717E+02   0.264924E-01  -0.185095E+02
  1118   0.662558E+03   0.286032E+02   0.264695E-01  -0.193766E+02
  1119   0.661293E+03   0.286301E+02   0.264468E-01  -0.202452E+02
  1120   0.660102E+03   0.286524E+02   0.264245E-01  -0.211142E+02
  1121   0.658993E+03   0.286702E+02   0.264024E-01  -0.219834E+02
  1122   0.657958E+03   0.286834E+02   0.263807E-01  -0.228521E+02
  1123   0.656998E+03   0.286921E+02   0.263593E-01  -0.237198E+02
  1124   0.656119E+03   0.286964E+02   0.263382E-01  -0.245858E+02
  1125   0.655307E+03   0.286961E+02   0.263174E-01  -0.254497E+02
  1126   0.654561E+03   0.286913E+02   0.262970E-01  -0.263109E+02
  1127   0.653897E+03   0.286820E+02   0.262768E-01  -0.271690E+02
  1128   0.653307E+03   0.286683E+02   0.262571E-01  -0.280236E+02
  1129   0.652784E+03   0.286501E+02   0.262376E-01  -0.288739E+02
  1130   0.652342E+03   0.286275E+02   0.262185E-01  -0.297197E+02
  1131   0.651966E+03   0.286003E+02   0.261997E-01  -0.305603E+02
  1132   0.651664E+03   0.285688E+02   0.261813E-01  -0.313952E+02
  1133   0.651436E+03   0.285327E+02   0.261632E-01  -0.322239E+02
  1134   0.651275E+03   0.284922E+02   0.261454E-01  -0.330458E+02
  1135   0.651187E+03   0.284471E+02   0.261280E-01  -0.338604E+02
  1136   0.651173E+03   0.283975E+02   0.261109E-01  -0.346669E+02
  1137   0.651226E+03   0.283434E+02   0.260942E-01  -0.354652E+02
  1138   0.651352E+03   0.282847E+02   0.260778E-01  -0.362543E+02
  1139   0.651552E+03   0.282213E+02   0.260618E-01  -0.370339E+02
  1140   0.651811E+03   0.281534E+02   0.260461E-01  -0.378035E+02
  1141   0.652151E+03   0.280808E+02   0.260307E-01  -0.385624E+02
  1142   0.652557E+03   0.280035E+02   0.260158E-01  -0.393103E+02
  1143   0.653037E+03   0.279215E+02   0.260011E-01  -0.400464E+02
  1144   0.653584E+03   0.278347E+02   0.259868E-01  -0.407704E+02
  1145   0.654204E+03   0.277432E+02   0.259729E-01  -0.414817E+02
  1146   0.654898E+03   0.276469E+02   0.259592E-01  -0.421797E+02
  1147   0.655666E+03   0.275456E+02   0.259460E-01  -0.428639E+02
  1148   0.656501E+03   0.274395E+02   0.259330E-01  -0.435336E+02
  1149   0.657409E+03   0.273284E+02   0.259204E-01  -0.441885E+02
  1150   0.658391E+03   0.272122E+02   0.259082E-01  -0.448277E+02
  1151   0.659446E+03   0.270910E+02   0.258963E-01  -0.454510E+02
  1152   0.660572E+03   0.269649E+02   0.258847E-01  -0.460582E+02
  1153   0.661773E+03   0.268341E+02   0.258734E-01  -0.466494E+02
  1154   0.663029E+03   0.266987E+02   0.258625E-01  -0.472246E+02
  1155   0.664353E+03   0.265588E+02   0.258519E-01  -0.477838E+02
  1156   0.665734E+03   0.264147E+02   0.258416E-01  -0.483272E+02
  1157   0.667176E+03   0.262664E+02   0.258316E-01  -0.488545E+02
  1158   0.668675E+03   0.261142E+02   0.258220E-01  -0.493661E+02
  1159   0.670228E+03   0.259582E+02   0.258126E-01  -0.498618E+02
  1160   0.671832E+03   0.257985E+02   0.258036E-01  -0.503416E+02
  1161   0.673483E+03   0.256354E+02   0.257948E-01  -0.508056E+02
  1162   0.675185E+03   0.254688E+02   0.257864E-01  -0.512536E+02
  1163   0.676927E+03   0.252990E+02   0.257783E-01  -0.516857E+02
  1164   0.678713E+03   0.251261E+02   0.257704E-01  -0.521019E+02
  1165   0.680541E+03   0.249502E+02   0.257628E-01  -0.525020E+02
  1166   0.682398E+03   0.247716E+02   0.257555E-01  -0.528861E+02
  1167   0.684290E+03   0.245902E+02   0.257485E-01  -0.532542E+02
  1168   0.686212E+03   0.244063E+02   0.257418E-01  -0.536061E+02
  1169   0.688170E+03   0.242200E+02   0.257353E-01  -0.539418E+02
  1170   0.690151E+03   0.240312E+02   0.257291E-01  -0.542613E+02
  1171   0.692160E+03   0.238404E+02   0.257231E-01  -0.545645E+02
