#    L    TT             EE             BB             TE             PP             TP             EP          
  1009   0.183621E+04   0.212415E+02   0.000000E+00   0.664843E+02   0.643630E-08   0.500581E-05   0.315542E-06
  1010   0.182527E+04   0.214974E+02   0.000000E+00   0.668862E+02   0.642414E-08   0.496953E-05   0.320527E-06
  1011   0.181430E+04   0.217547E+02   0.000000E+00   0.672627E+02   0.641201E-08   0.493324E-05   0.325471E-06
  1012   0.180330E+04   0.220136E+02   0.000000E+00   0.676136E+02   0.639992E-08   0.489692E-05   0.330373E-06
  1013   0.179228E+04   0.222738E+02   0.000000E+00   0.679392E+02   0.638785E-08   0.486059E-05   0.335232E-06
  1014   0.178125E+04   0.225350E+02   0.000000E+00   0.682395E+02   0.637580E-08   0.482424E-05   0.340048E-06
  1015   0.177019E+04   0.227971E+02   0.000000E+00   0.685148E+02   0.636379E-08   0.478788E-05   0.344821E-06
  1016   0.175912E+04   0.230598E+02   0.000000E+00   0.687650E+02   0.635181E-08   0.475150E-05   0.349550E-06
  1017   0.174805E+04   0.233229E+02   0.000000E+00   0.689903E+02   0.633985E-08   0.471510E-05   0.354236E-06
  1018   0.173697E+04   0.235860E+02   0.000000E+00   0.691909E+02   0.632792E-08   0.467869E-05   0.358878E-06
  1019   0.172590E+04   0.238491E+02   0.000000E+00   0.693669E+02   0.631603E-08   0.464226E-05   0.363475E-06
  1020   0.171482E+04   0.241121E+02   0.000000E+00   0.695187E+02   0.630416E-08   0.460583E-05   0.368028E-06
  1021   0.170375E+04   0.243749E+02   0.000000E+00   0.696466E+02   0.629231E-08   0.456937E-05   0.372536E-06
  1022   0.169269E+04   0.246376E+02   0.000000E+00   0.697509E+02   0.628050E-08   0.453291E-05   0.376999E-06
  1023   0.168162E+04   0.249001E+02   0.000000E+00   0.698322E+02   0.626871E-08   0.449644E-05   0.381415E-06
  1024   0.167057E+04   0.251624E+02   0.000000E+00   0.698907E+02   0.625695E-08   0.445995E-05   0.385787E-06
  1025   0.165952E+04   0.254246E+02   0.000000E+00   0.699268E+02   0.624522E-08   0.442346E-05   0.390111E-06
  1026   0.164849E+04   0.256866E+02   0.000000E+00   0.699409E+02   0.623352E-08   0.438696E-05   0.394390E-06
  1027   0.163747E+04   0.259482E+02   0.000000E+00   0.699325E+02   0.622184E-08   0.435044E-05   0.398621E-06
  1028   0.162646E+04   0.262094E+02   0.000000E+00   0.699013E+02   0.621020E-08   0.431392E-05   0.402806E-06
  1029   0.161548E+04   0.264700E+02   0.000000E+00   0.698470E+02   0.619858E-08   0.427740E-05   0.406943E-06
  1030   0.160452E+04   0.267299E+02   0.000000E+00   0.697691E+02   0.618698E-08   0.424087E-05   0.411032E-06
  1031   0.159359E+04   0.269891E+02   0.000000E+00   0.696671E+02   0.617542E-08   0.420433E-05   0.415073E-06
  1032   0.158269E+04   0.272474E+02   0.000000E+00   0.695408E+02   0.616388E-08   0.416778E-05   0.419066E-06
  1033   0.157183E+04   0.275046E+02   0.000000E+00   0.693898E+02   0.615237E-08   0.413123E-05   0.423011E-06
  1034   0.156101E+04   0.277608E+02   0.000000E+00   0.692144E+02   0.614088E-08   0.409468E-05   0.426906E-06
  1035   0.155024E+04   0.280159E+02   0.000000E+00   0.690147E+02   0.612942E-08   0.405813E-05   0.430752E-06
  1036   0.153950E+04   0.282698E+02   0.000000E+00   0.687912E+02   0.611799E-08   0.402157E-05   0.434549E-06
  1037   0.152879E+04   0.285226E+02   0.000000E+00   0.685442E+02   0.610659E-08   0.398501E-05   0.438295E-06
  1038   0.151814E+04   0.287741E+02   0.000000E+00   0.682738E+02   0.609521E-08   0.394845E-05   0.441992E-06
  1039   0.150754E+04   0.290244E+02   0.000000E+00   0.679804E+02   0.608386E-08   0.391189E-05   0.445638E-06
  1040   0.149697E+04   0.292733E+02   0.000000E+00   0.676643E+02   0.607254E-08   0.387533E-05   0.449233E-06
  1041   0.148645E+04   0.295208E+02   0.000000E+00   0.673252E+02   0.606124E-08   0.383878E-05   0.452777E-06
  1042   0.147599E+04   0.297666E+02   0.000000E+00   0.669629E+02   0.604997E-08   0.380222E-05   0.456270E-06
  1043   0.146557E+04   0.300108E+02   0.000000E+00   0.665773E+02   0.603872E-08   0.376566E-05   0.459711E-06
  1044   0.145522E+04   0.302530E+02   0.000000E+00   0.661675E+02   0.602750E-08   0.372911E-05   0.463100E-06
  1045   0.144493E+04   0.304931E+02   0.000000E+00   0.657339E+02   0.601631E-08   0.369257E-05   0.466437E-06
  1046   0.143470E+04   0.307311E+02   0.000000E+00   0.652754E+02   0.600514E-08   0.365602E-05   0.469721E-06
  1047   0.142454E+04   0.309667E+02   0.000000E+00   0.647925E+02   0.599400E-08   0.361949E-05   0.472952E-06
  1048   0.141444E+04   0.312000E+02   0.000000E+00   0.642847E+02   0.598288E-08   0.358296E-05   0.476130E-06
  1049   0.140442E+04   0.314310E+02   0.000000E+00   0.637526E+02   0.597179E-08   0.354643E-05   0.479255E-06
  1050   0.139447E+04   0.316598E+02   0.000000E+00   0.631942E+02   0.596073E-08   0.350991E-05   0.482325E-06
  1051   0.138459E+04   0.318863E+02   0.000000E+00   0.626101E+02   0.594969E-08   0.347341E-05   0.485342E-06
  1052   0.137478E+04   0.321106E+02   0.000000E+00   0.620015E+02   0.593868E-08   0.343691E-05   0.488304E-06
  1053   0.136505E+04   0.323327E+02   0.000000E+00   0.613688E+02   0.592769E-08   0.340043E-05   0.491213E-06
  1054   0.135540E+04   0.325527E+02   0.000000E+00   0.607127E+02   0.591672E-08   0.336398E-05   0.494067E-06
  1055   0.134583E+04   0.327704E+02   0.000000E+00   0.600330E+02   0.590579E-08   0.332756E-05   0.496868E-06
  1056   0.133633E+04   0.329858E+02   0.000000E+00   0.593308E+02   0.589487E-08   0.329118E-05   0.499615E-06
  1057   0.132691E+04   0.331989E+02   0.000000E+00   0.586075E+02   0.588398E-08   0.325484E-05   0.502308E-06
  1058   0.131757E+04   0.334095E+02   0.000000E+00   0.578622E+02   0.587312E-08   0.321855E-05   0.504948E-06
  1059   0.130831E+04   0.336175E+02   0.000000E+00   0.570969E+02   0.586228E-08   0.318231E-05   0.507534E-06
  1060   0.129913E+04   0.338229E+02   0.000000E+00   0.563120E+02   0.585147E-08   0.314613E-05   0.510067E-06
  1061   0.129004E+04   0.340256E+02   0.000000E+00   0.555067E+02   0.584068E-08   0.311002E-05   0.512546E-06
  1062   0.128104E+04   0.342256E+02   0.000000E+00   0.546837E+02   0.582992E-08   0.307398E-05   0.514972E-06
  1063   0.127212E+04   0.344227E+02   0.000000E+00   0.538414E+02   0.581918E-08   0.303801E-05   0.517345E-06
  1064   0.126328E+04   0.346170E+02   0.000000E+00   0.529817E+02   0.580847E-08   0.300213E-05   0.519664E-06
  1065   0.125453E+04   0.348083E+02   0.000000E+00   0.521052E+02   0.579778E-08   0.296633E-05   0.521931E-06
  1066   0.124587E+04   0.349966E+02   0.000000E+00   0.512109E+02   0.578711E-08   0.293063E-05   0.524144E-06
  1067   0.123730E+04   0.351818E+02   0.000000E+00   0.503009E+02   0.577647E-08   0.289503E-05   0.526305E-06
  1068   0.122883E+04   0.353639E+02   0.000000E+00   0.493750E+02   0.576586E-08   0.285954E-05   0.528413E-06
  1069   0.122043E+04   0.355429E+02   0.000000E+00   0.484337E+02   0.575526E-08   0.282415E-05   0.530468E-06
  1070   0.121214E+04   0.357186E+02   0.000000E+00   0.474775E+02   0.574470E-08   0.278889E-05   0.532471E-06
  1071   0.120394E+04   0.358909E+02   0.000000E+00   0.465070E+02   0.573415E-08   0.275375E-05   0.534420E-06
  1072   0.119584E+04   0.360600E+02   0.000000E+00   0.455220E+02   0.572363E-08   0.271873E-05   0.536318E-06
  1073   0.118783E+04   0.362258E+02   0.000000E+00   0.445237E+02   0.571314E-08   0.268385E-05   0.538162E-06
  1074   0.117992E+04   0.363881E+02   0.000000E+00   0.435120E+02   0.570267E-08   0.264911E-05   0.539955E-06
  1075   0.117210E+04   0.365470E+02   0.000000E+00   0.424874E+02   0.569222E-08   0.261452E-05   0.541695E-06
  1076   0.116439E+04   0.367024E+02   0.000000E+00   0.414511E+02   0.568179E-08   0.258007E-05   0.543383E-06
  1077   0.115678E+04   0.368542E+02   0.000000E+00   0.404023E+02   0.567140E-08   0.254579E-05   0.545019E-06
  1078   0.114928E+04   0.370024E+02   0.000000E+00   0.393414E+02   0.566102E-08   0.251166E-05   0.546602E-06
  1079   0.114186E+04   0.371469E+02   0.000000E+00   0.382697E+02   0.565067E-08   0.247771E-05   0.548134E-06
  1080   0.113457E+04   0.372876E+02   0.000000E+00   0.371864E+02   0.564034E-08   0.244393E-05   0.549614E-06
  1081   0.112737E+04   0.374246E+02   0.000000E+00   0.360933E+02   0.563003E-08   0.241033E-05   0.551042E-06
  1082   0.112028E+04   0.375578E+02   0.000000E+00   0.349897E+02   0.561975E-08   0.237692E-05   0.552418E-06
  1083   0.111331E+04   0.376869E+02   0.000000E+00   0.338759E+02   0.560949E-08   0.234370E-05   0.553743E-06
  1084   0.110644E+04   0.378122E+02   0.000000E+00   0.327526E+02   0.559925E-08   0.231067E-05   0.555016E-06
  1085   0.109968E+04   0.379333E+02   0.000000E+00   0.316195E+02   0.558904E-08   0.227785E-05   0.556237E-06
  1086   0.109304E+04   0.380504E+02   0.000000E+00   0.304787E+02   0.557885E-08   0.224524E-05   0.557407E-06
  1087   0.108651E+04   0.381631E+02   0.000000E+00   0.293284E+02   0.556869E-08   0.221285E-05   0.558526E-06
  1088   0.108010E+04   0.382717E+02   0.000000E+00   0.281700E+02   0.555854E-08   0.218067E-05   0.559593E-06
  1089   0.107380E+04   0.383760E+02   0.000000E+00   0.270040E+02   0.554842E-08   0.214872E-05   0.560609E-06
  1090   0.106762E+04   0.384757E+02   0.000000E+00   0.258302E+02   0.553833E-08   0.211700E-05   0.561575E-06
  1091   0.106156E+04   0.385711E+02   0.000000E+00   0.246484E+02   0.552825E-08   0.208552E-05   0.562488E-06
  1092   0.105562E+04   0.386619E+02   0.000000E+00   0.234598E+02   0.551820E-08   0.205429E-05   0.563351E-06
  1093   0.104981E+04   0.387482E+02   0.000000E+00   0.222635E+02   0.550817E-08   0.202330E-05   0.564163E-06
  1094   0.104412E+04   0.388298E+02   0.000000E+00   0.210609E+02   0.549816E-08   0.199257E-05   0.564925E-06
  1095   0.103856E+04   0.389067E+02   0.000000E+00   0.198508E+02   0.548818E-08   0.196210E-05   0.565635E-06
  1096   0.103313E+04   0.389789E+02   0.000000E+00   0.186348E+02   0.547822E-08   0.193189E-05   0.566295E-06
  1097   0.102783E+04   0.390462E+02   0.000000E+00   0.174124E+02   0.546828E-08   0.190196E-05   0.566904E-06
  1098   0.102266E+04   0.391085E+02   0.000000E+00   0.161835E+02   0.545836E-08   0.187230E-05   0.567463E-06
  1099   0.101763E+04   0.391660E+02   0.000000E+00   0.149487E+02   0.544847E-08   0.184293E-05   0.567971E-06
  1100   0.101274E+04   0.392183E+02   0.000000E+00   0.137078E+02   0.543860E-08   0.181385E-05   0.568429E-06
  1101   0.100798E+04   0.392653E+02   0.000000E+00   0.124620E+02   0.542875E-08   0.178506E-05   0.568837E-06
  1102   0.100337E+04   0.393073E+02   0.000000E+00   0.112108E+02   0.541892E-08   0.175656E-05   0.569194E-06
  1103   0.998879E+03   0.393443E+02   0.000000E+00   0.995572E+01   0.540911E-08   0.172832E-05   0.569502E-06
  1104   0.994533E+03   0.393762E+02   0.000000E+00   0.869631E+01   0.539933E-08   0.170035E-05   0.569761E-06
  1105   0.990316E+03   0.394032E+02   0.000000E+00   0.743329E+01   0.538957E-08   0.167263E-05   0.569970E-06
  1106   0.986225E+03   0.394253E+02   0.000000E+00   0.616725E+01   0.537983E-08   0.164515E-05   0.570131E-06
  1107   0.982268E+03   0.394426E+02   0.000000E+00   0.489862E+01   0.537011E-08   0.161790E-05   0.570242E-06
  1108   0.978431E+03   0.394552E+02   0.000000E+00   0.362783E+01   0.536041E-08   0.159086E-05   0.570306E-06
  1109   0.974727E+03   0.394631E+02   0.000000E+00   0.235537E+01   0.535074E-08   0.156403E-05   0.570322E-06
  1110   0.971142E+03   0.394663E+02   0.000000E+00   0.108169E+01   0.534108E-08   0.153739E-05   0.570289E-06
  1111   0.967683E+03   0.394650E+02   0.000000E+00  -0.192801E+00   0.533145E-08   0.151094E-05   0.570210E-06
  1112   0.964342E+03   0.394591E+02   0.000000E+00  -0.146752E+01   0.532184E-08   0.148466E-05   0.570083E-06
  1113   0.961126E+03   0.394488E+02   0.000000E+00  -0.274225E+01   0.531225E-08   0.145854E-05   0.569909E-06
  1114   0.958027E+03   0.394342E+02   0.000000E+00  -0.401636E+01   0.530269E-08   0.143257E-05   0.569689E-06
  1115   0.955045E+03   0.394150E+02   0.000000E+00  -0.528947E+01   0.529314E-08   0.140674E-05   0.569423E-06
  1116   0.952180E+03   0.393916E+02   0.000000E+00  -0.656125E+01   0.528362E-08   0.138104E-05   0.569110E-06
  1117   0.949432E+03   0.393639E+02   0.000000E+00  -0.783111E+01   0.527412E-08   0.135545E-05   0.568752E-06
  1118   0.946800E+03   0.393319E+02   0.000000E+00  -0.909863E+01   0.526463E-08   0.132997E-05   0.568348E-06
  1119   0.944276E+03   0.392957E+02   0.000000E+00  -0.103635E+02   0.525517E-08   0.130458E-05   0.567899E-06
  1120   0.941861E+03   0.392553E+02   0.000000E+00  -0.116251E+02   0.524573E-08   0.127928E-05   0.567405E-06
  1121   0.939561E+03   0.392108E+02   0.000000E+00  -0.128832E+02   0.523632E-08   0.125404E-05   0.566867E-06
  1122   0.937368E+03   0.391622E+02   0.000000E+00  -0.141372E+02   0.522692E-08   0.122887E-05   0.566284E-06
  1123   0.935283E+03   0.391094E+02   0.000000E+00  -0.153867E+02   0.521754E-08   0.120375E-05   0.565657E-06
  1124   0.933312E+03   0.390527E+02   0.000000E+00  -0.166312E+02   0.520819E-08   0.117866E-05   0.564987E-06
  1125   0.931441E+03   0.389919E+02   0.000000E+00  -0.178705E+02   0.519885E-08   0.115360E-05   0.564273E-06
  1126   0.929669E+03   0.389271E+02   0.000000E+00  -0.191041E+02   0.518954E-08   0.112856E-05   0.563516E-06
  1127   0.928010E+03   0.388583E+02   0.000000E+00  -0.203316E+02   0.518025E-08   0.110352E-05   0.562715E-06
  1128   0.926457E+03   0.387856E+02   0.000000E+00  -0.215529E+02   0.517098E-08   0.107847E-05   0.561873E-06
  1129   0.925002E+03   0.387089E+02   0.000000E+00  -0.227672E+02   0.516172E-08   0.105341E-05   0.560988E-06
  1130   0.923660E+03   0.386283E+02   0.000000E+00  -0.239745E+02   0.515249E-08   0.102832E-05   0.560061E-06
  1131   0.922415E+03   0.385438E+02   0.000000E+00  -0.251743E+02   0.514328E-08   0.100319E-05   0.559092E-06
  1132   0.921275E+03   0.384554E+02   0.000000E+00  -0.263661E+02   0.513409E-08   0.978002E-06   0.558082E-06
  1133   0.920240E+03   0.383632E+02   0.000000E+00  -0.275495E+02   0.512492E-08   0.952755E-06   0.557030E-06
  1134   0.919301E+03   0.382671E+02   0.000000E+00  -0.287243E+02   0.511577E-08   0.927435E-06   0.555938E-06
  1135   0.918466E+03   0.381671E+02   0.000000E+00  -0.298898E+02   0.510665E-08   0.902029E-06   0.554805E-06
  1136   0.917734E+03   0.380632E+02   0.000000E+00  -0.310456E+02   0.509754E-08   0.876528E-06   0.553631E-06
  1137   0.917099E+03   0.379554E+02   0.000000E+00  -0.321915E+02   0.508845E-08   0.850919E-06   0.552418E-06
  1138   0.916566E+03   0.378437E+02   0.000000E+00  -0.333269E+02   0.507938E-08   0.825192E-06   0.551165E-06
  1139   0.916135E+03   0.377281E+02   0.000000E+00  -0.344513E+02   0.507033E-08   0.799335E-06   0.549872E-06
  1140   0.915792E+03   0.376087E+02   0.000000E+00  -0.355646E+02   0.506131E-08   0.773337E-06   0.548540E-06
  1141   0.915559E+03   0.374852E+02   0.000000E+00  -0.366662E+02   0.505230E-08   0.747187E-06   0.547169E-06
  1142   0.915420E+03   0.373579E+02   0.000000E+00  -0.377557E+02   0.504331E-08   0.720874E-06   0.545760E-06
  1143   0.915382E+03   0.372266E+02   0.000000E+00  -0.388328E+02   0.503434E-08   0.694387E-06   0.544312E-06
  1144   0.915438E+03   0.370914E+02   0.000000E+00  -0.398971E+02   0.502540E-08   0.667714E-06   0.542826E-06
  1145   0.915595E+03   0.369522E+02   0.000000E+00  -0.409481E+02   0.501647E-08   0.640844E-06   0.541303E-06
  1146   0.915853E+03   0.368090E+02   0.000000E+00  -0.419856E+02   0.500756E-08   0.613767E-06   0.539742E-06
  1147   0.916210E+03   0.366618E+02   0.000000E+00  -0.430089E+02   0.499867E-08   0.586470E-06   0.538143E-06
  1148   0.916661E+03   0.365106E+02   0.000000E+00  -0.440176E+02   0.498980E-08   0.558944E-06   0.536508E-06
  1149   0.917211E+03   0.363552E+02   0.000000E+00  -0.450115E+02   0.498095E-08   0.531175E-06   0.534836E-06
  1150   0.917860E+03   0.361957E+02   0.000000E+00  -0.459900E+02   0.497212E-08   0.503154E-06   0.533128E-06
  1151   0.918608E+03   0.360321E+02   0.000000E+00  -0.469527E+02   0.496331E-08   0.474879E-06   0.531383E-06
  1152   0.919451E+03   0.358645E+02   0.000000E+00  -0.478997E+02   0.495452E-08   0.446385E-06   0.529603E-06
  1153   0.920395E+03   0.356930E+02   0.000000E+00  -0.488308E+02   0.494575E-08   0.417717E-06   0.527787E-06
  1154   0.921421E+03   0.355177E+02   0.000000E+00  -0.497462E+02   0.493700E-08   0.388919E-06   0.525936E-06
  1155   0.922540E+03   0.353387E+02   0.000000E+00  -0.506457E+02   0.492827E-08   0.360038E-06   0.524050E-06
  1156   0.923742E+03   0.351563E+02   0.000000E+00  -0.515295E+02   0.491955E-08   0.331118E-06   0.522129E-06
  1157   0.925032E+03   0.349703E+02   0.000000E+00  -0.523975E+02   0.491086E-08   0.302203E-06   0.520173E-06
  1158   0.926405E+03   0.347812E+02   0.000000E+00  -0.532497E+02   0.490218E-08   0.273339E-06   0.518183E-06
  1159   0.927859E+03   0.345887E+02   0.000000E+00  -0.540861E+02   0.489353E-08   0.244571E-06   0.516159E-06
  1160   0.929390E+03   0.343933E+02   0.000000E+00  -0.549067E+02   0.488489E-08   0.215944E-06   0.514101E-06
  1161   0.930996E+03   0.341948E+02   0.000000E+00  -0.557115E+02   0.487627E-08   0.187501E-06   0.512010E-06
  1162   0.932680E+03   0.339935E+02   0.000000E+00  -0.565002E+02   0.486768E-08   0.159290E-06   0.509885E-06
  1163   0.934431E+03   0.337894E+02   0.000000E+00  -0.572729E+02   0.485910E-08   0.131354E-06   0.507726E-06
  1164   0.936255E+03   0.335827E+02   0.000000E+00  -0.580297E+02   0.485054E-08   0.103738E-06   0.505535E-06
  1165   0.938147E+03   0.333733E+02   0.000000E+00  -0.587703E+02   0.484199E-08   0.764870E-07   0.503312E-06
  1166   0.940098E+03   0.331616E+02   0.000000E+00  -0.594948E+02   0.483347E-08   0.496465E-07   0.501056E-06
  1167   0.942110E+03   0.329474E+02   0.000000E+00  -0.602031E+02   0.482497E-08   0.232612E-07   0.498767E-06
  1168   0.944182E+03   0.327310E+02   0.000000E+00  -0.608950E+02   0.481648E-08  -0.262415E-08   0.496447E-06
  1169   0.946317E+03   0.325125E+02   0.000000E+00  -0.615706E+02   0.480801E-08  -0.279645E-07   0.494096E-06
  1170   0.948504E+03   0.322917E+02   0.000000E+00  -0.622297E+02   0.479956E-08  -0.527150E-07   0.491712E-06
  1171   0.950749E+03   0.320690E+02   0.000000E+00  -0.628723E+02   0.479114E-08  -0.768306E-07   0.489298E-06
  1172   0.953046E+03   0.318445E+02   0.000000E+00  -0.634982E+02   0.478272E-08  -0.100266E-06   0.486853E-06
  1173   0.955394E+03   0.316180E+02   0.000000E+00  -0.641075E+02   0.477433E-08  -0.122978E-06   0.484377E-06
  1174   0.957789E+03   0.313899E+02   0.000000E+00  -0.646999E+02   0.476596E-08  -0.144919E-06   0.481871E-06
  1175   0.960228E+03   0.311601E+02   0.000000E+00  -0.652754E+02   0.475760E-08  -0.166046E-06   0.479334E-06
  1176   0.962715E+03   0.309286E+02   0.000000E+00  -0.658338E+02   0.474926E-08  -0.186314E-06   0.476767E-06
  1177   0.965247E+03   0.306957E+02   0.000000E+00  -0.663750E+02   0.474094E-08  -0.205677E-06   0.474171E-06
  1178   0.967813E+03   0.304614E+02   0.000000E+00  -0.668988E+02   0.473264E-08  -0.224091E-06   0.471546E-06
  1179   0.970424E+03   0.302257E+02   0.000000E+00  -0.674051E+02   0.472436E-08  -0.241510E-06   0.468891E-06
  1180   0.973071E+03   0.299887E+02   0.000000E+00  -0.678939E+02   0.471610E-08  -0.257890E-06   0.466207E-06
  1181   0.975750E+03   0.297505E+02   0.000000E+00  -0.683648E+02   0.470785E-08  -0.273187E-06   0.463495E-06
  1182   0.978464E+03   0.295112E+02   0.000000E+00  -0.688178E+02   0.469962E-08  -0.287354E-06   0.460754E-06
  1183   0.981212E+03   0.292708E+02   0.000000E+00  -0.692527E+02   0.469141E-08  -0.300347E-06   0.457984E-06
  1184   0.983989E+03   0.290294E+02   0.000000E+00  -0.696693E+02   0.468322E-08  -0.312121E-06   0.455187E-06
  1185   0.986792E+03   0.287871E+02   0.000000E+00  -0.700674E+02   0.467505E-08  -0.322632E-06   0.452362E-06
  1186   0.989619E+03   0.285439E+02   0.000000E+00  -0.704469E+02   0.466689E-08  -0.331833E-06   0.449510E-06
  1187   0.992473E+03   0.282998E+02   0.000000E+00  -0.708077E+02   0.465875E-08  -0.339681E-06   0.446630E-06
  1188   0.995351E+03   0.280551E+02   0.000000E+00  -0.711494E+02   0.465063E-08  -0.346131E-06   0.443724E-06
  1189   0.998250E+03   0.278096E+02   0.000000E+00  -0.714719E+02   0.464253E-08  -0.351136E-06   0.440790E-06
  1190   0.100116E+04   0.275635E+02   0.000000E+00  -0.717748E+02   0.463445E-08  -0.354654E-06   0.437831E-06
  1191   0.100410E+04   0.273168E+02   0.000000E+00  -0.720580E+02   0.462638E-08  -0.356638E-06   0.434844E-06
  1192   0.100705E+04   0.270696E+02   0.000000E+00  -0.723213E+02   0.461833E-08  -0.357044E-06   0.431832E-06
  1193   0.101001E+04   0.268220E+02   0.000000E+00  -0.725643E+02   0.461030E-08  -0.355826E-06   0.428795E-06
  1194   0.101300E+04   0.265740E+02   0.000000E+00  -0.727869E+02   0.460229E-08  -0.352940E-06   0.425731E-06
  1195   0.101599E+04   0.263255E+02   0.000000E+00  -0.729887E+02   0.459429E-08  -0.348341E-06   0.422642E-06
  1196   0.101899E+04   0.260768E+02   0.000000E+00  -0.731694E+02   0.458631E-08  -0.341985E-06   0.419529E-06
  1197   0.102200E+04   0.258279E+02   0.000000E+00  -0.733289E+02   0.457835E-08  -0.333825E-06   0.416390E-06
  1198   0.102502E+04   0.255786E+02   0.000000E+00  -0.734667E+02   0.457040E-08  -0.323817E-06   0.413227E-06
  1199   0.102805E+04   0.253293E+02   0.000000E+00  -0.735827E+02   0.456248E-08  -0.311917E-06   0.410040E-06
  1200   0.103108E+04   0.250799E+02   0.000000E+00  -0.736764E+02   0.455457E-08  -0.298079E-06   0.406829E-06
  1201   0.103411E+04   0.248304E+02   0.000000E+00  -0.737478E+02   0.454668E-08  -0.282276E-06   0.403593E-06
  1202   0.103714E+04   0.245809E+02   0.000000E+00  -0.737970E+02   0.453880E-08  -0.264554E-06   0.400335E-06
  1203   0.104017E+04   0.243315E+02   0.000000E+00  -0.738246E+02   0.453094E-08  -0.244976E-06   0.397052E-06
  1204   0.104321E+04   0.240823E+02   0.000000E+00  -0.738308E+02   0.452310E-08  -0.223607E-06   0.393746E-06
  1205   0.104623E+04   0.238334E+02   0.000000E+00  -0.738161E+02   0.451528E-08  -0.200508E-06   0.390417E-06
  1206   0.104926E+04   0.235848E+02   0.000000E+00  -0.737809E+02   0.450747E-08  -0.175745E-06   0.387064E-06
  1207   0.105227E+04   0.233365E+02   0.000000E+00  -0.737255E+02   0.449968E-08  -0.149379E-06   0.383689E-06
  1208   0.105529E+04   0.230888E+02   0.000000E+00  -0.736503E+02   0.449191E-08  -0.121476E-06   0.380290E-06
  1209   0.105830E+04   0.228415E+02   0.000000E+00  -0.735556E+02   0.448416E-08  -0.920972E-07   0.376868E-06
  1210   0.106129E+04   0.225950E+02   0.000000E+00  -0.734418E+02   0.447642E-08  -0.613077E-07   0.373424E-06
  1211   0.106427E+04   0.223491E+02   0.000000E+00  -0.733092E+02   0.446870E-08  -0.291703E-07   0.369957E-06
  1212   0.106725E+04   0.221039E+02   0.000000E+00  -0.731581E+02   0.446099E-08   0.425135E-08   0.366467E-06
  1213   0.107021E+04   0.218597E+02   0.000000E+00  -0.729888E+02   0.445330E-08   0.388938E-07   0.362955E-06
  1214   0.107316E+04   0.216164E+02   0.000000E+00  -0.728017E+02   0.444563E-08   0.746936E-07   0.359421E-06
  1215   0.107609E+04   0.213740E+02   0.000000E+00  -0.725970E+02   0.443798E-08   0.111587E-06   0.355864E-06
  1216   0.107901E+04   0.211327E+02   0.000000E+00  -0.723751E+02   0.443034E-08   0.149511E-06   0.352286E-06
  1217   0.108190E+04   0.208926E+02   0.000000E+00  -0.721363E+02   0.442272E-08   0.188402E-06   0.348685E-06
  1218   0.108478E+04   0.206537E+02   0.000000E+00  -0.718808E+02   0.441511E-08   0.228196E-06   0.345062E-06
  1219   0.108764E+04   0.204160E+02   0.000000E+00  -0.716090E+02   0.440753E-08   0.268830E-06   0.341418E-06
  1220   0.109047E+04   0.201796E+02   0.000000E+00  -0.713210E+02   0.439996E-08   0.310241E-06   0.337751E-06
  1221   0.109329E+04   0.199446E+02   0.000000E+00  -0.710174E+02   0.439240E-08   0.352364E-06   0.334064E-06
  1222   0.109607E+04   0.197112E+02   0.000000E+00  -0.706982E+02   0.438486E-08   0.395137E-06   0.330354E-06
  1223   0.109883E+04   0.194792E+02   0.000000E+00  -0.703636E+02   0.437734E-08   0.438496E-06   0.326624E-06
  1224   0.110156E+04   0.192489E+02   0.000000E+00  -0.700140E+02   0.436983E-08   0.482377E-06   0.322872E-06
  1225   0.110426E+04   0.190203E+02   0.000000E+00  -0.696494E+02   0.436235E-08   0.526718E-06   0.319099E-06
  1226   0.110693E+04   0.187934E+02   0.000000E+00  -0.692701E+02   0.435487E-08   0.571453E-06   0.315305E-06
  1227   0.110957E+04   0.185684E+02   0.000000E+00  -0.688763E+02   0.434742E-08   0.616522E-06   0.311490E-06
  1228   0.111217E+04   0.183453E+02   0.000000E+00  -0.684680E+02   0.433997E-08   0.661858E-06   0.307655E-06
  1229   0.111475E+04   0.181243E+02   0.000000E+00  -0.680456E+02   0.433255E-08   0.707400E-06   0.303799E-06
  1230   0.111729E+04   0.179054E+02   0.000000E+00  -0.676091E+02   0.432514E-08   0.753083E-06   0.299922E-06
  1231   0.111979E+04   0.176885E+02   0.000000E+00  -0.671589E+02   0.431775E-08   0.798844E-06   0.296024E-06
  1232   0.112225E+04   0.174740E+02   0.000000E+00  -0.666950E+02   0.431037E-08   0.844620E-06   0.292107E-06
  1233   0.112467E+04   0.172617E+02   0.000000E+00  -0.662176E+02   0.430301E-08   0.890347E-06   0.288169E-06
  1234   0.112705E+04   0.170518E+02   0.000000E+00  -0.657269E+02   0.429567E-08   0.935962E-06   0.284211E-06
  1235   0.112938E+04   0.168443E+02   0.000000E+00  -0.652232E+02   0.428834E-08   0.981400E-06   0.280233E-06
  1236   0.113167E+04   0.166394E+02   0.000000E+00  -0.647064E+02   0.428103E-08   0.102660E-05   0.276235E-06
  1237   0.113391E+04   0.164370E+02   0.000000E+00  -0.641769E+02   0.427373E-08   0.107150E-05   0.272217E-06
  1238   0.113610E+04   0.162373E+02   0.000000E+00  -0.636346E+02   0.426645E-08   0.111603E-05   0.268180E-06
