#    L    TT             EE             TE             PP             TP          
   138   0.398486E+04   0.111764E+01  -0.441126E+02   0.368572E+07   0.421040E+04
   139   0.401930E+04   0.111819E+01  -0.444046E+02   0.366436E+07   0.417163E+04
   140   0.405367E+04   0.111823E+01  -0.446769E+02   0.364317E+07   0.413346E+04
   141   0.408796E+04   0.111779E+01  -0.449291E+02   0.362214E+07   0.409589E+04
   142   0.412216E+04   0.111685E+01  -0.451606E+02   0.360127E+07   0.405888E+04
   143   0.415627E+04   0.111542E+01  -0.453713E+02   0.358056E+07   0.402241E+04
   144   0.419026E+04   0.111351E+01  -0.455605E+02   0.356002E+07   0.398645E+04
   145   0.422414E+04   0.111111E+01  -0.457280E+02   0.353964E+07   0.395098E+04
   146   0.425788E+04   0.110823E+01  -0.458734E+02   0.351941E+07   0.391598E+04
   147   0.429147E+04   0.110488E+01  -0.459961E+02   0.349935E+07   0.388142E+04
   148   0.432490E+04   0.110107E+01  -0.460959E+02   0.347944E+07   0.384728E+04
   149   0.435815E+04   0.109680E+01  -0.461723E+02   0.345969E+07   0.381352E+04
   150   0.439121E+04   0.109207E+01  -0.462249E+02   0.344009E+07   0.378014E+04
   151   0.442406E+04   0.108690E+01  -0.462534E+02   0.342065E+07   0.374710E+04
   152   0.445671E+04   0.108130E+01  -0.462575E+02   0.340136E+07   0.371439E+04
   153   0.448913E+04   0.107527E+01  -0.462369E+02   0.338222E+07   0.368203E+04
   154   0.452133E+04   0.106884E+01  -0.461915E+02   0.336323E+07   0.365000E+04
   155   0.455330E+04   0.106200E+01  -0.461208E+02   0.334440E+07   0.361830E+04
   156   0.458505E+04   0.105478E+01  -0.460248E+02   0.332571E+07   0.358693E+04
   157   0.461655E+04   0.104718E+01  -0.459032E+02   0.330718E+07   0.355590E+04
   158   0.464782E+04   0.103922E+01  -0.457556E+02   0.328879E+07   0.352519E+04
   159   0.467883E+04   0.103091E+01  -0.455819E+02   0.327055E+07   0.349480E+04
   160   0.470958E+04   0.102227E+01  -0.453820E+02   0.325245E+07   0.346474E+04
   161   0.474004E+04   0.101332E+01  -0.451555E+02   0.323450E+07   0.343500E+04
   162   0.477022E+04   0.100406E+01  -0.449024E+02   0.321669E+07   0.340558E+04
   163   0.480009E+04   0.994535E+00  -0.446222E+02   0.319903E+07   0.337647E+04
   164   0.482964E+04   0.984741E+00  -0.443150E+02   0.318151E+07   0.334768E+04
   165   0.485887E+04   0.974698E+00  -0.439806E+02   0.316413E+07   0.331921E+04
   166   0.488776E+04   0.964431E+00  -0.436187E+02   0.314689E+07   0.329104E+04
   167   0.491630E+04   0.953962E+00  -0.432293E+02   0.312979E+07   0.326318E+04
   168   0.494448E+04   0.943313E+00  -0.428124E+02   0.311283E+07   0.323563E+04
   169   0.497231E+04   0.932507E+00  -0.423679E+02   0.309600E+07   0.320838E+04
   170   0.499976E+04   0.921559E+00  -0.418957E+02   0.307932E+07   0.318143E+04
   171   0.502683E+04   0.910499E+00  -0.413957E+02   0.306277E+07   0.315479E+04
   172   0.505352E+04   0.899349E+00  -0.408680E+02   0.304635E+07   0.312844E+04
   173   0.507981E+04   0.888132E+00  -0.403124E+02   0.303007E+07   0.310239E+04
   174   0.510569E+04   0.876871E+00  -0.397290E+02   0.301393E+07   0.307663E+04
   175   0.513115E+04   0.865603E+00  -0.391179E+02   0.299791E+07   0.305117E+04
   176   0.515620E+04   0.854342E+00  -0.384789E+02   0.298203E+07   0.302599E+04
   177   0.518081E+04   0.843128E+00  -0.378123E+02   0.296628E+07   0.300110E+04
   178   0.520497E+04   0.831981E+00  -0.371179E+02   0.295065E+07   0.297648E+04
   179   0.522869E+04   0.820926E+00  -0.363959E+02   0.293516E+07   0.295214E+04
   180   0.525195E+04   0.809999E+00  -0.356463E+02   0.291979E+07   0.292807E+04
   181   0.527474E+04   0.799231E+00  -0.348694E+02   0.290455E+07   0.290425E+04
   182   0.529707E+04   0.788652E+00  -0.340652E+02   0.288943E+07   0.288069E+04
   183   0.531892E+04   0.778285E+00  -0.332338E+02   0.287443E+07   0.285738E+04
   184   0.534028E+04   0.768167E+00  -0.323756E+02   0.285956E+07   0.283431E+04
   185   0.536115E+04   0.758336E+00  -0.314905E+02   0.284481E+07   0.281149E+04
   186   0.538152E+04   0.748814E+00  -0.305788E+02   0.283017E+07   0.278889E+04
   187   0.540139E+04   0.739633E+00  -0.296405E+02   0.281566E+07   0.276652E+04
   188   0.542074E+04   0.730833E+00  -0.286762E+02   0.280126E+07   0.274437E+04
   189   0.543957E+04   0.722446E+00  -0.276857E+02   0.278698E+07   0.272243E+04
   190   0.545787E+04   0.714506E+00  -0.266696E+02   0.277281E+07   0.270070E+04
   191   0.547565E+04   0.707046E+00  -0.256281E+02   0.275875E+07   0.267917E+04
   192   0.549287E+04   0.700101E+00  -0.245612E+02   0.274481E+07   0.265784E+04
   193   0.550954E+04   0.693704E+00  -0.234693E+02   0.273098E+07   0.263671E+04
   194   0.552567E+04   0.687893E+00  -0.223529E+02   0.271726E+07   0.261575E+04
   195   0.554124E+04   0.682703E+00  -0.212121E+02   0.270364E+07   0.259498E+04
   196   0.555624E+04   0.678171E+00  -0.200475E+02   0.269014E+07   0.257438E+04
   197   0.557069E+04   0.674333E+00  -0.188593E+02   0.267674E+07   0.255395E+04
   198   0.558458E+04   0.671226E+00  -0.176479E+02   0.266345E+07   0.253368E+04
   199   0.559788E+04   0.668886E+00  -0.164136E+02   0.265025E+07   0.251357E+04
   200   0.561062E+04   0.667349E+00  -0.151570E+02   0.263717E+07   0.249360E+04
   201   0.562278E+04   0.666654E+00  -0.138783E+02   0.262418E+07   0.247378E+04
