#    L    TT             EE             BB             TE             PP             TP             EP          
  1172   0.691393E+03   0.240180E+02   0.000000E+00  -0.571161E+02   0.150348E-08   0.558165E-05  -0.308917E-06
  1173   0.693653E+03   0.238122E+02   0.000000E+00  -0.574101E+02   0.150093E-08   0.558074E-05  -0.306854E-06
  1174   0.695933E+03   0.236045E+02   0.000000E+00  -0.576864E+02   0.149838E-08   0.557965E-05  -0.304754E-06
  1175   0.698228E+03   0.233950E+02   0.000000E+00  -0.579449E+02   0.149585E-08   0.557837E-05  -0.302618E-06
  1176   0.700544E+03   0.231837E+02   0.000000E+00  -0.581855E+02   0.149331E-08   0.557689E-05  -0.300447E-06
  1177   0.702877E+03   0.229708E+02   0.000000E+00  -0.584080E+02   0.149079E-08   0.557521E-05  -0.298242E-06
  1178   0.705215E+03   0.227564E+02   0.000000E+00  -0.586124E+02   0.148827E-08   0.557333E-05  -0.296001E-06
  1179   0.707571E+03   0.225407E+02   0.000000E+00  -0.587985E+02   0.148575E-08   0.557125E-05  -0.293727E-06
  1180   0.709933E+03   0.223236E+02   0.000000E+00  -0.589662E+02   0.148324E-08   0.556895E-05  -0.291419E-06
  1181   0.712297E+03   0.221054E+02   0.000000E+00  -0.591153E+02   0.148074E-08   0.556645E-05  -0.289078E-06
  1182   0.714668E+03   0.218862E+02   0.000000E+00  -0.592457E+02   0.147824E-08   0.556372E-05  -0.286705E-06
  1183   0.717042E+03   0.216660E+02   0.000000E+00  -0.593571E+02   0.147575E-08   0.556077E-05  -0.284300E-06
  1184   0.719416E+03   0.214451E+02   0.000000E+00  -0.594495E+02   0.147326E-08   0.555760E-05  -0.281862E-06
  1185   0.721786E+03   0.212234E+02   0.000000E+00  -0.595227E+02   0.147078E-08   0.555420E-05  -0.279394E-06
  1186   0.724148E+03   0.210011E+02   0.000000E+00  -0.595765E+02   0.146831E-08   0.555057E-05  -0.276895E-06
  1187   0.726507E+03   0.207783E+02   0.000000E+00  -0.596108E+02   0.146584E-08   0.554670E-05  -0.274366E-06
  1188   0.728859E+03   0.205551E+02   0.000000E+00  -0.596253E+02   0.146337E-08   0.554259E-05  -0.271806E-06
  1189   0.731201E+03   0.203316E+02   0.000000E+00  -0.596197E+02   0.146091E-08   0.553823E-05  -0.269218E-06
  1190   0.733521E+03   0.201079E+02   0.000000E+00  -0.595940E+02   0.145846E-08   0.553363E-05  -0.266601E-06
  1191   0.735838E+03   0.198841E+02   0.000000E+00  -0.595477E+02   0.145601E-08   0.552877E-05  -0.263955E-06
  1192   0.738135E+03   0.196603E+02   0.000000E+00  -0.594808E+02   0.145357E-08   0.552366E-05  -0.261281E-06
  1193   0.740414E+03   0.194367E+02   0.000000E+00  -0.593929E+02   0.145114E-08   0.551830E-05  -0.258580E-06
  1194   0.742681E+03   0.192132E+02   0.000000E+00  -0.592838E+02   0.144870E-08   0.551266E-05  -0.255852E-06
  1195   0.744923E+03   0.189900E+02   0.000000E+00  -0.591533E+02   0.144628E-08   0.550676E-05  -0.253097E-06
  1196   0.747137E+03   0.187672E+02   0.000000E+00  -0.590010E+02   0.144386E-08   0.550059E-05  -0.250316E-06
  1197   0.749328E+03   0.185449E+02   0.000000E+00  -0.588267E+02   0.144144E-08   0.549415E-05  -0.247509E-06
  1198   0.751499E+03   0.183230E+02   0.000000E+00  -0.586301E+02   0.143903E-08   0.548742E-05  -0.244678E-06
  1199   0.753640E+03   0.181020E+02   0.000000E+00  -0.584110E+02   0.143663E-08   0.548042E-05  -0.241821E-06
  1200   0.755746E+03   0.178816E+02   0.000000E+00  -0.581689E+02   0.143423E-08   0.547313E-05  -0.238940E-06
  1201   0.757822E+03   0.176621E+02   0.000000E+00  -0.579039E+02   0.143184E-08   0.546555E-05  -0.236036E-06
  1202   0.759866E+03   0.174435E+02   0.000000E+00  -0.576162E+02   0.142945E-08   0.545768E-05  -0.233108E-06
  1203   0.761873E+03   0.172259E+02   0.000000E+00  -0.573065E+02   0.142707E-08   0.544954E-05  -0.230158E-06
  1204   0.763850E+03   0.170095E+02   0.000000E+00  -0.569754E+02   0.142469E-08   0.544112E-05  -0.227186E-06
  1205   0.765786E+03   0.167942E+02   0.000000E+00  -0.566234E+02   0.142232E-08   0.543243E-05  -0.224192E-06
  1206   0.767686E+03   0.165802E+02   0.000000E+00  -0.562511E+02   0.141995E-08   0.542348E-05  -0.221177E-06
  1207   0.769546E+03   0.163675E+02   0.000000E+00  -0.558590E+02   0.141759E-08   0.541427E-05  -0.218142E-06
  1208   0.771373E+03   0.161564E+02   0.000000E+00  -0.554477E+02   0.141523E-08   0.540481E-05  -0.215087E-06
  1209   0.773163E+03   0.159467E+02   0.000000E+00  -0.550177E+02   0.141288E-08   0.539510E-05  -0.212012E-06
  1210   0.774906E+03   0.157387E+02   0.000000E+00  -0.545696E+02   0.141053E-08   0.538515E-05  -0.208919E-06
  1211   0.776607E+03   0.155323E+02   0.000000E+00  -0.541037E+02   0.140819E-08   0.537496E-05  -0.205808E-06
  1212   0.778270E+03   0.153277E+02   0.000000E+00  -0.536206E+02   0.140585E-08   0.536454E-05  -0.202680E-06
  1213   0.779886E+03   0.151251E+02   0.000000E+00  -0.531209E+02   0.140352E-08   0.535390E-05  -0.199534E-06
  1214   0.781459E+03   0.149244E+02   0.000000E+00  -0.526051E+02   0.140119E-08   0.534303E-05  -0.196372E-06
  1215   0.782994E+03   0.147257E+02   0.000000E+00  -0.520735E+02   0.139887E-08   0.533194E-05  -0.193194E-06
  1216   0.784474E+03   0.145291E+02   0.000000E+00  -0.515268E+02   0.139656E-08   0.532065E-05  -0.190001E-06
  1217   0.785910E+03   0.143348E+02   0.000000E+00  -0.509653E+02   0.139425E-08   0.530915E-05  -0.186793E-06
  1218   0.787300E+03   0.141427E+02   0.000000E+00  -0.503895E+02   0.139194E-08   0.529745E-05  -0.183571E-06
  1219   0.788642E+03   0.139529E+02   0.000000E+00  -0.498001E+02   0.138964E-08   0.528556E-05  -0.180335E-06
  1220   0.789924E+03   0.137656E+02   0.000000E+00  -0.491972E+02   0.138734E-08   0.527348E-05  -0.177086E-06
  1221   0.791168E+03   0.135807E+02   0.000000E+00  -0.485815E+02   0.138505E-08   0.526121E-05  -0.173825E-06
  1222   0.792347E+03   0.133985E+02   0.000000E+00  -0.479535E+02   0.138277E-08   0.524876E-05  -0.170552E-06
  1223   0.793482E+03   0.132190E+02   0.000000E+00  -0.473133E+02   0.138048E-08   0.523614E-05  -0.167268E-06
  1224   0.794554E+03   0.130422E+02   0.000000E+00  -0.466617E+02   0.137821E-08   0.522335E-05  -0.163972E-06
  1225   0.795577E+03   0.128682E+02   0.000000E+00  -0.459986E+02   0.137594E-08   0.521040E-05  -0.160667E-06
  1226   0.796540E+03   0.126972E+02   0.000000E+00  -0.453247E+02   0.137367E-08   0.519729E-05  -0.157352E-06
  1227   0.797447E+03   0.125292E+02   0.000000E+00  -0.446403E+02   0.137141E-08   0.518404E-05  -0.154028E-06
  1228   0.798297E+03   0.123643E+02   0.000000E+00  -0.439456E+02   0.136915E-08   0.517063E-05  -0.150696E-06
  1229   0.799093E+03   0.122026E+02   0.000000E+00  -0.432412E+02   0.136690E-08   0.515708E-05  -0.147355E-06
  1230   0.799826E+03   0.120442E+02   0.000000E+00  -0.425273E+02   0.136465E-08   0.514339E-05  -0.144007E-06
  1231   0.800493E+03   0.118892E+02   0.000000E+00  -0.418044E+02   0.136241E-08   0.512957E-05  -0.140653E-06
  1232   0.801099E+03   0.117376E+02   0.000000E+00  -0.410727E+02   0.136017E-08   0.511563E-05  -0.137292E-06
  1233   0.801648E+03   0.115895E+02   0.000000E+00  -0.403327E+02   0.135794E-08   0.510157E-05  -0.133925E-06
  1234   0.802124E+03   0.114451E+02   0.000000E+00  -0.395846E+02   0.135571E-08   0.508739E-05  -0.130554E-06
  1235   0.802537E+03   0.113043E+02   0.000000E+00  -0.388289E+02   0.135348E-08   0.507310E-05  -0.127178E-06
  1236   0.802879E+03   0.111673E+02   0.000000E+00  -0.380659E+02   0.135127E-08   0.505871E-05  -0.123798E-06
  1237   0.803153E+03   0.110342E+02   0.000000E+00  -0.372959E+02   0.134905E-08   0.504421E-05  -0.120414E-06
  1238   0.803358E+03   0.109050E+02   0.000000E+00  -0.365191E+02   0.134684E-08   0.502963E-05  -0.117028E-06
  1239   0.803490E+03   0.107798E+02   0.000000E+00  -0.357360E+02   0.134464E-08   0.501495E-05  -0.113639E-06
  1240   0.803547E+03   0.106588E+02   0.000000E+00  -0.349468E+02   0.134244E-08   0.500019E-05  -0.110249E-06
  1241   0.803533E+03   0.105420E+02   0.000000E+00  -0.341518E+02   0.134024E-08   0.498536E-05  -0.106857E-06
  1242   0.803446E+03   0.104295E+02   0.000000E+00  -0.333511E+02   0.133805E-08   0.497044E-05  -0.103465E-06
  1243   0.803277E+03   0.103214E+02   0.000000E+00  -0.325452E+02   0.133586E-08   0.495547E-05  -0.100073E-06
  1244   0.803028E+03   0.102178E+02   0.000000E+00  -0.317344E+02   0.133368E-08   0.494043E-05  -0.966820E-07
  1245   0.802699E+03   0.101187E+02   0.000000E+00  -0.309188E+02   0.133150E-08   0.492533E-05  -0.932917E-07
  1246   0.802293E+03   0.100243E+02   0.000000E+00  -0.300988E+02   0.132933E-08   0.491018E-05  -0.899031E-07
  1247   0.801800E+03   0.993464E+01   0.000000E+00  -0.292746E+02   0.132716E-08   0.489498E-05  -0.865168E-07
  1248   0.801226E+03   0.984988E+01   0.000000E+00  -0.284464E+02   0.132500E-08   0.487975E-05  -0.831333E-07
  1249   0.800560E+03   0.976998E+01   0.000000E+00  -0.276146E+02   0.132284E-08   0.486447E-05  -0.797531E-07
  1250   0.799814E+03   0.969511E+01   0.000000E+00  -0.267794E+02   0.132069E-08   0.484917E-05  -0.763770E-07
  1251   0.798971E+03   0.962543E+01   0.000000E+00  -0.259409E+02   0.131854E-08   0.483384E-05  -0.730053E-07
  1252   0.798040E+03   0.956075E+01   0.000000E+00  -0.250997E+02   0.131639E-08   0.481848E-05  -0.696386E-07
  1253   0.797027E+03   0.950107E+01   0.000000E+00  -0.242562E+02   0.131425E-08   0.480310E-05  -0.662773E-07
  1254   0.795926E+03   0.944638E+01   0.000000E+00  -0.234107E+02   0.131211E-08   0.478769E-05  -0.629217E-07
  1255   0.794746E+03   0.939654E+01   0.000000E+00  -0.225638E+02   0.130998E-08   0.477225E-05  -0.595724E-07
  1256   0.793486E+03   0.935147E+01   0.000000E+00  -0.217158E+02   0.130785E-08   0.475679E-05  -0.562297E-07
  1257   0.792147E+03   0.931110E+01   0.000000E+00  -0.208672E+02   0.130573E-08   0.474129E-05  -0.528940E-07
  1258   0.790731E+03   0.927550E+01   0.000000E+00  -0.200185E+02   0.130361E-08   0.472577E-05  -0.495658E-07
  1259   0.789229E+03   0.924438E+01   0.000000E+00  -0.191700E+02   0.130149E-08   0.471021E-05  -0.462456E-07
  1260   0.787666E+03   0.921788E+01   0.000000E+00  -0.183222E+02   0.129938E-08   0.469463E-05  -0.429336E-07
  1261   0.786019E+03   0.919578E+01   0.000000E+00  -0.174757E+02   0.129727E-08   0.467901E-05  -0.396304E-07
  1262   0.784304E+03   0.917801E+01   0.000000E+00  -0.166307E+02   0.129517E-08   0.466335E-05  -0.363363E-07
  1263   0.782521E+03   0.916457E+01   0.000000E+00  -0.157877E+02   0.129307E-08   0.464767E-05  -0.330518E-07
  1264   0.780664E+03   0.915545E+01   0.000000E+00  -0.149472E+02   0.129098E-08   0.463195E-05  -0.297773E-07
  1265   0.778740E+03   0.915043E+01   0.000000E+00  -0.141096E+02   0.128889E-08   0.461620E-05  -0.265133E-07
  1266   0.776744E+03   0.914951E+01   0.000000E+00  -0.132752E+02   0.128681E-08   0.460041E-05  -0.232600E-07
  1267   0.774689E+03   0.915270E+01   0.000000E+00  -0.124445E+02   0.128473E-08   0.458459E-05  -0.200181E-07
  1268   0.772571E+03   0.915991E+01   0.000000E+00  -0.116178E+02   0.128265E-08   0.456873E-05  -0.167878E-07
  1269   0.770388E+03   0.917108E+01   0.000000E+00  -0.107957E+02   0.128058E-08   0.455283E-05  -0.135696E-07
  1270   0.768142E+03   0.918620E+01   0.000000E+00  -0.997834E+01   0.127851E-08   0.453690E-05  -0.103640E-07
  1271   0.765834E+03   0.920512E+01   0.000000E+00  -0.916623E+01   0.127644E-08   0.452092E-05  -0.717129E-08
  1272   0.763471E+03   0.922785E+01   0.000000E+00  -0.835985E+01   0.127439E-08   0.450491E-05  -0.399197E-08
  1273   0.761046E+03   0.925430E+01   0.000000E+00  -0.755941E+01   0.127233E-08   0.448886E-05  -0.826428E-09
  1274   0.758560E+03   0.928449E+01   0.000000E+00  -0.676545E+01   0.127028E-08   0.447277E-05   0.232490E-08
  1275   0.756021E+03   0.931840E+01   0.000000E+00  -0.597826E+01   0.126823E-08   0.445663E-05   0.546159E-08
  1276   0.753426E+03   0.935589E+01   0.000000E+00  -0.519829E+01   0.126619E-08   0.444046E-05   0.858324E-08
  1277   0.750777E+03   0.939704E+01   0.000000E+00  -0.442592E+01   0.126415E-08   0.442424E-05   0.116894E-07
  1278   0.748074E+03   0.944169E+01   0.000000E+00  -0.366145E+01   0.126212E-08   0.440798E-05   0.147797E-07
  1279   0.745318E+03   0.948977E+01   0.000000E+00  -0.290540E+01   0.126008E-08   0.439168E-05   0.178536E-07
  1280   0.742510E+03   0.954143E+01   0.000000E+00  -0.215808E+01   0.125806E-08   0.437533E-05   0.209109E-07
  1281   0.739651E+03   0.959637E+01   0.000000E+00  -0.141993E+01   0.125604E-08   0.435894E-05   0.239509E-07
  1282   0.736740E+03   0.965475E+01   0.000000E+00  -0.691249E+00   0.125402E-08   0.434250E-05   0.269734E-07
  1283   0.733780E+03   0.971647E+01   0.000000E+00   0.275069E-01   0.125200E-08   0.432602E-05   0.299779E-07
  1284   0.730771E+03   0.978141E+01   0.000000E+00   0.736040E+00   0.124999E-08   0.430949E-05   0.329640E-07
  1285   0.727713E+03   0.984962E+01   0.000000E+00   0.143390E+01   0.124799E-08   0.429291E-05   0.359312E-07
  1286   0.724607E+03   0.992104E+01   0.000000E+00   0.212071E+01   0.124598E-08   0.427628E-05   0.388791E-07
  1287   0.721455E+03   0.999575E+01   0.000000E+00   0.279610E+01   0.124399E-08   0.425961E-05   0.418074E-07
  1288   0.718255E+03   0.100736E+02   0.000000E+00   0.345977E+01   0.124199E-08   0.424288E-05   0.447156E-07
  1289   0.715009E+03   0.101546E+02   0.000000E+00   0.411134E+01   0.124000E-08   0.422611E-05   0.476033E-07
  1290   0.711719E+03   0.102389E+02   0.000000E+00   0.475036E+01   0.123802E-08   0.420928E-05   0.504700E-07
  1291   0.708384E+03   0.103262E+02   0.000000E+00   0.537654E+01   0.123603E-08   0.419241E-05   0.533153E-07
  1292   0.705004E+03   0.104168E+02   0.000000E+00   0.598941E+01   0.123406E-08   0.417548E-05   0.561388E-07
  1293   0.701580E+03   0.105106E+02   0.000000E+00   0.658877E+01   0.123208E-08   0.415850E-05   0.589402E-07
  1294   0.698113E+03   0.106074E+02   0.000000E+00   0.717400E+01   0.123011E-08   0.414146E-05   0.617189E-07
  1295   0.694603E+03   0.107074E+02   0.000000E+00   0.774488E+01   0.122814E-08   0.412437E-05   0.644745E-07
  1296   0.691050E+03   0.108105E+02   0.000000E+00   0.830096E+01   0.122618E-08   0.410723E-05   0.672067E-07
  1297   0.687455E+03   0.109166E+02   0.000000E+00   0.884188E+01   0.122422E-08   0.409003E-05   0.699150E-07
  1298   0.683818E+03   0.110259E+02   0.000000E+00   0.936724E+01   0.122227E-08   0.407277E-05   0.725990E-07
  1299   0.680138E+03   0.111382E+02   0.000000E+00   0.987661E+01   0.122032E-08   0.405546E-05   0.752582E-07
  1300   0.676417E+03   0.112536E+02   0.000000E+00   0.103697E+02   0.121837E-08   0.403809E-05   0.778923E-07
  1301   0.672655E+03   0.113719E+02   0.000000E+00   0.108460E+02   0.121643E-08   0.402067E-05   0.805009E-07
  1302   0.668853E+03   0.114933E+02   0.000000E+00   0.113058E+02   0.121449E-08   0.400318E-05   0.830837E-07
  1303   0.665014E+03   0.116175E+02   0.000000E+00   0.117490E+02   0.121255E-08   0.398564E-05   0.856409E-07
  1304   0.661139E+03   0.117443E+02   0.000000E+00   0.121759E+02   0.121062E-08   0.396804E-05   0.881721E-07
  1305   0.657233E+03   0.118736E+02   0.000000E+00   0.125865E+02   0.120869E-08   0.395038E-05   0.906774E-07
  1306   0.653294E+03   0.120054E+02   0.000000E+00   0.129809E+02   0.120677E-08   0.393266E-05   0.931567E-07
  1307   0.649327E+03   0.121395E+02   0.000000E+00   0.133594E+02   0.120485E-08   0.391488E-05   0.956098E-07
  1308   0.645333E+03   0.122757E+02   0.000000E+00   0.137218E+02   0.120293E-08   0.389704E-05   0.980366E-07
  1309   0.641314E+03   0.124138E+02   0.000000E+00   0.140685E+02   0.120102E-08   0.387914E-05   0.100437E-06
  1310   0.637270E+03   0.125539E+02   0.000000E+00   0.143995E+02   0.119911E-08   0.386118E-05   0.102811E-06
  1311   0.633207E+03   0.126957E+02   0.000000E+00   0.147149E+02   0.119721E-08   0.384316E-05   0.105159E-06
  1312   0.629123E+03   0.128390E+02   0.000000E+00   0.150147E+02   0.119530E-08   0.382508E-05   0.107480E-06
  1313   0.625022E+03   0.129838E+02   0.000000E+00   0.152993E+02   0.119341E-08   0.380694E-05   0.109774E-06
  1314   0.620905E+03   0.131300E+02   0.000000E+00   0.155685E+02   0.119151E-08   0.378874E-05   0.112041E-06
  1315   0.616774E+03   0.132775E+02   0.000000E+00   0.158226E+02   0.118962E-08   0.377047E-05   0.114282E-06
  1316   0.612631E+03   0.134261E+02   0.000000E+00   0.160615E+02   0.118774E-08   0.375215E-05   0.116495E-06
  1317   0.608477E+03   0.135758E+02   0.000000E+00   0.162852E+02   0.118585E-08   0.373376E-05   0.118682E-06
  1318   0.604315E+03   0.137263E+02   0.000000E+00   0.164940E+02   0.118397E-08   0.371531E-05   0.120841E-06
  1319   0.600146E+03   0.138778E+02   0.000000E+00   0.166879E+02   0.118210E-08   0.369680E-05   0.122973E-06
  1320   0.595972E+03   0.140300E+02   0.000000E+00   0.168669E+02   0.118023E-08   0.367822E-05   0.125077E-06
  1321   0.591794E+03   0.141829E+02   0.000000E+00   0.170311E+02   0.117836E-08   0.365958E-05   0.127154E-06
  1322   0.587616E+03   0.143363E+02   0.000000E+00   0.171805E+02   0.117649E-08   0.364088E-05   0.129203E-06
  1323   0.583436E+03   0.144901E+02   0.000000E+00   0.173153E+02   0.117463E-08   0.362211E-05   0.131225E-06
  1324   0.579258E+03   0.146443E+02   0.000000E+00   0.174354E+02   0.117278E-08   0.360328E-05   0.133219E-06
  1325   0.575083E+03   0.147986E+02   0.000000E+00   0.175410E+02   0.117092E-08   0.358439E-05   0.135185E-06
  1326   0.570913E+03   0.149530E+02   0.000000E+00   0.176320E+02   0.116907E-08   0.356543E-05   0.137123E-06
  1327   0.566749E+03   0.151075E+02   0.000000E+00   0.177084E+02   0.116723E-08   0.354641E-05   0.139033E-06
  1328   0.562593E+03   0.152617E+02   0.000000E+00   0.177704E+02   0.116539E-08   0.352732E-05   0.140915E-06
  1329   0.558445E+03   0.154158E+02   0.000000E+00   0.178179E+02   0.116355E-08   0.350817E-05   0.142769E-06
  1330   0.554308E+03   0.155696E+02   0.000000E+00   0.178510E+02   0.116171E-08   0.348895E-05   0.144594E-06
  1331   0.550184E+03   0.157230E+02   0.000000E+00   0.178696E+02   0.115988E-08   0.346967E-05   0.146391E-06
  1332   0.546073E+03   0.158759E+02   0.000000E+00   0.178737E+02   0.115805E-08   0.345032E-05   0.148160E-06
  1333   0.541977E+03   0.160281E+02   0.000000E+00   0.178634E+02   0.115623E-08   0.343091E-05   0.149899E-06
  1334   0.537898E+03   0.161798E+02   0.000000E+00   0.178388E+02   0.115440E-08   0.341142E-05   0.151610E-06
  1335   0.533837E+03   0.163306E+02   0.000000E+00   0.177997E+02   0.115259E-08   0.339188E-05   0.153293E-06
  1336   0.529795E+03   0.164807E+02   0.000000E+00   0.177461E+02   0.115077E-08   0.337226E-05   0.154946E-06
  1337   0.525774E+03   0.166297E+02   0.000000E+00   0.176780E+02   0.114896E-08   0.335258E-05   0.156570E-06
  1338   0.521775E+03   0.167778E+02   0.000000E+00   0.175954E+02   0.114716E-08   0.333283E-05   0.158165E-06
  1339   0.517800E+03   0.169248E+02   0.000000E+00   0.174983E+02   0.114535E-08   0.331301E-05   0.159731E-06
  1340   0.513849E+03   0.170706E+02   0.000000E+00   0.173865E+02   0.114355E-08   0.329313E-05   0.161268E-06
  1341   0.509926E+03   0.172150E+02   0.000000E+00   0.172601E+02   0.114176E-08   0.327317E-05   0.162775E-06
  1342   0.506029E+03   0.173581E+02   0.000000E+00   0.171192E+02   0.113996E-08   0.325315E-05   0.164253E-06
  1343   0.502162E+03   0.174997E+02   0.000000E+00   0.169634E+02   0.113817E-08   0.323306E-05   0.165701E-06
  1344   0.498324E+03   0.176399E+02   0.000000E+00   0.167930E+02   0.113639E-08   0.321290E-05   0.167120E-06
  1345   0.494518E+03   0.177783E+02   0.000000E+00   0.166077E+02   0.113460E-08   0.319267E-05   0.168509E-06
  1346   0.490745E+03   0.179150E+02   0.000000E+00   0.164075E+02   0.113282E-08   0.317237E-05   0.169867E-06
  1347   0.487006E+03   0.180500E+02   0.000000E+00   0.161924E+02   0.113105E-08   0.315200E-05   0.171196E-06
  1348   0.483302E+03   0.181830E+02   0.000000E+00   0.159622E+02   0.112928E-08   0.313156E-05   0.172495E-06
  1349   0.479634E+03   0.183140E+02   0.000000E+00   0.157171E+02   0.112751E-08   0.311106E-05   0.173764E-06
  1350   0.476004E+03   0.184432E+02   0.000000E+00   0.154566E+02   0.112574E-08   0.309048E-05   0.175002E-06
  1351   0.472414E+03   0.185701E+02   0.000000E+00   0.151807E+02   0.112398E-08   0.306983E-05   0.176211E-06
  1352   0.468863E+03   0.186950E+02   0.000000E+00   0.148900E+02   0.112222E-08   0.304912E-05   0.177388E-06
  1353   0.465354E+03   0.188177E+02   0.000000E+00   0.145847E+02   0.112047E-08   0.302835E-05   0.178536E-06
  1354   0.461879E+03   0.189383E+02   0.000000E+00   0.142654E+02   0.111871E-08   0.300754E-05   0.179653E-06
  1355   0.458452E+03   0.190566E+02   0.000000E+00   0.139326E+02   0.111697E-08   0.298670E-05   0.180740E-06
  1356   0.455065E+03   0.191727E+02   0.000000E+00   0.135867E+02   0.111522E-08   0.296583E-05   0.181796E-06
  1357   0.451721E+03   0.192866E+02   0.000000E+00   0.132281E+02   0.111348E-08   0.294494E-05   0.182822E-06
  1358   0.448421E+03   0.193980E+02   0.000000E+00   0.128573E+02   0.111174E-08   0.292403E-05   0.183818E-06
  1359   0.445159E+03   0.195070E+02   0.000000E+00   0.124748E+02   0.111001E-08   0.290313E-05   0.184784E-06
  1360   0.441938E+03   0.196137E+02   0.000000E+00   0.120810E+02   0.110827E-08   0.288224E-05   0.185719E-06
  1361   0.438759E+03   0.197179E+02   0.000000E+00   0.116764E+02   0.110655E-08   0.286136E-05   0.186624E-06
  1362   0.435630E+03   0.198195E+02   0.000000E+00   0.112614E+02   0.110482E-08   0.284050E-05   0.187499E-06
  1363   0.432539E+03   0.199185E+02   0.000000E+00   0.108365E+02   0.110310E-08   0.281968E-05   0.188343E-06
  1364   0.429495E+03   0.200149E+02   0.000000E+00   0.104020E+02   0.110138E-08   0.279890E-05   0.189157E-06
  1365   0.426499E+03   0.201087E+02   0.000000E+00   0.995828E+01   0.109967E-08   0.277817E-05   0.189941E-06
  1366   0.423539E+03   0.201999E+02   0.000000E+00   0.950583E+01   0.109795E-08   0.275750E-05   0.190694E-06
  1367   0.420630E+03   0.202883E+02   0.000000E+00   0.904502E+01   0.109624E-08   0.273690E-05   0.191418E-06
  1368   0.417768E+03   0.203739E+02   0.000000E+00   0.857625E+01   0.109454E-08   0.271638E-05   0.192111E-06
  1369   0.414945E+03   0.204568E+02   0.000000E+00   0.809990E+01   0.109284E-08   0.269594E-05   0.192773E-06
  1370   0.412179E+03   0.205369E+02   0.000000E+00   0.761627E+01   0.109114E-08   0.267559E-05   0.193406E-06
  1371   0.409450E+03   0.206140E+02   0.000000E+00   0.712577E+01   0.108944E-08   0.265535E-05   0.194008E-06
  1372   0.406773E+03   0.206883E+02   0.000000E+00   0.662877E+01   0.108775E-08   0.263522E-05   0.194580E-06
  1373   0.404143E+03   0.207597E+02   0.000000E+00   0.612558E+01   0.108606E-08   0.261521E-05   0.195122E-06
  1374   0.401561E+03   0.208281E+02   0.000000E+00   0.561653E+01   0.108438E-08   0.259532E-05   0.195633E-06
  1375   0.399022E+03   0.208934E+02   0.000000E+00   0.510199E+01   0.108269E-08   0.257558E-05   0.196115E-06
  1376   0.396535E+03   0.209559E+02   0.000000E+00   0.458235E+01   0.108102E-08   0.255598E-05   0.196566E-06
  1377   0.394101E+03   0.210151E+02   0.000000E+00   0.405786E+01   0.107934E-08   0.253653E-05   0.196986E-06
  1378   0.391715E+03   0.210713E+02   0.000000E+00   0.352889E+01   0.107767E-08   0.251725E-05   0.197377E-06
  1379   0.389378E+03   0.211243E+02   0.000000E+00   0.299576E+01   0.107600E-08   0.249814E-05   0.197737E-06
  1380   0.387085E+03   0.211741E+02   0.000000E+00   0.245893E+01   0.107433E-08   0.247921E-05   0.198068E-06
  1381   0.384852E+03   0.212206E+02   0.000000E+00   0.191857E+01   0.107267E-08   0.246047E-05   0.198368E-06
  1382   0.382665E+03   0.212639E+02   0.000000E+00   0.137513E+01   0.107101E-08   0.244193E-05   0.198637E-06
  1383   0.380528E+03   0.213037E+02   0.000000E+00   0.828927E+00   0.106935E-08   0.242360E-05   0.198877E-06
  1384   0.378440E+03   0.213402E+02   0.000000E+00   0.280201E+00   0.106770E-08   0.240548E-05   0.199086E-06
  1385   0.376412E+03   0.213732E+02   0.000000E+00  -0.270812E+00   0.106605E-08   0.238758E-05   0.199265E-06
  1386   0.374438E+03   0.214029E+02   0.000000E+00  -0.823948E+00   0.106440E-08   0.236992E-05   0.199414E-06
  1387   0.372511E+03   0.214291E+02   0.000000E+00  -0.137882E+01   0.106276E-08   0.235250E-05   0.199533E-06
  1388   0.370641E+03   0.214517E+02   0.000000E+00  -0.193534E+01   0.106112E-08   0.233533E-05   0.199622E-06
  1389   0.368822E+03   0.214708E+02   0.000000E+00  -0.249319E+01   0.105948E-08   0.231842E-05   0.199680E-06
  1390   0.367063E+03   0.214863E+02   0.000000E+00  -0.305214E+01   0.105784E-08   0.230177E-05   0.199709E-06
  1391   0.365358E+03   0.214982E+02   0.000000E+00  -0.361202E+01   0.105621E-08   0.228540E-05   0.199707E-06
  1392   0.363710E+03   0.215064E+02   0.000000E+00  -0.417245E+01   0.105458E-08   0.226932E-05   0.199675E-06
  1393   0.362126E+03   0.215109E+02   0.000000E+00  -0.473326E+01   0.105296E-08   0.225353E-05   0.199613E-06
  1394   0.360595E+03   0.215116E+02   0.000000E+00  -0.529414E+01   0.105134E-08   0.223804E-05   0.199521E-06
  1395   0.359117E+03   0.215085E+02   0.000000E+00  -0.585493E+01   0.104972E-08   0.222286E-05   0.199398E-06
  1396   0.357701E+03   0.215015E+02   0.000000E+00  -0.641523E+01   0.104810E-08   0.220801E-05   0.199246E-06
  1397   0.356350E+03   0.214906E+02   0.000000E+00  -0.697497E+01   0.104649E-08   0.219348E-05   0.199063E-06
  1398   0.355051E+03   0.214757E+02   0.000000E+00  -0.753375E+01   0.104488E-08   0.217928E-05   0.198850E-06
  1399   0.353818E+03   0.214568E+02   0.000000E+00  -0.809156E+01   0.104327E-08   0.216543E-05   0.198607E-06
  1400   0.352641E+03   0.214338E+02   0.000000E+00  -0.864815E+01   0.104167E-08   0.215194E-05   0.198334E-06
