#    L    TT             EE             TE             PP             TP          
   109   0.299896E+04   0.912994E+00  -0.310940E+02   0.352118E+07   0.954059E+04
   110   0.303235E+04   0.923450E+00  -0.316915E+02   0.349959E+07   0.941485E+04
   111   0.306586E+04   0.933517E+00  -0.322801E+02   0.347812E+07   0.929180E+04
   112   0.309947E+04   0.943189E+00  -0.328590E+02   0.345679E+07   0.917137E+04
   113   0.313317E+04   0.952445E+00  -0.334280E+02   0.343559E+07   0.905351E+04
   114   0.316696E+04   0.961275E+00  -0.339862E+02   0.341453E+07   0.893812E+04
   115   0.320083E+04   0.969680E+00  -0.345331E+02   0.339359E+07   0.882514E+04
   116   0.323477E+04   0.977648E+00  -0.350682E+02   0.337280E+07   0.871451E+04
   117   0.326878E+04   0.985160E+00  -0.355908E+02   0.335214E+07   0.860613E+04
   118   0.330285E+04   0.992218E+00  -0.361003E+02   0.333161E+07   0.849995E+04
   119   0.333696E+04   0.998810E+00  -0.365962E+02   0.331122E+07   0.839589E+04
   120   0.337111E+04   0.100493E+01  -0.370779E+02   0.329097E+07   0.829387E+04
   121   0.340529E+04   0.101057E+01  -0.375448E+02   0.327086E+07   0.819383E+04
   122   0.343949E+04   0.101572E+01  -0.379963E+02   0.325088E+07   0.809568E+04
   123   0.347370E+04   0.102037E+01  -0.384319E+02   0.323105E+07   0.799937E+04
   124   0.350792E+04   0.102453E+01  -0.388509E+02   0.321135E+07   0.790481E+04
   125   0.354212E+04   0.102818E+01  -0.392529E+02   0.319179E+07   0.781194E+04
   126   0.357632E+04   0.103131E+01  -0.396373E+02   0.317238E+07   0.772067E+04
   127   0.361048E+04   0.103393E+01  -0.400034E+02   0.315311E+07   0.763095E+04
   128   0.364460E+04   0.103603E+01  -0.403508E+02   0.313398E+07   0.754268E+04
   129   0.367869E+04   0.103761E+01  -0.406789E+02   0.311499E+07   0.745582E+04
   130   0.371271E+04   0.103865E+01  -0.409871E+02   0.309614E+07   0.737027E+04
   131   0.374667E+04   0.103916E+01  -0.412750E+02   0.307744E+07   0.728598E+04
   132   0.378055E+04   0.103915E+01  -0.415420E+02   0.305889E+07   0.720292E+04
   133   0.381435E+04   0.103861E+01  -0.417877E+02   0.304047E+07   0.712107E+04
   134   0.384805E+04   0.103756E+01  -0.420117E+02   0.302220E+07   0.704043E+04
   135   0.388164E+04   0.103598E+01  -0.422136E+02   0.300407E+07   0.696096E+04
   136   0.391512E+04   0.103390E+01  -0.423928E+02   0.298608E+07   0.688267E+04
   137   0.394847E+04   0.103132E+01  -0.425490E+02   0.296823E+07   0.680553E+04
   138   0.398168E+04   0.102824E+01  -0.426818E+02   0.295051E+07   0.672952E+04
   139   0.401474E+04   0.102467E+01  -0.427908E+02   0.293294E+07   0.665464E+04
   140   0.404764E+04   0.102062E+01  -0.428757E+02   0.291550E+07   0.658086E+04
   141   0.408037E+04   0.101611E+01  -0.429360E+02   0.289820E+07   0.650817E+04
   142   0.411291E+04   0.101113E+01  -0.429714E+02   0.288104E+07   0.643655E+04
   143   0.414527E+04   0.100570E+01  -0.429816E+02   0.286401E+07   0.636598E+04
   144   0.417742E+04   0.999829E+00  -0.429661E+02   0.284712E+07   0.629646E+04
   145   0.420936E+04   0.993524E+00  -0.429246E+02   0.283036E+07   0.622797E+04
   146   0.424105E+04   0.986806E+00  -0.428569E+02   0.281373E+07   0.616048E+04
   147   0.427248E+04   0.979690E+00  -0.427623E+02   0.279724E+07   0.609398E+04
   148   0.430365E+04   0.972183E+00  -0.426407E+02   0.278088E+07   0.602847E+04
   149   0.433453E+04   0.964301E+00  -0.424917E+02   0.276465E+07   0.596391E+04
   150   0.436510E+04   0.956058E+00  -0.423148E+02   0.274854E+07   0.590030E+04
   151   0.439534E+04   0.947472E+00  -0.421098E+02   0.273257E+07   0.583762E+04
   152   0.442527E+04   0.938558E+00  -0.418766E+02   0.271673E+07   0.577586E+04
   153   0.445485E+04   0.929340E+00  -0.416151E+02   0.270101E+07   0.571500E+04
   154   0.448410E+04   0.919843E+00  -0.413251E+02   0.268543E+07   0.565502E+04
   155   0.451301E+04   0.910077E+00  -0.410066E+02   0.266996E+07   0.559591E+04
   156   0.454158E+04   0.900072E+00  -0.406595E+02   0.265463E+07   0.553767E+04
   157   0.456979E+04   0.889839E+00  -0.402837E+02   0.263942E+07   0.548026E+04
   158   0.459764E+04   0.879417E+00  -0.398790E+02   0.262433E+07   0.542369E+04
   159   0.462514E+04   0.868816E+00  -0.394455E+02   0.260937E+07   0.536792E+04
   160   0.465225E+04   0.858066E+00  -0.389831E+02   0.259453E+07   0.531296E+04
   161   0.467897E+04   0.847192E+00  -0.384918E+02   0.257981E+07   0.525878E+04
   162   0.470529E+04   0.836220E+00  -0.379714E+02   0.256521E+07   0.520537E+04
   163   0.473120E+04   0.825187E+00  -0.374219E+02   0.255073E+07   0.515272E+04
   164   0.475667E+04   0.814103E+00  -0.368434E+02   0.253637E+07   0.510081E+04
   165   0.478170E+04   0.803001E+00  -0.362358E+02   0.252213E+07   0.504962E+04
   166   0.480629E+04   0.791911E+00  -0.355991E+02   0.250801E+07   0.499915E+04
   167   0.483042E+04   0.780866E+00  -0.349333E+02   0.249400E+07   0.494938E+04
   168   0.485409E+04   0.769897E+00  -0.342387E+02   0.248011E+07   0.490029E+04
   169   0.487729E+04   0.759036E+00  -0.335153E+02   0.246634E+07   0.485187E+04
   170   0.490001E+04   0.748308E+00  -0.327631E+02   0.245268E+07   0.480410E+04
   171   0.492223E+04   0.737751E+00  -0.319822E+02   0.243914E+07   0.475697E+04
   172   0.494397E+04   0.727398E+00  -0.311728E+02   0.242571E+07   0.471047E+04
   173   0.496520E+04   0.717280E+00  -0.303350E+02   0.241239E+07   0.466457E+04
   174   0.498591E+04   0.707428E+00  -0.294688E+02   0.239918E+07   0.461928E+04
   175   0.500611E+04   0.697891E+00  -0.285747E+02   0.238609E+07   0.457456E+04
   176   0.502577E+04   0.688691E+00  -0.276526E+02   0.237310E+07   0.453042E+04
   177   0.504490E+04   0.679877E+00  -0.267029E+02   0.236022E+07   0.448683E+04
   178   0.506348E+04   0.671483E+00  -0.257258E+02   0.234746E+07   0.444379E+04
   179   0.508151E+04   0.663541E+00  -0.247216E+02   0.233479E+07   0.440130E+04
   180   0.509898E+04   0.656101E+00  -0.236907E+02   0.232224E+07   0.435933E+04
   181   0.511589E+04   0.649202E+00  -0.226335E+02   0.230979E+07   0.431789E+04
   182   0.513223E+04   0.642886E+00  -0.215502E+02   0.229744E+07   0.427697E+04
   183   0.514800E+04   0.637185E+00  -0.204413E+02   0.228520E+07   0.423655E+04
   184   0.516318E+04   0.632149E+00  -0.193073E+02   0.227305E+07   0.419663E+04
   185   0.517778E+04   0.627825E+00  -0.181483E+02   0.226101E+07   0.415720E+04
   186   0.519178E+04   0.624246E+00  -0.169649E+02   0.224907E+07   0.411825E+04
   187   0.520518E+04   0.621455E+00  -0.157574E+02   0.223723E+07   0.407977E+04
   188   0.521798E+04   0.619502E+00  -0.145265E+02   0.222548E+07   0.404176E+04
   189   0.523017E+04   0.618430E+00  -0.132724E+02   0.221383E+07   0.400420E+04
   190   0.524175E+04   0.618283E+00  -0.119957E+02   0.220228E+07   0.396708E+04
   191   0.525270E+04   0.619106E+00  -0.106970E+02   0.219082E+07   0.393041E+04
   192   0.526303E+04   0.620943E+00  -0.937658E+01   0.217945E+07   0.389416E+04
   193   0.527271E+04   0.623840E+00  -0.803496E+01   0.216818E+07   0.385833E+04
   194   0.528176E+04   0.627843E+00  -0.667285E+01   0.215700E+07   0.382291E+04
   195   0.529018E+04   0.632998E+00  -0.529072E+01   0.214590E+07   0.378789E+04
   196   0.529795E+04   0.639353E+00  -0.388924E+01   0.213490E+07   0.375327E+04
   197   0.530508E+04   0.646956E+00  -0.246896E+01   0.212399E+07   0.371904E+04
   198   0.531157E+04   0.655854E+00  -0.103050E+01   0.211316E+07   0.368518E+04
   199   0.531741E+04   0.666092E+00   0.425612E+00   0.210241E+07   0.365168E+04
   200   0.532260E+04   0.677719E+00   0.189860E+01   0.209176E+07   0.361855E+04
   201   0.532713E+04   0.690779E+00   0.338802E+01   0.208118E+07   0.358577E+04
   202   0.533101E+04   0.705303E+00   0.489310E+01   0.207069E+07   0.355333E+04
   203   0.533421E+04   0.721321E+00   0.641347E+01   0.206029E+07   0.352124E+04
   204   0.533674E+04   0.738861E+00   0.794843E+01   0.204996E+07   0.348949E+04
   205   0.533858E+04   0.757950E+00   0.949738E+01   0.203971E+07   0.345807E+04
   206   0.533973E+04   0.778618E+00   0.110598E+02   0.202955E+07   0.342698E+04
   207   0.534019E+04   0.800893E+00   0.126351E+02   0.201946E+07   0.339622E+04
   208   0.533995E+04   0.824804E+00   0.142227E+02   0.200946E+07   0.336579E+04
   209   0.533905E+04   0.850378E+00   0.158216E+02   0.199953E+07   0.333568E+04
   210   0.533747E+04   0.877646E+00   0.174314E+02   0.198968E+07   0.330588E+04
   211   0.533522E+04   0.906635E+00   0.190511E+02   0.197991E+07   0.327640E+04
   212   0.533233E+04   0.937372E+00   0.206802E+02   0.197021E+07   0.324722E+04
   213   0.532880E+04   0.969888E+00   0.223179E+02   0.196059E+07   0.321835E+04
   214   0.532463E+04   0.100421E+01   0.239635E+02   0.195104E+07   0.318978E+04
   215   0.531984E+04   0.104036E+01   0.256163E+02   0.194157E+07   0.316151E+04
   216   0.531440E+04   0.107838E+01   0.272754E+02   0.193217E+07   0.313354E+04
   217   0.530833E+04   0.111829E+01   0.289402E+02   0.192284E+07   0.310585E+04
   218   0.530162E+04   0.116010E+01   0.306099E+02   0.191359E+07   0.307845E+04
   219   0.529428E+04   0.120386E+01   0.322837E+02   0.190440E+07   0.305134E+04
   220   0.528629E+04   0.124958E+01   0.339609E+02   0.189529E+07   0.302450E+04
   221   0.527768E+04   0.129730E+01   0.356407E+02   0.188625E+07   0.299794E+04
   222   0.526842E+04   0.134704E+01   0.373224E+02   0.187727E+07   0.297165E+04
   223   0.525853E+04   0.139882E+01   0.390050E+02   0.186837E+07   0.294563E+04
   224   0.524803E+04   0.145266E+01   0.406879E+02   0.185953E+07   0.291987E+04
   225   0.523690E+04   0.150859E+01   0.423701E+02   0.185076E+07   0.289438E+04
   226   0.522516E+04   0.156663E+01   0.440509E+02   0.184205E+07   0.286913E+04
   227   0.521281E+04   0.162682E+01   0.457294E+02   0.183341E+07   0.284415E+04
   228   0.519985E+04   0.168916E+01   0.474048E+02   0.182484E+07   0.281941E+04
   229   0.518630E+04   0.175368E+01   0.490762E+02   0.181633E+07   0.279492E+04
   230   0.517215E+04   0.182040E+01   0.507429E+02   0.180789E+07   0.277066E+04
   231   0.515741E+04   0.188934E+01   0.524038E+02   0.179950E+07   0.274665E+04
   232   0.514209E+04   0.196052E+01   0.540583E+02   0.179118E+07   0.272287E+04
   233   0.512620E+04   0.203395E+01   0.557053E+02   0.178292E+07   0.269932E+04
   234   0.510972E+04   0.210967E+01   0.573441E+02   0.177472E+07   0.267600E+04
   235   0.509269E+04   0.218768E+01   0.589737E+02   0.176659E+07   0.265290E+04
   236   0.507509E+04   0.226801E+01   0.605934E+02   0.175851E+07   0.263002E+04
   237   0.505694E+04   0.235065E+01   0.622020E+02   0.175049E+07   0.260735E+04
   238   0.503825E+04   0.243564E+01   0.637989E+02   0.174253E+07   0.258490E+04
   239   0.501902E+04   0.252297E+01   0.653831E+02   0.173462E+07   0.256266E+04
   240   0.499925E+04   0.261267E+01   0.669536E+02   0.172677E+07   0.254061E+04
   241   0.497895E+04   0.270476E+01   0.685097E+02   0.171898E+07   0.251877E+04
   242   0.495815E+04   0.279924E+01   0.700503E+02   0.171124E+07   0.249713E+04
   243   0.493683E+04   0.289612E+01   0.715746E+02   0.170356E+07   0.247568E+04
   244   0.491501E+04   0.299540E+01   0.730817E+02   0.169593E+07   0.245441E+04
   245   0.489270E+04   0.309711E+01   0.745708E+02   0.168836E+07   0.243334E+04
   246   0.486991E+04   0.320124E+01   0.760409E+02   0.168083E+07   0.241244E+04
   247   0.484665E+04   0.330780E+01   0.774912E+02   0.167336E+07   0.239172E+04
   248   0.482293E+04   0.341680E+01   0.789207E+02   0.166594E+07   0.237118E+04
   249   0.479876E+04   0.352824E+01   0.803286E+02   0.165857E+07   0.235081E+04
   250   0.477414E+04   0.364213E+01   0.817140E+02   0.165125E+07   0.233060E+04
   251   0.474908E+04   0.375846E+01   0.830759E+02   0.164398E+07   0.231055E+04
   252   0.472359E+04   0.387721E+01   0.844138E+02   0.163676E+07   0.229067E+04
   253   0.469767E+04   0.399835E+01   0.857269E+02   0.162958E+07   0.227095E+04
   254   0.467134E+04   0.412188E+01   0.870147E+02   0.162246E+07   0.225139E+04
   255   0.464457E+04   0.424775E+01   0.882766E+02   0.161538E+07   0.223198E+04
   256   0.461740E+04   0.437595E+01   0.895120E+02   0.160835E+07   0.221274E+04
   257   0.458983E+04   0.450645E+01   0.907205E+02   0.160136E+07   0.219365E+04
   258   0.456188E+04   0.463920E+01   0.919012E+02   0.159442E+07   0.217471E+04
   259   0.453356E+04   0.477421E+01   0.930549E+02   0.158753E+07   0.215593E+04
   260   0.450489E+04   0.491142E+01   0.941794E+02   0.158068E+07   0.213729E+04
   261   0.447588E+04   0.505082E+01   0.952757E+02   0.157388E+07   0.211881E+04
   262   0.444655E+04   0.519236E+01   0.963425E+02   0.156712E+07   0.210048E+04
   263   0.441690E+04   0.533602E+01   0.973799E+02   0.156041E+07   0.208230E+04
   264   0.438696E+04   0.548177E+01   0.983868E+02   0.155374E+07   0.206426E+04
   265   0.435672E+04   0.562955E+01   0.993640E+02   0.154711E+07   0.204638E+04
   266   0.432620E+04   0.577934E+01   0.100309E+03   0.154053E+07   0.202863E+04
   267   0.429540E+04   0.593108E+01   0.101223E+03   0.153399E+07   0.201103E+04
   268   0.426434E+04   0.608474E+01   0.102105E+03   0.152749E+07   0.199357E+04
   269   0.423301E+04   0.624028E+01   0.102953E+03   0.152104E+07   0.197626E+04
   270   0.420142E+04   0.639765E+01   0.103769E+03   0.151462E+07   0.195908E+04
   271   0.416961E+04   0.655681E+01   0.104551E+03   0.150825E+07   0.194205E+04
   272   0.413756E+04   0.671771E+01   0.105299E+03   0.150192E+07   0.192515E+04
   273   0.410530E+04   0.688030E+01   0.106012E+03   0.149563E+07   0.190838E+04
   274   0.407284E+04   0.704454E+01   0.106691E+03   0.148938E+07   0.189176E+04
   275   0.404019E+04   0.721037E+01   0.107335E+03   0.148317E+07   0.187526E+04
   276   0.400737E+04   0.737775E+01   0.107943E+03   0.147700E+07   0.185891E+04
   277   0.397439E+04   0.754662E+01   0.108515E+03   0.147086E+07   0.184268E+04
   278   0.394125E+04   0.771693E+01   0.109050E+03   0.146477E+07   0.182658E+04
   279   0.390798E+04   0.788861E+01   0.109549E+03   0.145871E+07   0.181061E+04
   280   0.387459E+04   0.806162E+01   0.110011E+03   0.145270E+07   0.179477E+04
   281   0.384108E+04   0.823589E+01   0.110436E+03   0.144672E+07   0.177906E+04
   282   0.380747E+04   0.841136E+01   0.110824E+03   0.144077E+07   0.176348E+04
   283   0.377378E+04   0.858797E+01   0.111173E+03   0.143487E+07   0.174802E+04
   284   0.374001E+04   0.876567E+01   0.111484E+03   0.142900E+07   0.173268E+04
   285   0.370618E+04   0.894439E+01   0.111756E+03   0.142317E+07   0.171746E+04
   286   0.367230E+04   0.912406E+01   0.111990E+03   0.141737E+07   0.170237E+04
   287   0.363839E+04   0.930461E+01   0.112185E+03   0.141161E+07   0.168740E+04
   288   0.360445E+04   0.948598E+01   0.112340E+03   0.140588E+07   0.167254E+04
   289   0.357050E+04   0.966811E+01   0.112456E+03   0.140018E+07   0.165780E+04
