#    L    TT             EE             BB             TE          
   784   0.148487E+04   0.304942E+02   0.366904E-01   0.415245E+02
   785   0.147272E+04   0.308597E+02   0.366605E-01   0.411614E+02
   786   0.146064E+04   0.312230E+02   0.366302E-01   0.407630E+02
   787   0.144865E+04   0.315840E+02   0.365995E-01   0.403283E+02
   788   0.143675E+04   0.319423E+02   0.365684E-01   0.398594E+02
   789   0.142494E+04   0.322977E+02   0.365370E-01   0.393545E+02
   790   0.141323E+04   0.326501E+02   0.365054E-01   0.388151E+02
   791   0.140163E+04   0.329992E+02   0.364734E-01   0.382386E+02
   792   0.139015E+04   0.333448E+02   0.364411E-01   0.376265E+02
   793   0.137878E+04   0.336867E+02   0.364086E-01   0.369777E+02
   794   0.136755E+04   0.340247E+02   0.363758E-01   0.362922E+02
   795   0.135644E+04   0.343586E+02   0.363429E-01   0.355690E+02
   796   0.134548E+04   0.346880E+02   0.363097E-01   0.348093E+02
   797   0.133467E+04   0.350126E+02   0.362764E-01   0.340124E+02
   798   0.132402E+04   0.353323E+02   0.362430E-01   0.331787E+02
   799   0.131354E+04   0.356466E+02   0.362094E-01   0.323081E+02
   800   0.130323E+04   0.359553E+02   0.361757E-01   0.314018E+02
   801   0.129310E+04   0.362580E+02   0.361419E-01   0.304585E+02
   802   0.128315E+04   0.365547E+02   0.361081E-01   0.294803E+02
   803   0.127339E+04   0.368455E+02   0.360742E-01   0.284684E+02
   804   0.126380E+04   0.371302E+02   0.360403E-01   0.274228E+02
   805   0.125438E+04   0.374090E+02   0.360065E-01   0.263462E+02
   806   0.124512E+04   0.376819E+02   0.359726E-01   0.252380E+02
   807   0.123601E+04   0.379487E+02   0.359388E-01   0.241014E+02
   808   0.122707E+04   0.382096E+02   0.359051E-01   0.229353E+02
   809   0.121828E+04   0.384646E+02   0.358715E-01   0.217420E+02
   810   0.120964E+04   0.387135E+02   0.358380E-01   0.205227E+02
   811   0.120116E+04   0.389564E+02   0.358046E-01   0.192772E+02
   812   0.119284E+04   0.391931E+02   0.357713E-01   0.180069E+02
   813   0.118468E+04   0.394236E+02   0.357383E-01   0.167123E+02
   814   0.117669E+04   0.396478E+02   0.357054E-01   0.153944E+02
   815   0.116888E+04   0.398655E+02   0.356728E-01   0.140540E+02
   816   0.116124E+04   0.400769E+02   0.356403E-01   0.126919E+02
   817   0.115376E+04   0.402818E+02   0.356082E-01   0.113093E+02
   818   0.114646E+04   0.404801E+02   0.355763E-01   0.990778E+01
   819   0.113932E+04   0.406718E+02   0.355446E-01   0.848857E+01
   820   0.113233E+04   0.408570E+02   0.355133E-01   0.705298E+01
   821   0.112549E+04   0.410354E+02   0.354823E-01   0.560235E+01
   822   0.111879E+04   0.412071E+02   0.354517E-01   0.413811E+01
   823   0.111224E+04   0.413721E+02   0.354214E-01   0.266148E+01
   824   0.110583E+04   0.415302E+02   0.353914E-01   0.117313E+01
   825   0.109958E+04   0.416813E+02   0.353618E-01  -0.326397E+00
   826   0.109348E+04   0.418255E+02   0.353327E-01  -0.183656E+01
   827   0.108754E+04   0.419625E+02   0.353039E-01  -0.335682E+01
   828   0.108177E+04   0.420923E+02   0.352756E-01  -0.488650E+01
   829   0.107617E+04   0.422147E+02   0.352477E-01  -0.642514E+01
   830   0.107075E+04   0.423297E+02   0.352202E-01  -0.797204E+01
   831   0.106551E+04   0.424372E+02   0.351932E-01  -0.952586E+01
   832   0.106045E+04   0.425371E+02   0.351667E-01  -0.110854E+02
   833   0.105554E+04   0.426293E+02   0.351407E-01  -0.126492E+02
   834   0.105081E+04   0.427138E+02   0.351151E-01  -0.142158E+02
   835   0.104623E+04   0.427904E+02   0.350901E-01  -0.157840E+02
   836   0.104180E+04   0.428591E+02   0.350655E-01  -0.173522E+02
   837   0.103753E+04   0.429198E+02   0.350415E-01  -0.189195E+02
   838   0.103343E+04   0.429723E+02   0.350180E-01  -0.204847E+02
   839   0.102947E+04   0.430165E+02   0.349950E-01  -0.220473E+02
   840   0.102570E+04   0.430523E+02   0.349726E-01  -0.236064E+02
   841   0.102209E+04   0.430794E+02   0.349508E-01  -0.251615E+02
   842   0.101867E+04   0.430977E+02   0.349295E-01  -0.267117E+02
   843   0.101543E+04   0.431071E+02   0.349087E-01  -0.282562E+02
   844   0.101239E+04   0.431074E+02   0.348886E-01  -0.297945E+02
   845   0.100954E+04   0.430985E+02   0.348690E-01  -0.313252E+02
   846   0.100688E+04   0.430803E+02   0.348500E-01  -0.328474E+02
   847   0.100440E+04   0.430527E+02   0.348316E-01  -0.343598E+02
   848   0.100211E+04   0.430156E+02   0.348138E-01  -0.358613E+02
   849   0.100001E+04   0.429690E+02   0.347965E-01  -0.373507E+02
   850   0.998077E+03   0.429126E+02   0.347799E-01  -0.388269E+02
   851   0.996336E+03   0.428466E+02   0.347639E-01  -0.402889E+02
   852   0.994771E+03   0.427709E+02   0.347485E-01  -0.417361E+02
   853   0.993382E+03   0.426857E+02   0.347337E-01  -0.431682E+02
   854   0.992163E+03   0.425912E+02   0.347196E-01  -0.445849E+02
   855   0.991129E+03   0.424875E+02   0.347060E-01  -0.459856E+02
   856   0.990258E+03   0.423749E+02   0.346931E-01  -0.473701E+02
   857   0.989565E+03   0.422533E+02   0.346808E-01  -0.487380E+02
   858   0.989044E+03   0.421231E+02   0.346692E-01  -0.500889E+02
   859   0.988687E+03   0.419844E+02   0.346581E-01  -0.514228E+02
   860   0.988488E+03   0.418375E+02   0.346478E-01  -0.527397E+02
   861   0.988447E+03   0.416826E+02   0.346380E-01  -0.540395E+02
   862   0.988549E+03   0.415198E+02   0.346289E-01  -0.553222E+02
   863   0.988803E+03   0.413497E+02   0.346204E-01  -0.565878E+02
   864   0.989194E+03   0.411722E+02   0.346125E-01  -0.578364E+02
   865   0.989716E+03   0.409877E+02   0.346053E-01  -0.590677E+02
   866   0.990376E+03   0.407963E+02   0.345987E-01  -0.602812E+02
   867   0.991152E+03   0.405981E+02   0.345928E-01  -0.614761E+02
   868   0.992046E+03   0.403934E+02   0.345874E-01  -0.626517E+02
   869   0.993057E+03   0.401822E+02   0.345828E-01  -0.638073E+02
   870   0.994171E+03   0.399649E+02   0.345787E-01  -0.649422E+02
   871   0.995389E+03   0.397414E+02   0.345753E-01  -0.660556E+02
   872   0.996711E+03   0.395119E+02   0.345725E-01  -0.671469E+02
   873   0.998123E+03   0.392766E+02   0.345703E-01  -0.682157E+02
   874   0.999633E+03   0.390357E+02   0.345687E-01  -0.692616E+02
   875   0.100123E+04   0.387893E+02   0.345678E-01  -0.702844E+02
   876   0.100293E+04   0.385374E+02   0.345675E-01  -0.712836E+02
   877   0.100470E+04   0.382803E+02   0.345677E-01  -0.722591E+02
   878   0.100658E+04   0.380180E+02   0.345686E-01  -0.732103E+02
   879   0.100853E+04   0.377507E+02   0.345700E-01  -0.741371E+02
   880   0.101058E+04   0.374787E+02   0.345721E-01  -0.750390E+02
   881   0.101269E+04   0.372019E+02   0.345747E-01  -0.759156E+02
   882   0.101488E+04   0.369207E+02   0.345779E-01  -0.767664E+02
   883   0.101714E+04   0.366351E+02   0.345817E-01  -0.775912E+02
   884   0.101946E+04   0.363455E+02   0.345860E-01  -0.783894E+02
   885   0.102184E+04   0.360519E+02   0.345909E-01  -0.791607E+02
   886   0.102427E+04   0.357544E+02   0.345963E-01  -0.799047E+02
   887   0.102674E+04   0.354532E+02   0.346022E-01  -0.806204E+02
   888   0.102927E+04   0.351486E+02   0.346087E-01  -0.813072E+02
   889   0.103183E+04   0.348405E+02   0.346156E-01  -0.819641E+02
   890   0.103444E+04   0.345291E+02   0.346231E-01  -0.825902E+02
   891   0.103708E+04   0.342145E+02   0.346310E-01  -0.831848E+02
   892   0.103975E+04   0.338970E+02   0.346394E-01  -0.837471E+02
   893   0.104245E+04   0.335765E+02   0.346483E-01  -0.842760E+02
   894   0.104518E+04   0.332531E+02   0.346576E-01  -0.847709E+02
   895   0.104793E+04   0.329272E+02   0.346674E-01  -0.852311E+02
   896   0.105071E+04   0.325986E+02   0.346776E-01  -0.856557E+02
   897   0.105349E+04   0.322675E+02   0.346881E-01  -0.860440E+02
   898   0.105630E+04   0.319340E+02   0.346991E-01  -0.863953E+02
   899   0.105912E+04   0.315982E+02   0.347104E-01  -0.867086E+02
   900   0.106194E+04   0.312603E+02   0.347221E-01  -0.869834E+02
   901   0.106477E+04   0.309202E+02   0.347342E-01  -0.872190E+02
   902   0.106761E+04   0.305783E+02   0.347466E-01  -0.874160E+02
   903   0.107046E+04   0.302348E+02   0.347593E-01  -0.875755E+02
   904   0.107330E+04   0.298897E+02   0.347723E-01  -0.876980E+02
   905   0.107614E+04   0.295432E+02   0.347856E-01  -0.877846E+02
   906   0.107898E+04   0.291957E+02   0.347991E-01  -0.878362E+02
   907   0.108182E+04   0.288471E+02   0.348129E-01  -0.878535E+02
   908   0.108466E+04   0.284977E+02   0.348269E-01  -0.878372E+02
   909   0.108748E+04   0.281478E+02   0.348412E-01  -0.877881E+02
   910   0.109030E+04   0.277974E+02   0.348556E-01  -0.877069E+02
   911   0.109310E+04   0.274469E+02   0.348703E-01  -0.875942E+02
   912   0.109589E+04   0.270962E+02   0.348851E-01  -0.874507E+02
   913   0.109867E+04   0.267458E+02   0.349000E-01  -0.872770E+02
   914   0.110142E+04   0.263956E+02   0.349151E-01  -0.870740E+02
   915   0.110415E+04   0.260460E+02   0.349303E-01  -0.868421E+02
   916   0.110686E+04   0.256971E+02   0.349456E-01  -0.865821E+02
   917   0.110954E+04   0.253490E+02   0.349610E-01  -0.862946E+02
   918   0.111219E+04   0.250019E+02   0.349764E-01  -0.859801E+02
   919   0.111480E+04   0.246560E+02   0.349919E-01  -0.856392E+02
   920   0.111738E+04   0.243114E+02   0.350075E-01  -0.852728E+02
   921   0.111992E+04   0.239684E+02   0.350230E-01  -0.848812E+02
   922   0.112242E+04   0.236270E+02   0.350386E-01  -0.844648E+02
   923   0.112488E+04   0.232875E+02   0.350541E-01  -0.840243E+02
   924   0.112729E+04   0.229502E+02   0.350696E-01  -0.835599E+02
   925   0.112966E+04   0.226150E+02   0.350851E-01  -0.830720E+02
   926   0.113197E+04   0.222822E+02   0.351005E-01  -0.825611E+02
   927   0.113423E+04   0.219521E+02   0.351158E-01  -0.820275E+02
   928   0.113645E+04   0.216248E+02   0.351310E-01  -0.814717E+02
   929   0.113861E+04   0.213005E+02   0.351461E-01  -0.808940E+02
   930   0.114070E+04   0.209792E+02   0.351611E-01  -0.802950E+02
   931   0.114274E+04   0.206614E+02   0.351760E-01  -0.796751E+02
   932   0.114471E+04   0.203470E+02   0.351907E-01  -0.790349E+02
   933   0.114661E+04   0.200363E+02   0.352052E-01  -0.783747E+02
   934   0.114844E+04   0.197295E+02   0.352195E-01  -0.776950E+02
   935   0.115020E+04   0.194266E+02   0.352337E-01  -0.769962E+02
   936   0.115188E+04   0.191279E+02   0.352476E-01  -0.762788E+02
   937   0.115348E+04   0.188336E+02   0.352613E-01  -0.755430E+02
   938   0.115499E+04   0.185440E+02   0.352748E-01  -0.747893E+02
   939   0.115642E+04   0.182591E+02   0.352880E-01  -0.740179E+02
   940   0.115776E+04   0.179790E+02   0.353009E-01  -0.732292E+02
   941   0.115901E+04   0.177042E+02   0.353135E-01  -0.724236E+02
   942   0.116015E+04   0.174347E+02   0.353259E-01  -0.716014E+02
   943   0.116120E+04   0.171707E+02   0.353379E-01  -0.707629E+02
   944   0.116215E+04   0.169124E+02   0.353496E-01  -0.699082E+02
   945   0.116299E+04   0.166601E+02   0.353610E-01  -0.690378E+02
   946   0.116371E+04   0.164140E+02   0.353720E-01  -0.681518E+02
   947   0.116433E+04   0.161741E+02   0.353827E-01  -0.672504E+02
   948   0.116482E+04   0.159409E+02   0.353930E-01  -0.663340E+02
   949   0.116520E+04   0.157145E+02   0.354029E-01  -0.654028E+02
   950   0.116545E+04   0.154950E+02   0.354123E-01  -0.644568E+02
   951   0.116557E+04   0.152826E+02   0.354214E-01  -0.634967E+02
   952   0.116557E+04   0.150774E+02   0.354301E-01  -0.625231E+02
   953   0.116544E+04   0.148792E+02   0.354383E-01  -0.615368E+02
   954   0.116519E+04   0.146879E+02   0.354460E-01  -0.605386E+02
   955   0.116482E+04   0.145035E+02   0.354533E-01  -0.595294E+02
   956   0.116434E+04   0.143259E+02   0.354601E-01  -0.585099E+02
   957   0.116374E+04   0.141550E+02   0.354664E-01  -0.574809E+02
   958   0.116302E+04   0.139909E+02   0.354722E-01  -0.564430E+02
   959   0.116220E+04   0.138334E+02   0.354775E-01  -0.553969E+02
   960   0.116127E+04   0.136826E+02   0.354823E-01  -0.543432E+02
   961   0.116023E+04   0.135383E+02   0.354866E-01  -0.532826E+02
   962   0.115909E+04   0.134007E+02   0.354903E-01  -0.522158E+02
   963   0.115786E+04   0.132697E+02   0.354934E-01  -0.511433E+02
   964   0.115652E+04   0.131451E+02   0.354960E-01  -0.500661E+02
   965   0.115509E+04   0.130270E+02   0.354981E-01  -0.489848E+02
   966   0.115355E+04   0.129153E+02   0.354995E-01  -0.479001E+02
   967   0.115193E+04   0.128100E+02   0.355003E-01  -0.468128E+02
   968   0.115021E+04   0.127110E+02   0.355006E-01  -0.457236E+02
   969   0.114840E+04   0.126183E+02   0.355002E-01  -0.446333E+02
   970   0.114650E+04   0.125317E+02   0.354993E-01  -0.435426E+02
   971   0.114451E+04   0.124514E+02   0.354977E-01  -0.424522E+02
   972   0.114243E+04   0.123773E+02   0.354954E-01  -0.413627E+02
   973   0.114027E+04   0.123093E+02   0.354926E-01  -0.402749E+02
   974   0.113803E+04   0.122475E+02   0.354891E-01  -0.391894E+02
   975   0.113569E+04   0.121918E+02   0.354849E-01  -0.381068E+02
   976   0.113327E+04   0.121423E+02   0.354801E-01  -0.370280E+02
   977   0.113078E+04   0.120989E+02   0.354746E-01  -0.359534E+02
   978   0.112820E+04   0.120616E+02   0.354685E-01  -0.348839E+02
   979   0.112554E+04   0.120305E+02   0.354617E-01  -0.338201E+02
   980   0.112280E+04   0.120055E+02   0.354542E-01  -0.327628E+02
   981   0.111998E+04   0.119867E+02   0.354460E-01  -0.317126E+02
   982   0.111709E+04   0.119740E+02   0.354372E-01  -0.306703E+02
   983   0.111411E+04   0.119675E+02   0.354276E-01  -0.296365E+02
   984   0.111106E+04   0.119672E+02   0.354174E-01  -0.286120E+02
   985   0.110793E+04   0.119731E+02   0.354065E-01  -0.275976E+02
   986   0.110472E+04   0.119851E+02   0.353949E-01  -0.265940E+02
   987   0.110144E+04   0.120034E+02   0.353826E-01  -0.256020E+02
   988   0.109809E+04   0.120278E+02   0.353696E-01  -0.246224E+02
   989   0.109466E+04   0.120584E+02   0.353560E-01  -0.236559E+02
   990   0.109115E+04   0.120952E+02   0.353416E-01  -0.227033E+02
   991   0.108757E+04   0.121381E+02   0.353265E-01  -0.217654E+02
   992   0.108391E+04   0.121873E+02   0.353108E-01  -0.208427E+02
   993   0.108018E+04   0.122427E+02   0.352944E-01  -0.199361E+02
   994   0.107638E+04   0.123044E+02   0.352773E-01  -0.190461E+02
   995   0.107250E+04   0.123725E+02   0.352595E-01  -0.181734E+02
   996   0.106855E+04   0.124470E+02   0.352410E-01  -0.173187E+02
   997   0.106452E+04   0.125279E+02   0.352219E-01  -0.164826E+02
   998   0.106043E+04   0.126152E+02   0.352020E-01  -0.156658E+02
   999   0.105625E+04   0.127091E+02   0.351816E-01  -0.148688E+02
  1000   0.105200E+04   0.128096E+02   0.351604E-01  -0.140923E+02
  1001   0.104767E+04   0.129165E+02   0.351386E-01  -0.133367E+02
  1002   0.104328E+04   0.130298E+02   0.351161E-01  -0.126019E+02
  1003   0.103881E+04   0.131491E+02   0.350930E-01  -0.118875E+02
  1004   0.103427E+04   0.132742E+02   0.350692E-01  -0.111933E+02
  1005   0.102966E+04   0.134050E+02   0.350448E-01  -0.105191E+02
  1006   0.102500E+04   0.135412E+02   0.350198E-01  -0.986481E+01
  1007   0.102028E+04   0.136828E+02   0.349941E-01  -0.923063E+01
  1008   0.101550E+04   0.138297E+02   0.349679E-01  -0.861674E+01
  1009   0.101067E+04   0.139818E+02   0.349410E-01  -0.802313E+01
  1010   0.100578E+04   0.141391E+02   0.349135E-01  -0.744994E+01
  1011   0.100086E+04   0.143013E+02   0.348854E-01  -0.689723E+01
  1012   0.995887E+03   0.144684E+02   0.348567E-01  -0.636521E+01
  1013   0.990871E+03   0.146401E+02   0.348275E-01  -0.585386E+01
  1014   0.985830E+03   0.148162E+02   0.347976E-01  -0.536304E+01
  1015   0.980746E+03   0.149962E+02   0.347672E-01  -0.489279E+01
  1016   0.975640E+03   0.151801E+02   0.347363E-01  -0.444313E+01
  1017   0.970516E+03   0.153672E+02   0.347048E-01  -0.401403E+01
  1018   0.965363E+03   0.155575E+02   0.346727E-01  -0.360542E+01
  1019   0.960194E+03   0.157507E+02   0.346402E-01  -0.321729E+01
  1020   0.955013E+03   0.159465E+02   0.346071E-01  -0.284933E+01
  1021   0.949818E+03   0.161450E+02   0.345735E-01  -0.250132E+01
  1022   0.944613E+03   0.163460E+02   0.345394E-01  -0.217302E+01
  1023   0.939387E+03   0.165495E+02   0.345048E-01  -0.186407E+01
  1024   0.934161E+03   0.167553E+02   0.344697E-01  -0.157432E+01
  1025   0.928916E+03   0.169636E+02   0.344342E-01  -0.130338E+01
  1026   0.923673E+03   0.171740E+02   0.343982E-01  -0.105111E+01
  1027   0.918420E+03   0.173864E+02   0.343617E-01  -0.818025E+00
  1028   0.913163E+03   0.176008E+02   0.343248E-01  -0.604498E+00
  1029   0.907921E+03   0.178168E+02   0.342875E-01  -0.411050E+00
  1030   0.902676E+03   0.180342E+02   0.342498E-01  -0.238201E+00
  1031   0.897448E+03   0.182531E+02   0.342116E-01  -0.865467E-01
  1032   0.892226E+03   0.184730E+02   0.341731E-01   0.435375E-01
  1033   0.887031E+03   0.186939E+02   0.341341E-01   0.151529E+00
  1034   0.881851E+03   0.189157E+02   0.340949E-01   0.237571E+00
  1035   0.876698E+03   0.191381E+02   0.340552E-01   0.301882E+00
  1036   0.871563E+03   0.193612E+02   0.340152E-01   0.344605E+00
  1037   0.866443E+03   0.195848E+02   0.339749E-01   0.365955E+00
  1038   0.861357E+03   0.198088E+02   0.339342E-01   0.366075E+00
  1039   0.856295E+03   0.200332E+02   0.338932E-01   0.345104E+00
  1040   0.851254E+03   0.202576E+02   0.338520E-01   0.303256E+00
  1041   0.846246E+03   0.204821E+02   0.338104E-01   0.240150E+00
  1042   0.841268E+03   0.207063E+02   0.337686E-01   0.155404E+00
  1043   0.836318E+03   0.209301E+02   0.337265E-01   0.488586E-01
  1044   0.831415E+03   0.211533E+02   0.336842E-01  -0.805392E-01
  1045   0.826549E+03   0.213755E+02   0.336416E-01  -0.232505E+00
  1046   0.821724E+03   0.215967E+02   0.335988E-01  -0.408240E+00
  1047   0.816945E+03   0.218165E+02   0.335558E-01  -0.607463E+00
  1048   0.812216E+03   0.220350E+02   0.335127E-01  -0.830634E+00
  1049   0.807535E+03   0.222521E+02   0.334693E-01  -0.107747E+01
  1050   0.802907E+03   0.224679E+02   0.334258E-01  -0.134993E+01
  1051   0.798328E+03   0.226822E+02   0.333821E-01  -0.164753E+01
  1052   0.793801E+03   0.228949E+02   0.333383E-01  -0.196905E+01
  1053   0.789330E+03   0.231062E+02   0.332943E-01  -0.231382E+01
  1054   0.784918E+03   0.233160E+02   0.332503E-01  -0.268117E+01
  1055   0.780553E+03   0.235242E+02   0.332061E-01  -0.307118E+01
  1056   0.776244E+03   0.237307E+02   0.331619E-01  -0.348243E+01
  1057   0.771988E+03   0.239353E+02   0.331176E-01  -0.391351E+01
  1058   0.767788E+03   0.241380E+02   0.330732E-01  -0.436525E+01
  1059   0.763640E+03   0.243386E+02   0.330288E-01  -0.483548E+01
  1060   0.759553E+03   0.245370E+02   0.329844E-01  -0.532355E+01
  1061   0.755523E+03   0.247331E+02   0.329400E-01  -0.583028E+01
  1062   0.751553E+03   0.249269E+02   0.328955E-01  -0.635276E+01
  1063   0.747640E+03   0.251181E+02   0.328511E-01  -0.689257E+01
  1064   0.743785E+03   0.253067E+02   0.328067E-01  -0.744756E+01
  1065   0.739985E+03   0.254926E+02   0.327623E-01  -0.801707E+01
  1066   0.736250E+03   0.256756E+02   0.327180E-01  -0.860191E+01
  1067   0.732568E+03   0.258558E+02   0.326738E-01  -0.919995E+01
  1068   0.728957E+03   0.260329E+02   0.326296E-01  -0.981126E+01
  1069   0.725398E+03   0.262070E+02   0.325855E-01  -0.104352E+02
  1070   0.721908E+03   0.263778E+02   0.325416E-01  -0.110711E+02
  1071   0.718476E+03   0.265454E+02   0.324977E-01  -0.117182E+02
  1072   0.715112E+03   0.267096E+02   0.324540E-01  -0.123768E+02
  1073   0.711805E+03   0.268704E+02   0.324104E-01  -0.130453E+02
  1074   0.708565E+03   0.270276E+02   0.323670E-01  -0.137239E+02
  1075   0.705387E+03   0.271813E+02   0.323237E-01  -0.144119E+02
  1076   0.702282E+03   0.273313E+02   0.322806E-01  -0.151080E+02
  1077   0.699239E+03   0.274773E+02   0.322377E-01  -0.158128E+02
  1078   0.696267E+03   0.276196E+02   0.321950E-01  -0.165259E+02
  1079   0.693355E+03   0.277578E+02   0.321525E-01  -0.172457E+02
  1080   0.690520E+03   0.278919E+02   0.321102E-01  -0.179731E+02
  1081   0.687752E+03   0.280218E+02   0.320682E-01  -0.187060E+02
  1082   0.685052E+03   0.281474E+02   0.320264E-01  -0.194453E+02
  1083   0.682425E+03   0.282686E+02   0.319848E-01  -0.201901E+02
  1084   0.679873E+03   0.283853E+02   0.319435E-01  -0.209400E+02
  1085   0.677392E+03   0.284974E+02   0.319025E-01  -0.216950E+02
  1086   0.674984E+03   0.286048E+02   0.318617E-01  -0.224529E+02
  1087   0.672654E+03   0.287072E+02   0.318213E-01  -0.232153E+02
  1088   0.670396E+03   0.288047E+02   0.317811E-01  -0.239809E+02
  1089   0.668213E+03   0.288972E+02   0.317412E-01  -0.247489E+02
  1090   0.666110E+03   0.289844E+02   0.317017E-01  -0.255196E+02
  1091   0.664088E+03   0.290664E+02   0.316625E-01  -0.262929E+02
  1092   0.662143E+03   0.291430E+02   0.316236E-01  -0.270674E+02
  1093   0.660280E+03   0.292141E+02   0.315850E-01  -0.278441E+02
  1094   0.658500E+03   0.292796E+02   0.315468E-01  -0.286214E+02
  1095   0.656806E+03   0.293394E+02   0.315089E-01  -0.294003E+02
  1096   0.655195E+03   0.293934E+02   0.314714E-01  -0.301794E+02
  1097   0.653677E+03   0.294415E+02   0.314342E-01  -0.309587E+02
  1098   0.652248E+03   0.294836E+02   0.313974E-01  -0.317383E+02
  1099   0.650903E+03   0.295195E+02   0.313610E-01  -0.325177E+02
  1100   0.649660E+03   0.295491E+02   0.313250E-01  -0.332968E+02
  1101   0.648500E+03   0.295722E+02   0.312893E-01  -0.340742E+02
  1102   0.647436E+03   0.295890E+02   0.312541E-01  -0.348507E+02
  1103   0.646454E+03   0.295996E+02   0.312192E-01  -0.356247E+02
  1104   0.645566E+03   0.296041E+02   0.311848E-01  -0.363966E+02
  1105   0.644758E+03   0.296026E+02   0.311507E-01  -0.371657E+02
  1106   0.644028E+03   0.295952E+02   0.311171E-01  -0.379317E+02
  1107   0.643382E+03   0.295820E+02   0.310838E-01  -0.386939E+02
  1108   0.642804E+03   0.295631E+02   0.310510E-01  -0.394521E+02
  1109   0.642309E+03   0.295387E+02   0.310186E-01  -0.402058E+02
  1110   0.641881E+03   0.295088E+02   0.309867E-01  -0.409546E+02
  1111   0.641526E+03   0.294736E+02   0.309551E-01  -0.416982E+02
  1112   0.641235E+03   0.294330E+02   0.309240E-01  -0.424359E+02
  1113   0.641015E+03   0.293874E+02   0.308933E-01  -0.431676E+02
  1114   0.640858E+03   0.293367E+02   0.308631E-01  -0.438927E+02
  1115   0.640763E+03   0.292809E+02   0.308333E-01  -0.446108E+02
  1116   0.640728E+03   0.292203E+02   0.308039E-01  -0.453218E+02
  1117   0.640753E+03   0.291549E+02   0.307750E-01  -0.460249E+02
  1118   0.640836E+03   0.290847E+02   0.307465E-01  -0.467199E+02
  1119   0.640970E+03   0.290100E+02   0.307185E-01  -0.474065E+02
  1120   0.641153E+03   0.289306E+02   0.306909E-01  -0.480841E+02
  1121   0.641392E+03   0.288468E+02   0.306637E-01  -0.487524E+02
  1122   0.641679E+03   0.287585E+02   0.306370E-01  -0.494109E+02
  1123   0.642012E+03   0.286659E+02   0.306108E-01  -0.500593E+02
  1124   0.642397E+03   0.285691E+02   0.305850E-01  -0.506972E+02
  1125   0.642820E+03   0.284681E+02   0.305596E-01  -0.513242E+02
  1126   0.643279E+03   0.283629E+02   0.305347E-01  -0.519400E+02
  1127   0.643788E+03   0.282537E+02   0.305102E-01  -0.525443E+02
  1128   0.644338E+03   0.281405E+02   0.304861E-01  -0.531368E+02
  1129   0.644922E+03   0.280234E+02   0.304625E-01  -0.537170E+02
  1130   0.645553E+03   0.279023E+02   0.304393E-01  -0.542847E+02
  1131   0.646216E+03   0.277775E+02   0.304166E-01  -0.548395E+02
  1132   0.646916E+03   0.276489E+02   0.303943E-01  -0.553810E+02
  1133   0.647653E+03   0.275167E+02   0.303724E-01  -0.559089E+02
  1134   0.648418E+03   0.273808E+02   0.303509E-01  -0.564228E+02
  1135   0.649219E+03   0.272412E+02   0.303299E-01  -0.569222E+02
  1136   0.650054E+03   0.270980E+02   0.303093E-01  -0.574068E+02
  1137   0.650914E+03   0.269514E+02   0.302891E-01  -0.578761E+02
  1138   0.651807E+03   0.268011E+02   0.302693E-01  -0.583299E+02
  1139   0.652731E+03   0.266474E+02   0.302499E-01  -0.587676E+02
  1140   0.653670E+03   0.264903E+02   0.302309E-01  -0.591890E+02
  1141   0.654647E+03   0.263298E+02   0.302122E-01  -0.595937E+02
  1142   0.655644E+03   0.261658E+02   0.301940E-01  -0.599813E+02
  1143   0.656669E+03   0.259985E+02   0.301762E-01  -0.603514E+02
  1144   0.657713E+03   0.258279E+02   0.301587E-01  -0.607037E+02
  1145   0.658783E+03   0.256540E+02   0.301416E-01  -0.610378E+02
  1146   0.659878E+03   0.254767E+02   0.301249E-01  -0.613534E+02
  1147   0.660996E+03   0.252962E+02   0.301085E-01  -0.616499E+02
  1148   0.662130E+03   0.251125E+02   0.300925E-01  -0.619270E+02
  1149   0.663286E+03   0.249254E+02   0.300768E-01  -0.621843E+02
  1150   0.664463E+03   0.247350E+02   0.300615E-01  -0.624214E+02
  1151   0.665660E+03   0.245415E+02   0.300465E-01  -0.626379E+02
  1152   0.666875E+03   0.243449E+02   0.300318E-01  -0.628342E+02
  1153   0.668111E+03   0.241454E+02   0.300174E-01  -0.630104E+02
  1154   0.669352E+03   0.239431E+02   0.300033E-01  -0.631669E+02
  1155   0.670609E+03   0.237382E+02   0.299895E-01  -0.633039E+02
  1156   0.671872E+03   0.235309E+02   0.299760E-01  -0.634218E+02
  1157   0.673146E+03   0.233213E+02   0.299628E-01  -0.635208E+02
  1158   0.674428E+03   0.231097E+02   0.299498E-01  -0.636014E+02
  1159   0.675715E+03   0.228960E+02   0.299371E-01  -0.636636E+02
  1160   0.677004E+03   0.226806E+02   0.299247E-01  -0.637079E+02
  1161   0.678292E+03   0.224635E+02   0.299125E-01  -0.637344E+02
  1162   0.679585E+03   0.222449E+02   0.299005E-01  -0.637434E+02
  1163   0.680872E+03   0.220250E+02   0.298888E-01  -0.637350E+02
  1164   0.682157E+03   0.218038E+02   0.298773E-01  -0.637097E+02
  1165   0.683438E+03   0.215816E+02   0.298659E-01  -0.636675E+02
  1166   0.684704E+03   0.213584E+02   0.298548E-01  -0.636087E+02
  1167   0.685961E+03   0.211345E+02   0.298439E-01  -0.635335E+02
  1168   0.687204E+03   0.209098E+02   0.298332E-01  -0.634422E+02
