#    L    TT             EE             BB             TE          
   787   0.172444E+04   0.313917E+02   0.871498E-01  -0.845224E+02
   788   0.172872E+04   0.313338E+02   0.872264E-01  -0.855924E+02
   789   0.173308E+04   0.312721E+02   0.873038E-01  -0.866469E+02
   790   0.173756E+04   0.312065E+02   0.873821E-01  -0.876844E+02
   791   0.174213E+04   0.311372E+02   0.874612E-01  -0.887070E+02
   792   0.174682E+04   0.310640E+02   0.875412E-01  -0.897132E+02
   793   0.175160E+04   0.309872E+02   0.876220E-01  -0.907036E+02
   794   0.175649E+04   0.309065E+02   0.877036E-01  -0.916782E+02
   795   0.176147E+04   0.308221E+02   0.877861E-01  -0.926375E+02
   796   0.176657E+04   0.307339E+02   0.878695E-01  -0.935801E+02
   797   0.177178E+04   0.306418E+02   0.879536E-01  -0.945066E+02
   798   0.177710E+04   0.305458E+02   0.880387E-01  -0.954162E+02
   799   0.178254E+04   0.304457E+02   0.881246E-01  -0.963088E+02
   800   0.178809E+04   0.303416E+02   0.882113E-01  -0.971828E+02
   801   0.179375E+04   0.302334E+02   0.882989E-01  -0.980396E+02
   802   0.179953E+04   0.301210E+02   0.883874E-01  -0.988776E+02
   803   0.180542E+04   0.300047E+02   0.884767E-01  -0.996966E+02
   804   0.181141E+04   0.298847E+02   0.885668E-01  -0.100497E+03
   805   0.181749E+04   0.297611E+02   0.886578E-01  -0.101278E+03
   806   0.182365E+04   0.296340E+02   0.887497E-01  -0.102039E+03
   807   0.182988E+04   0.295037E+02   0.888424E-01  -0.102780E+03
   808   0.183618E+04   0.293702E+02   0.889359E-01  -0.103501E+03
   809   0.184255E+04   0.292337E+02   0.890303E-01  -0.104202E+03
   810   0.184897E+04   0.290943E+02   0.891255E-01  -0.104882E+03
   811   0.185546E+04   0.289522E+02   0.892216E-01  -0.105542E+03
   812   0.186200E+04   0.288072E+02   0.893185E-01  -0.106181E+03
   813   0.186861E+04   0.286596E+02   0.894162E-01  -0.106799E+03
   814   0.187527E+04   0.285094E+02   0.895148E-01  -0.107398E+03
   815   0.188200E+04   0.283567E+02   0.896142E-01  -0.107976E+03
   816   0.188880E+04   0.282015E+02   0.897145E-01  -0.108533E+03
   817   0.189564E+04   0.280440E+02   0.898155E-01  -0.109070E+03
   818   0.190254E+04   0.278843E+02   0.899174E-01  -0.109585E+03
   819   0.190947E+04   0.277224E+02   0.900201E-01  -0.110078E+03
   820   0.191643E+04   0.275585E+02   0.901237E-01  -0.110548E+03
   821   0.192341E+04   0.273926E+02   0.902280E-01  -0.110996E+03
   822   0.193041E+04   0.272250E+02   0.903331E-01  -0.111420E+03
   823   0.193741E+04   0.270556E+02   0.904391E-01  -0.111819E+03
   824   0.194441E+04   0.268845E+02   0.905458E-01  -0.112195E+03
   825   0.195144E+04   0.267118E+02   0.906533E-01  -0.112547E+03
   826   0.195847E+04   0.265376E+02   0.907616E-01  -0.112876E+03
   827   0.196551E+04   0.263618E+02   0.908707E-01  -0.113182E+03
   828   0.197257E+04   0.261846E+02   0.909805E-01  -0.113465E+03
   829   0.197965E+04   0.260059E+02   0.910911E-01  -0.113725E+03
   830   0.198676E+04   0.258260E+02   0.912024E-01  -0.113962E+03
   831   0.199388E+04   0.256447E+02   0.913145E-01  -0.114177E+03
   832   0.200101E+04   0.254622E+02   0.914273E-01  -0.114368E+03
   833   0.200813E+04   0.252785E+02   0.915408E-01  -0.114534E+03
   834   0.201526E+04   0.250937E+02   0.916550E-01  -0.114676E+03
   835   0.202237E+04   0.249079E+02   0.917700E-01  -0.114793E+03
   836   0.202945E+04   0.247211E+02   0.918856E-01  -0.114884E+03
   837   0.203651E+04   0.245334E+02   0.920018E-01  -0.114949E+03
   838   0.204355E+04   0.243448E+02   0.921188E-01  -0.114987E+03
   839   0.205056E+04   0.241553E+02   0.922363E-01  -0.114999E+03
   840   0.205756E+04   0.239648E+02   0.923545E-01  -0.114984E+03
   841   0.206454E+04   0.237734E+02   0.924734E-01  -0.114944E+03
   842   0.207150E+04   0.235811E+02   0.925928E-01  -0.114877E+03
   843   0.207845E+04   0.233879E+02   0.927128E-01  -0.114785E+03
   844   0.208539E+04   0.231936E+02   0.928333E-01  -0.114666E+03
   845   0.209232E+04   0.229985E+02   0.929544E-01  -0.114521E+03
   846   0.209923E+04   0.228025E+02   0.930761E-01  -0.114350E+03
   847   0.210612E+04   0.226057E+02   0.931982E-01  -0.114151E+03
   848   0.211297E+04   0.224082E+02   0.933209E-01  -0.113925E+03
   849   0.211980E+04   0.222100E+02   0.934440E-01  -0.113672E+03
   850   0.212657E+04   0.220111E+02   0.935676E-01  -0.113390E+03
   851   0.213332E+04   0.218116E+02   0.936916E-01  -0.113080E+03
   852   0.214001E+04   0.216116E+02   0.938160E-01  -0.112742E+03
   853   0.214667E+04   0.214112E+02   0.939409E-01  -0.112376E+03
   854   0.215327E+04   0.212103E+02   0.940661E-01  -0.111982E+03
   855   0.215984E+04   0.210092E+02   0.941916E-01  -0.111562E+03
   856   0.216635E+04   0.208078E+02   0.943175E-01  -0.111115E+03
   857   0.217283E+04   0.206062E+02   0.944437E-01  -0.110642E+03
   858   0.217926E+04   0.204046E+02   0.945702E-01  -0.110143E+03
   859   0.218565E+04   0.202030E+02   0.946970E-01  -0.109618E+03
   860   0.219198E+04   0.200017E+02   0.948240E-01  -0.109069E+03
   861   0.219826E+04   0.198007E+02   0.949512E-01  -0.108497E+03
   862   0.220448E+04   0.196002E+02   0.950787E-01  -0.107901E+03
   863   0.221064E+04   0.194004E+02   0.952063E-01  -0.107283E+03
   864   0.221674E+04   0.192015E+02   0.953341E-01  -0.106644E+03
   865   0.222276E+04   0.190035E+02   0.954620E-01  -0.105983E+03
   866   0.222871E+04   0.188067E+02   0.955900E-01  -0.105302E+03
   867   0.223458E+04   0.186110E+02   0.957182E-01  -0.104600E+03
   868   0.224037E+04   0.184165E+02   0.958464E-01  -0.103877E+03
   869   0.224608E+04   0.182232E+02   0.959747E-01  -0.103133E+03
   870   0.225169E+04   0.180315E+02   0.961029E-01  -0.102368E+03
   871   0.225721E+04   0.178412E+02   0.962312E-01  -0.101583E+03
   872   0.226265E+04   0.176524E+02   0.963595E-01  -0.100777E+03
   873   0.226798E+04   0.174651E+02   0.964878E-01  -0.999500E+02
   874   0.227321E+04   0.172795E+02   0.966160E-01  -0.991034E+02
   875   0.227835E+04   0.170957E+02   0.967441E-01  -0.982373E+02
   876   0.228339E+04   0.169136E+02   0.968721E-01  -0.973519E+02
   877   0.228832E+04   0.167333E+02   0.970000E-01  -0.964478E+02
   878   0.229318E+04   0.165549E+02   0.971278E-01  -0.955253E+02
   879   0.229792E+04   0.163785E+02   0.972554E-01  -0.945848E+02
   880   0.230257E+04   0.162040E+02   0.973828E-01  -0.936267E+02
   881   0.230711E+04   0.160317E+02   0.975101E-01  -0.926512E+02
   882   0.231155E+04   0.158616E+02   0.976371E-01  -0.916586E+02
   883   0.231587E+04   0.156938E+02   0.977638E-01  -0.906495E+02
   884   0.232008E+04   0.155284E+02   0.978903E-01  -0.896239E+02
   885   0.232416E+04   0.153655E+02   0.980166E-01  -0.885824E+02
   886   0.232813E+04   0.152051E+02   0.981425E-01  -0.875250E+02
   887   0.233197E+04   0.150474E+02   0.982681E-01  -0.864519E+02
   888   0.233569E+04   0.148924E+02   0.983933E-01  -0.853628E+02
   889   0.233927E+04   0.147400E+02   0.985182E-01  -0.842576E+02
   890   0.234272E+04   0.145905E+02   0.986427E-01  -0.831363E+02
   891   0.234605E+04   0.144438E+02   0.987668E-01  -0.819986E+02
   892   0.234923E+04   0.143000E+02   0.988905E-01  -0.808446E+02
   893   0.235228E+04   0.141592E+02   0.990138E-01  -0.796740E+02
   894   0.235520E+04   0.140212E+02   0.991366E-01  -0.784868E+02
   895   0.235797E+04   0.138863E+02   0.992589E-01  -0.772831E+02
   896   0.236061E+04   0.137544E+02   0.993807E-01  -0.760627E+02
   897   0.236309E+04   0.136256E+02   0.995019E-01  -0.748256E+02
   898   0.236544E+04   0.134998E+02   0.996227E-01  -0.735718E+02
   899   0.236764E+04   0.133771E+02   0.997428E-01  -0.723012E+02
   900   0.236969E+04   0.132576E+02   0.998624E-01  -0.710139E+02
   901   0.237159E+04   0.131412E+02   0.999814E-01  -0.697098E+02
   902   0.237335E+04   0.130280E+02   0.100100E+00  -0.683897E+02
   903   0.237496E+04   0.129180E+02   0.100217E+00  -0.670545E+02
   904   0.237642E+04   0.128113E+02   0.100335E+00  -0.657049E+02
   905   0.237774E+04   0.127078E+02   0.100451E+00  -0.643419E+02
   906   0.237891E+04   0.126078E+02   0.100567E+00  -0.629662E+02
   907   0.237995E+04   0.125109E+02   0.100681E+00  -0.615788E+02
   908   0.238084E+04   0.124174E+02   0.100796E+00  -0.601803E+02
   909   0.238159E+04   0.123273E+02   0.100909E+00  -0.587713E+02
   910   0.238220E+04   0.122406E+02   0.101022E+00  -0.573527E+02
   911   0.238266E+04   0.121573E+02   0.101134E+00  -0.559250E+02
   912   0.238299E+04   0.120774E+02   0.101245E+00  -0.544888E+02
   913   0.238318E+04   0.120011E+02   0.101355E+00  -0.530449E+02
   914   0.238323E+04   0.119283E+02   0.101464E+00  -0.515940E+02
   915   0.238313E+04   0.118590E+02   0.101572E+00  -0.501366E+02
   916   0.238290E+04   0.117933E+02   0.101680E+00  -0.486733E+02
   917   0.238252E+04   0.117311E+02   0.101786E+00  -0.472049E+02
   918   0.238200E+04   0.116726E+02   0.101892E+00  -0.457319E+02
   919   0.238134E+04   0.116175E+02   0.101997E+00  -0.442548E+02
   920   0.238055E+04   0.115661E+02   0.102100E+00  -0.427743E+02
   921   0.237960E+04   0.115182E+02   0.102203E+00  -0.412911E+02
   922   0.237852E+04   0.114740E+02   0.102305E+00  -0.398053E+02
   923   0.237730E+04   0.114335E+02   0.102405E+00  -0.383176E+02
   924   0.237594E+04   0.113966E+02   0.102505E+00  -0.368283E+02
   925   0.237444E+04   0.113634E+02   0.102603E+00  -0.353378E+02
   926   0.237280E+04   0.113340E+02   0.102701E+00  -0.338464E+02
   927   0.237102E+04   0.113083E+02   0.102797E+00  -0.323547E+02
   928   0.236910E+04   0.112865E+02   0.102892E+00  -0.308628E+02
   929   0.236705E+04   0.112684E+02   0.102986E+00  -0.293714E+02
   930   0.236486E+04   0.112542E+02   0.103079E+00  -0.278809E+02
   931   0.236253E+04   0.112438E+02   0.103171E+00  -0.263916E+02
   932   0.236006E+04   0.112373E+02   0.103261E+00  -0.249042E+02
   933   0.235746E+04   0.112347E+02   0.103350E+00  -0.234189E+02
   934   0.235471E+04   0.112360E+02   0.103439E+00  -0.219364E+02
   935   0.235182E+04   0.112412E+02   0.103525E+00  -0.204569E+02
   936   0.234879E+04   0.112503E+02   0.103611E+00  -0.189810E+02
   937   0.234562E+04   0.112634E+02   0.103695E+00  -0.175088E+02
   938   0.234230E+04   0.112806E+02   0.103778E+00  -0.160408E+02
   939   0.233885E+04   0.113019E+02   0.103860E+00  -0.145774E+02
   940   0.233525E+04   0.113271E+02   0.103941E+00  -0.131187E+02
   941   0.233150E+04   0.113565E+02   0.104020E+00  -0.116653E+02
   942   0.232761E+04   0.113901E+02   0.104098E+00  -0.102174E+02
   943   0.232358E+04   0.114278E+02   0.104174E+00  -0.877532E+01
   944   0.231939E+04   0.114698E+02   0.104250E+00  -0.733922E+01
   945   0.231506E+04   0.115160E+02   0.104324E+00  -0.590947E+01
   946   0.231058E+04   0.115667E+02   0.104396E+00  -0.448625E+01
   947   0.230596E+04   0.116217E+02   0.104467E+00  -0.306977E+01
   948   0.230118E+04   0.116812E+02   0.104537E+00  -0.166030E+01
   949   0.229625E+04   0.117453E+02   0.104606E+00  -0.258176E+00
   950   0.229117E+04   0.118139E+02   0.104673E+00   0.113654E+01
   951   0.228593E+04   0.118870E+02   0.104739E+00   0.252340E+01
   952   0.228054E+04   0.119647E+02   0.104803E+00   0.390210E+01
   953   0.227501E+04   0.120467E+02   0.104866E+00   0.527208E+01
   954   0.226932E+04   0.121331E+02   0.104928E+00   0.663302E+01
   955   0.226351E+04   0.122235E+02   0.104988E+00   0.798442E+01
   956   0.225755E+04   0.123180E+02   0.105047E+00   0.932587E+01
   957   0.225146E+04   0.124164E+02   0.105104E+00   0.106570E+02
   958   0.224523E+04   0.125188E+02   0.105160E+00   0.119775E+02
   959   0.223888E+04   0.126249E+02   0.105215E+00   0.132873E+02
   960   0.223240E+04   0.127348E+02   0.105268E+00   0.145859E+02
   961   0.222581E+04   0.128483E+02   0.105320E+00   0.158731E+02
   962   0.221910E+04   0.129654E+02   0.105370E+00   0.171485E+02
   963   0.221227E+04   0.130861E+02   0.105419E+00   0.184121E+02
   964   0.220533E+04   0.132102E+02   0.105467E+00   0.196633E+02
   965   0.219829E+04   0.133377E+02   0.105513E+00   0.209017E+02
   966   0.219113E+04   0.134685E+02   0.105558E+00   0.221270E+02
   967   0.218387E+04   0.136024E+02   0.105601E+00   0.233390E+02
   968   0.217651E+04   0.137395E+02   0.105643E+00   0.245371E+02
   969   0.216905E+04   0.138795E+02   0.105684E+00   0.257210E+02
   970   0.216150E+04   0.140225E+02   0.105723E+00   0.268904E+02
   971   0.215384E+04   0.141684E+02   0.105761E+00   0.280449E+02
   972   0.214610E+04   0.143171E+02   0.105797E+00   0.291844E+02
   973   0.213826E+04   0.144685E+02   0.105832E+00   0.303083E+02
   974   0.213034E+04   0.146228E+02   0.105865E+00   0.314164E+02
   975   0.212233E+04   0.147796E+02   0.105897E+00   0.325086E+02
   976   0.211423E+04   0.149392E+02   0.105928E+00   0.335843E+02
   977   0.210606E+04   0.151012E+02   0.105957E+00   0.346434E+02
   978   0.209780E+04   0.152658E+02   0.105985E+00   0.356855E+02
   979   0.208947E+04   0.154329E+02   0.106011E+00   0.367102E+02
   980   0.208106E+04   0.156024E+02   0.106037E+00   0.377173E+02
   981   0.207257E+04   0.157745E+02   0.106060E+00   0.387064E+02
   982   0.206401E+04   0.159490E+02   0.106083E+00   0.396771E+02
   983   0.205537E+04   0.161259E+02   0.106103E+00   0.406291E+02
   984   0.204667E+04   0.163051E+02   0.106123E+00   0.415621E+02
   985   0.203789E+04   0.164867E+02   0.106141E+00   0.424757E+02
   986   0.202905E+04   0.166705E+02   0.106158E+00   0.433694E+02
   987   0.202014E+04   0.168566E+02   0.106174E+00   0.442428E+02
   988   0.201117E+04   0.170449E+02   0.106188E+00   0.450956E+02
   989   0.200213E+04   0.172354E+02   0.106201E+00   0.459274E+02
   990   0.199303E+04   0.174280E+02   0.106212E+00   0.467377E+02
   991   0.198387E+04   0.176227E+02   0.106222E+00   0.475261E+02
   992   0.197465E+04   0.178195E+02   0.106231E+00   0.482924E+02
   993   0.196536E+04   0.180183E+02   0.106238E+00   0.490363E+02
   994   0.195603E+04   0.182193E+02   0.106245E+00   0.497574E+02
   995   0.194663E+04   0.184225E+02   0.106250E+00   0.504555E+02
   996   0.193718E+04   0.186277E+02   0.106253E+00   0.511302E+02
   997   0.192767E+04   0.188350E+02   0.106256E+00   0.517814E+02
   998   0.191811E+04   0.190444E+02   0.106257E+00   0.524085E+02
   999   0.190850E+04   0.192560E+02   0.106257E+00   0.530117E+02
  1000   0.189883E+04   0.194697E+02   0.106255E+00   0.535904E+02
  1001   0.188911E+04   0.196854E+02   0.106253E+00   0.541446E+02
  1002   0.187934E+04   0.199031E+02   0.106249E+00   0.546746E+02
  1003   0.186952E+04   0.201225E+02   0.106244E+00   0.551808E+02
  1004   0.185965E+04   0.203435E+02   0.106238E+00   0.556636E+02
  1005   0.184974E+04   0.205659E+02   0.106231E+00   0.561235E+02
  1006   0.183979E+04   0.207897E+02   0.106222E+00   0.565604E+02
  1007   0.182980E+04   0.210149E+02   0.106213E+00   0.569743E+02
  1008   0.181978E+04   0.212415E+02   0.106202E+00   0.573653E+02
  1009   0.180974E+04   0.214694E+02   0.106190E+00   0.577334E+02
  1010   0.179965E+04   0.216987E+02   0.106177E+00   0.580786E+02
  1011   0.178955E+04   0.219293E+02   0.106163E+00   0.584010E+02
  1012   0.177943E+04   0.221611E+02   0.106148E+00   0.587004E+02
  1013   0.176928E+04   0.223940E+02   0.106132E+00   0.589770E+02
  1014   0.175912E+04   0.226278E+02   0.106115E+00   0.592311E+02
  1015   0.174895E+04   0.228622E+02   0.106097E+00   0.594628E+02
  1016   0.173877E+04   0.230970E+02   0.106077E+00   0.596721E+02
  1017   0.172860E+04   0.233320E+02   0.106057E+00   0.598591E+02
  1018   0.171842E+04   0.235669E+02   0.106036E+00   0.600242E+02
  1019   0.170824E+04   0.238016E+02   0.106014E+00   0.601673E+02
  1020   0.169807E+04   0.240359E+02   0.105991E+00   0.602890E+02
  1021   0.168791E+04   0.242700E+02   0.105967E+00   0.603895E+02
  1022   0.167775E+04   0.245038E+02   0.105943E+00   0.604693E+02
  1023   0.166760E+04   0.247373E+02   0.105917E+00   0.605287E+02
  1024   0.165746E+04   0.249704E+02   0.105891E+00   0.605682E+02
  1025   0.164733E+04   0.252033E+02   0.105863E+00   0.605881E+02
  1026   0.163721E+04   0.254359E+02   0.105835E+00   0.605887E+02
  1027   0.162711E+04   0.256680E+02   0.105806E+00   0.605697E+02
  1028   0.161702E+04   0.258995E+02   0.105777E+00   0.605307E+02
  1029   0.160696E+04   0.261305E+02   0.105746E+00   0.604714E+02
  1030   0.159692E+04   0.263607E+02   0.105715E+00   0.603914E+02
  1031   0.158692E+04   0.265901E+02   0.105684E+00   0.602902E+02
  1032   0.157694E+04   0.268185E+02   0.105651E+00   0.601675E+02
  1033   0.156700E+04   0.270458E+02   0.105618E+00   0.600229E+02
  1034   0.155710E+04   0.272720E+02   0.105584E+00   0.598567E+02
  1035   0.154725E+04   0.274972E+02   0.105550E+00   0.596692E+02
  1036   0.153743E+04   0.277211E+02   0.105515E+00   0.594606E+02
  1037   0.152764E+04   0.279439E+02   0.105479E+00   0.592314E+02
  1038   0.151790E+04   0.281655E+02   0.105443E+00   0.589817E+02
  1039   0.150821E+04   0.283858E+02   0.105406E+00   0.587119E+02
  1040   0.149855E+04   0.286048E+02   0.105369E+00   0.584221E+02
  1041   0.148894E+04   0.288224E+02   0.105331E+00   0.581123E+02
  1042   0.147938E+04   0.290384E+02   0.105292E+00   0.577820E+02
  1043   0.146987E+04   0.292527E+02   0.105254E+00   0.574313E+02
  1044   0.146042E+04   0.294653E+02   0.105214E+00   0.570592E+02
  1045   0.145102E+04   0.296757E+02   0.105175E+00   0.566661E+02
  1046   0.144168E+04   0.298842E+02   0.105135E+00   0.562509E+02
  1047   0.143240E+04   0.300904E+02   0.105094E+00   0.558141E+02
  1048   0.142319E+04   0.302943E+02   0.105053E+00   0.553552E+02
  1049   0.141404E+04   0.304961E+02   0.105012E+00   0.548746E+02
  1050   0.140496E+04   0.306957E+02   0.104971E+00   0.543706E+02
  1051   0.139595E+04   0.308933E+02   0.104929E+00   0.538436E+02
  1052   0.138700E+04   0.310888E+02   0.104887E+00   0.532948E+02
  1053   0.137812E+04   0.312822E+02   0.104844E+00   0.527247E+02
  1054   0.136933E+04   0.314737E+02   0.104802E+00   0.521339E+02
  1055   0.136059E+04   0.316632E+02   0.104759E+00   0.515220E+02
  1056   0.135193E+04   0.318505E+02   0.104716E+00   0.508903E+02
  1057   0.134334E+04   0.320356E+02   0.104672E+00   0.502402E+02
  1058   0.133482E+04   0.322185E+02   0.104629E+00   0.495706E+02
  1059   0.132637E+04   0.323990E+02   0.104585E+00   0.488835E+02
  1060   0.131800E+04   0.325771E+02   0.104542E+00   0.481795E+02
  1061   0.130971E+04   0.327528E+02   0.104498E+00   0.474576E+02
  1062   0.130149E+04   0.329261E+02   0.104454E+00   0.467205E+02
  1063   0.129335E+04   0.330967E+02   0.104410E+00   0.459665E+02
  1064   0.128529E+04   0.332647E+02   0.104366E+00   0.451976E+02
  1065   0.127731E+04   0.334300E+02   0.104322E+00   0.444143E+02
  1066   0.126941E+04   0.335926E+02   0.104278E+00   0.436156E+02
  1067   0.126158E+04   0.337525E+02   0.104234E+00   0.428036E+02
  1068   0.125384E+04   0.339095E+02   0.104190E+00   0.419779E+02
  1069   0.124618E+04   0.340636E+02   0.104146E+00   0.411392E+02
  1070   0.123861E+04   0.342149E+02   0.104102E+00   0.402878E+02
  1071   0.123111E+04   0.343632E+02   0.104058E+00   0.394243E+02
  1072   0.122371E+04   0.345085E+02   0.104014E+00   0.385486E+02
  1073   0.121639E+04   0.346508E+02   0.103971E+00   0.376617E+02
  1074   0.120915E+04   0.347901E+02   0.103927E+00   0.367635E+02
  1075   0.120200E+04   0.349263E+02   0.103884E+00   0.358544E+02
  1076   0.119495E+04   0.350594E+02   0.103841E+00   0.349358E+02
  1077   0.118798E+04   0.351892E+02   0.103798E+00   0.340066E+02
  1078   0.118111E+04   0.353159E+02   0.103755E+00   0.330674E+02
  1079   0.117432E+04   0.354393E+02   0.103713E+00   0.321193E+02
  1080   0.116763E+04   0.355593E+02   0.103671E+00   0.311614E+02
  1081   0.116104E+04   0.356760E+02   0.103629E+00   0.301957E+02
  1082   0.115453E+04   0.357892E+02   0.103588E+00   0.292212E+02
  1083   0.114813E+04   0.358989E+02   0.103546E+00   0.282384E+02
  1084   0.114182E+04   0.360051E+02   0.103505E+00   0.272477E+02
  1085   0.113562E+04   0.361077E+02   0.103465E+00   0.262490E+02
  1086   0.112951E+04   0.362067E+02   0.103425E+00   0.252442E+02
  1087   0.112351E+04   0.363018E+02   0.103385E+00   0.242315E+02
  1088   0.111760E+04   0.363932E+02   0.103346E+00   0.232123E+02
  1089   0.111180E+04   0.364807E+02   0.103307E+00   0.221870E+02
  1090   0.110611E+04   0.365643E+02   0.103268E+00   0.211554E+02
  1091   0.110052E+04   0.366439E+02   0.103230E+00   0.201172E+02
  1092   0.109504E+04   0.367195E+02   0.103193E+00   0.190736E+02
  1093   0.108967E+04   0.367911E+02   0.103156E+00   0.180237E+02
  1094   0.108442E+04   0.368584E+02   0.103119E+00   0.169687E+02
  1095   0.107927E+04   0.369217E+02   0.103083E+00   0.159075E+02
  1096   0.107424E+04   0.369806E+02   0.103048E+00   0.148416E+02
  1097   0.106934E+04   0.370353E+02   0.103013E+00   0.137705E+02
  1098   0.106455E+04   0.370855E+02   0.102978E+00   0.126940E+02
  1099   0.105988E+04   0.371314E+02   0.102944E+00   0.116126E+02
  1100   0.105534E+04   0.371726E+02   0.102911E+00   0.105261E+02
  1101   0.105091E+04   0.372092E+02   0.102878E+00   0.943580E+01
  1102   0.104661E+04   0.372412E+02   0.102846E+00   0.834090E+01
  1103   0.104243E+04   0.372687E+02   0.102815E+00   0.724301E+01
  1104   0.103837E+04   0.372919E+02   0.102784E+00   0.614160E+01
  1105   0.103443E+04   0.373106E+02   0.102754E+00   0.503737E+01
  1106   0.103060E+04   0.373250E+02   0.102724E+00   0.393083E+01
  1107   0.102689E+04   0.373352E+02   0.102695E+00   0.282236E+01
  1108   0.102328E+04   0.373412E+02   0.102667E+00   0.171234E+01
  1109   0.101979E+04   0.373431E+02   0.102639E+00   0.601218E+00
  1110   0.101641E+04   0.373409E+02   0.102613E+00  -0.510626E+00
  1111   0.101313E+04   0.373349E+02   0.102586E+00  -0.162282E+01
  1112   0.100996E+04   0.373248E+02   0.102561E+00  -0.273483E+01
  1113   0.100690E+04   0.373108E+02   0.102536E+00  -0.384652E+01
  1114   0.100394E+04   0.372931E+02   0.102512E+00  -0.495727E+01
  1115   0.100109E+04   0.372716E+02   0.102489E+00  -0.606680E+01
  1116   0.998333E+03   0.372463E+02   0.102466E+00  -0.717480E+01
  1117   0.995679E+03   0.372173E+02   0.102444E+00  -0.828074E+01
  1118   0.993127E+03   0.371847E+02   0.102423E+00  -0.938426E+01
  1119   0.990668E+03   0.371486E+02   0.102403E+00  -0.104851E+02
  1120   0.988302E+03   0.371087E+02   0.102383E+00  -0.115827E+02
  1121   0.986036E+03   0.370654E+02   0.102364E+00  -0.126769E+02
  1122   0.983863E+03   0.370186E+02   0.102346E+00  -0.137671E+02
  1123   0.981782E+03   0.369683E+02   0.102329E+00  -0.148530E+02
  1124   0.979801E+03   0.369145E+02   0.102312E+00  -0.159343E+02
  1125   0.977904E+03   0.368574E+02   0.102297E+00  -0.170105E+02
  1126   0.976091E+03   0.367968E+02   0.102282E+00  -0.180815E+02
  1127   0.974376E+03   0.367328E+02   0.102268E+00  -0.191468E+02
  1128   0.972752E+03   0.366656E+02   0.102254E+00  -0.202062E+02
  1129   0.971212E+03   0.365950E+02   0.102242E+00  -0.212593E+02
  1130   0.969770E+03   0.365210E+02   0.102230E+00  -0.223059E+02
  1131   0.968410E+03   0.364438E+02   0.102219E+00  -0.233456E+02
  1132   0.967141E+03   0.363633E+02   0.102209E+00  -0.243781E+02
  1133   0.965961E+03   0.362796E+02   0.102200E+00  -0.254030E+02
  1134   0.964864E+03   0.361926E+02   0.102191E+00  -0.264199E+02
  1135   0.963856E+03   0.361022E+02   0.102183E+00  -0.274285E+02
  1136   0.962937E+03   0.360086E+02   0.102176E+00  -0.284282E+02
  1137   0.962100E+03   0.359118E+02   0.102170E+00  -0.294190E+02
  1138   0.961352E+03   0.358116E+02   0.102165E+00  -0.304003E+02
  1139   0.960693E+03   0.357081E+02   0.102161E+00  -0.313718E+02
  1140   0.960107E+03   0.356013E+02   0.102157E+00  -0.323331E+02
  1141   0.959616E+03   0.354911E+02   0.102155E+00  -0.332840E+02
  1142   0.959207E+03   0.353776E+02   0.102153E+00  -0.342241E+02
  1143   0.958885E+03   0.352608E+02   0.102152E+00  -0.351529E+02
  1144   0.958644E+03   0.351405E+02   0.102151E+00  -0.360703E+02
  1145   0.958491E+03   0.350169E+02   0.102152E+00  -0.369757E+02
  1146   0.958425E+03   0.348898E+02   0.102153E+00  -0.378690E+02
  1147   0.958446E+03   0.347593E+02   0.102155E+00  -0.387496E+02
  1148   0.958547E+03   0.346254E+02   0.102158E+00  -0.396173E+02
  1149   0.958735E+03   0.344878E+02   0.102162E+00  -0.404715E+02
  1150   0.959011E+03   0.343466E+02   0.102167E+00  -0.413120E+02
  1151   0.959372E+03   0.342020E+02   0.102172E+00  -0.421384E+02
  1152   0.959817E+03   0.340538E+02   0.102178E+00  -0.429507E+02
  1153   0.960350E+03   0.339022E+02   0.102185E+00  -0.437490E+02
  1154   0.960954E+03   0.337475E+02   0.102193E+00  -0.445332E+02
  1155   0.961639E+03   0.335895E+02   0.102202E+00  -0.453034E+02
  1156   0.962396E+03   0.334286E+02   0.102211E+00  -0.460598E+02
  1157   0.963228E+03   0.332647E+02   0.102221E+00  -0.468022E+02
  1158   0.964134E+03   0.330981E+02   0.102232E+00  -0.475309E+02
  1159   0.965109E+03   0.329287E+02   0.102244E+00  -0.482457E+02
  1160   0.966151E+03   0.327568E+02   0.102256E+00  -0.489468E+02
  1161   0.967256E+03   0.325823E+02   0.102269E+00  -0.496340E+02
  1162   0.968430E+03   0.324055E+02   0.102283E+00  -0.503074E+02
  1163   0.969661E+03   0.322264E+02   0.102298E+00  -0.509668E+02
  1164   0.970954E+03   0.320451E+02   0.102313E+00  -0.516125E+02
  1165   0.972306E+03   0.318616E+02   0.102329E+00  -0.522443E+02
  1166   0.973706E+03   0.316762E+02   0.102346E+00  -0.528622E+02
  1167   0.975160E+03   0.314888E+02   0.102363E+00  -0.534661E+02
  1168   0.976663E+03   0.312995E+02   0.102382E+00  -0.540560E+02
  1169   0.978221E+03   0.311086E+02   0.102400E+00  -0.546319E+02
  1170   0.979822E+03   0.309159E+02   0.102420E+00  -0.551936E+02
  1171   0.981471E+03   0.307216E+02   0.102440E+00  -0.557413E+02
  1172   0.983166E+03   0.305258E+02   0.102461E+00  -0.562747E+02
  1173   0.984903E+03   0.303286E+02   0.102482E+00  -0.567940E+02
  1174   0.986679E+03   0.301300E+02   0.102504E+00  -0.572989E+02
