#    L    TT             EE             BB             TE          
  1172   0.716233E+03   0.225843E+02   0.282162E-01  -0.604261E+02
  1173   0.718149E+03   0.223674E+02   0.282100E-01  -0.605057E+02
  1174   0.720063E+03   0.221495E+02   0.282041E-01  -0.605683E+02
  1175   0.721974E+03   0.219307E+02   0.281983E-01  -0.606137E+02
  1176   0.723883E+03   0.217111E+02   0.281927E-01  -0.606421E+02
  1177   0.725790E+03   0.214908E+02   0.281873E-01  -0.606535E+02
  1178   0.727682E+03   0.212701E+02   0.281821E-01  -0.606477E+02
  1179   0.729571E+03   0.210489E+02   0.281770E-01  -0.606249E+02
  1180   0.731447E+03   0.208274E+02   0.281721E-01  -0.605851E+02
  1181   0.733306E+03   0.206058E+02   0.281673E-01  -0.605281E+02
  1182   0.735153E+03   0.203841E+02   0.281626E-01  -0.604540E+02
  1183   0.736984E+03   0.201624E+02   0.281581E-01  -0.603628E+02
  1184   0.738795E+03   0.199410E+02   0.281536E-01  -0.602543E+02
  1185   0.740584E+03   0.197197E+02   0.281493E-01  -0.601286E+02
  1186   0.742347E+03   0.194988E+02   0.281451E-01  -0.599856E+02
  1187   0.744088E+03   0.192785E+02   0.281409E-01  -0.598253E+02
  1188   0.745804E+03   0.190587E+02   0.281369E-01  -0.596476E+02
  1189   0.747492E+03   0.188396E+02   0.281329E-01  -0.594523E+02
  1190   0.749141E+03   0.186213E+02   0.281289E-01  -0.592394E+02
  1191   0.750770E+03   0.184039E+02   0.281250E-01  -0.590087E+02
  1192   0.752360E+03   0.181875E+02   0.281211E-01  -0.587601E+02
  1193   0.753916E+03   0.179723E+02   0.281173E-01  -0.584935E+02
  1194   0.755443E+03   0.177581E+02   0.281135E-01  -0.582088E+02
  1195   0.756928E+03   0.175453E+02   0.281097E-01  -0.579058E+02
  1196   0.758370E+03   0.173338E+02   0.281059E-01  -0.575843E+02
  1197   0.759771E+03   0.171239E+02   0.281021E-01  -0.572442E+02
  1198   0.761137E+03   0.169155E+02   0.280983E-01  -0.568853E+02
  1199   0.762456E+03   0.167088E+02   0.280944E-01  -0.565075E+02
  1200   0.763725E+03   0.165038E+02   0.280906E-01  -0.561105E+02
  1201   0.764949E+03   0.163007E+02   0.280866E-01  -0.556944E+02
  1202   0.766124E+03   0.160996E+02   0.280827E-01  -0.552595E+02
  1203   0.767250E+03   0.159003E+02   0.280786E-01  -0.548066E+02
  1204   0.768331E+03   0.157032E+02   0.280745E-01  -0.543362E+02
  1205   0.769359E+03   0.155081E+02   0.280703E-01  -0.538489E+02
  1206   0.770337E+03   0.153152E+02   0.280660E-01  -0.533452E+02
  1207   0.771265E+03   0.151244E+02   0.280616E-01  -0.528258E+02
  1208   0.772148E+03   0.149360E+02   0.280572E-01  -0.522914E+02
  1209   0.772983E+03   0.147499E+02   0.280526E-01  -0.517423E+02
  1210   0.773762E+03   0.145662E+02   0.280478E-01  -0.511793E+02
  1211   0.774489E+03   0.143849E+02   0.280430E-01  -0.506027E+02
  1212   0.775170E+03   0.142061E+02   0.280380E-01  -0.500130E+02
  1213   0.775795E+03   0.140300E+02   0.280328E-01  -0.494110E+02
  1214   0.776370E+03   0.138565E+02   0.280275E-01  -0.487971E+02
  1215   0.776900E+03   0.136856E+02   0.280220E-01  -0.481717E+02
  1216   0.777368E+03   0.135175E+02   0.280164E-01  -0.475355E+02
  1217   0.777787E+03   0.133522E+02   0.280105E-01  -0.468888E+02
  1218   0.778154E+03   0.131898E+02   0.280045E-01  -0.462323E+02
  1219   0.778469E+03   0.130302E+02   0.279983E-01  -0.455664E+02
  1220   0.778721E+03   0.128736E+02   0.279918E-01  -0.448915E+02
  1221   0.778930E+03   0.127199E+02   0.279852E-01  -0.442082E+02
  1222   0.779072E+03   0.125694E+02   0.279783E-01  -0.435170E+02
  1223   0.779168E+03   0.124220E+02   0.279712E-01  -0.428182E+02
  1224   0.779200E+03   0.122778E+02   0.279639E-01  -0.421124E+02
  1225   0.779180E+03   0.121368E+02   0.279564E-01  -0.413997E+02
  1226   0.779101E+03   0.119991E+02   0.279485E-01  -0.406807E+02
  1227   0.778966E+03   0.118648E+02   0.279405E-01  -0.399557E+02
  1228   0.778774E+03   0.117340E+02   0.279322E-01  -0.392251E+02
  1229   0.778530E+03   0.116066E+02   0.279236E-01  -0.384893E+02
  1230   0.778225E+03   0.114829E+02   0.279147E-01  -0.377487E+02
  1231   0.777856E+03   0.113627E+02   0.279056E-01  -0.370037E+02
  1232   0.777428E+03   0.112464E+02   0.278961E-01  -0.362546E+02
  1233   0.776948E+03   0.111336E+02   0.278864E-01  -0.355018E+02
  1234   0.776398E+03   0.110247E+02   0.278764E-01  -0.347457E+02
  1235   0.775790E+03   0.109197E+02   0.278661E-01  -0.339867E+02
  1236   0.775116E+03   0.108186E+02   0.278555E-01  -0.332251E+02
  1237   0.774380E+03   0.107214E+02   0.278446E-01  -0.324612E+02
  1238   0.773581E+03   0.106284E+02   0.278333E-01  -0.316955E+02
  1239   0.772716E+03   0.105394E+02   0.278218E-01  -0.309281E+02
  1240   0.771783E+03   0.104546E+02   0.278099E-01  -0.301594E+02
  1241   0.770787E+03   0.103741E+02   0.277977E-01  -0.293898E+02
  1242   0.769727E+03   0.102979E+02   0.277852E-01  -0.286193E+02
  1243   0.768592E+03   0.102261E+02   0.277723E-01  -0.278485E+02
  1244   0.767388E+03   0.101588E+02   0.277592E-01  -0.270777E+02
  1245   0.766113E+03   0.100959E+02   0.277456E-01  -0.263070E+02
  1246   0.764772E+03   0.100377E+02   0.277317E-01  -0.255368E+02
  1247   0.763355E+03   0.998418E+01   0.277175E-01  -0.247673E+02
  1248   0.761869E+03   0.993542E+01   0.277029E-01  -0.239988E+02
  1249   0.760302E+03   0.989138E+01   0.276880E-01  -0.232316E+02
  1250   0.758668E+03   0.985224E+01   0.276727E-01  -0.224660E+02
  1251   0.756951E+03   0.981811E+01   0.276571E-01  -0.217022E+02
  1252   0.755157E+03   0.978880E+01   0.276411E-01  -0.209405E+02
  1253   0.753296E+03   0.976428E+01   0.276248E-01  -0.201813E+02
  1254   0.751361E+03   0.974453E+01   0.276080E-01  -0.194248E+02
  1255   0.749360E+03   0.972938E+01   0.275910E-01  -0.186714E+02
  1256   0.747295E+03   0.971873E+01   0.275735E-01  -0.179214E+02
  1257   0.745165E+03   0.971248E+01   0.275557E-01  -0.171752E+02
  1258   0.742971E+03   0.971070E+01   0.275375E-01  -0.164330E+02
  1259   0.740709E+03   0.971306E+01   0.275190E-01  -0.156953E+02
  1260   0.738399E+03   0.971969E+01   0.275001E-01  -0.149624E+02
  1261   0.736021E+03   0.973035E+01   0.274808E-01  -0.142345E+02
  1262   0.733592E+03   0.974495E+01   0.274611E-01  -0.135120E+02
  1263   0.731110E+03   0.976346E+01   0.274411E-01  -0.127953E+02
  1264   0.728571E+03   0.978586E+01   0.274207E-01  -0.120846E+02
  1265   0.725982E+03   0.981192E+01   0.273999E-01  -0.113803E+02
  1266   0.723336E+03   0.984161E+01   0.273788E-01  -0.106827E+02
  1267   0.720650E+03   0.987492E+01   0.273573E-01  -0.999199E+01
  1268   0.717917E+03   0.991175E+01   0.273354E-01  -0.930855E+01
  1269   0.715137E+03   0.995200E+01   0.273132E-01  -0.863263E+01
  1270   0.712312E+03   0.999567E+01   0.272906E-01  -0.796457E+01
  1271   0.709442E+03   0.100426E+02   0.272676E-01  -0.730459E+01
  1272   0.706536E+03   0.100927E+02   0.272443E-01  -0.665309E+01
  1273   0.703586E+03   0.101460E+02   0.272206E-01  -0.601020E+01
  1274   0.700594E+03   0.102024E+02   0.271965E-01  -0.537634E+01
  1275   0.697567E+03   0.102618E+02   0.271721E-01  -0.475172E+01
  1276   0.694504E+03   0.103242E+02   0.271473E-01  -0.413667E+01
  1277   0.691406E+03   0.103896E+02   0.271222E-01  -0.353148E+01
  1278   0.688273E+03   0.104579E+02   0.270968E-01  -0.293633E+01
  1279   0.685107E+03   0.105288E+02   0.270709E-01  -0.235166E+01
  1280   0.681909E+03   0.106026E+02   0.270448E-01  -0.177766E+01
  1281   0.678680E+03   0.106790E+02   0.270183E-01  -0.121468E+01
  1282   0.675420E+03   0.107580E+02   0.269914E-01  -0.662932E+00
  1283   0.672131E+03   0.108397E+02   0.269643E-01  -0.122755E+00
  1284   0.668813E+03   0.109237E+02   0.269368E-01   0.405646E+00
  1285   0.665468E+03   0.110102E+02   0.269089E-01   0.921919E+00
  1286   0.662095E+03   0.110992E+02   0.268808E-01   0.142579E+01
  1287   0.658697E+03   0.111906E+02   0.268523E-01   0.191697E+01
  1288   0.655274E+03   0.112842E+02   0.268236E-01   0.239527E+01
  1289   0.651826E+03   0.113802E+02   0.267945E-01   0.286039E+01
  1290   0.648356E+03   0.114786E+02   0.267651E-01   0.331200E+01
  1291   0.644862E+03   0.115792E+02   0.267354E-01   0.374988E+01
  1292   0.641347E+03   0.116820E+02   0.267055E-01   0.417368E+01
  1293   0.637810E+03   0.117872E+02   0.266752E-01   0.458326E+01
  1294   0.634252E+03   0.118945E+02   0.266447E-01   0.497813E+01
  1295   0.630674E+03   0.120040E+02   0.266139E-01   0.535814E+01
  1296   0.627077E+03   0.121156E+02   0.265828E-01   0.572294E+01
  1297   0.623460E+03   0.122293E+02   0.265514E-01   0.607224E+01
  1298   0.619824E+03   0.123452E+02   0.265198E-01   0.640577E+01
  1299   0.616170E+03   0.124630E+02   0.264880E-01   0.672316E+01
  1300   0.612498E+03   0.125829E+02   0.264559E-01   0.702420E+01
  1301   0.608808E+03   0.127047E+02   0.264236E-01   0.730854E+01
  1302   0.605103E+03   0.128286E+02   0.263910E-01   0.757650E+01
  1303   0.601384E+03   0.129542E+02   0.263583E-01   0.782810E+01
  1304   0.597652E+03   0.130815E+02   0.263253E-01   0.806373E+01
  1305   0.593910E+03   0.132103E+02   0.262921E-01   0.828350E+01
  1306   0.590159E+03   0.133406E+02   0.262587E-01   0.848772E+01
  1307   0.586401E+03   0.134721E+02   0.262251E-01   0.867657E+01
  1308   0.582637E+03   0.136048E+02   0.261913E-01   0.885021E+01
  1309   0.578869E+03   0.137385E+02   0.261573E-01   0.900890E+01
  1310   0.575098E+03   0.138732E+02   0.261232E-01   0.915294E+01
  1311   0.571327E+03   0.140087E+02   0.260889E-01   0.928237E+01
  1312   0.567556E+03   0.141448E+02   0.260544E-01   0.939749E+01
  1313   0.563787E+03   0.142815E+02   0.260198E-01   0.949855E+01
  1314   0.560022E+03   0.144186E+02   0.259850E-01   0.958556E+01
  1315   0.556261E+03   0.145561E+02   0.259501E-01   0.965892E+01
  1316   0.552507E+03   0.146939E+02   0.259150E-01   0.971864E+01
  1317   0.548760E+03   0.148319E+02   0.258799E-01   0.976489E+01
  1318   0.545023E+03   0.149699E+02   0.258446E-01   0.979790E+01
  1319   0.541297E+03   0.151080E+02   0.258092E-01   0.981784E+01
  1320   0.537582E+03   0.152459E+02   0.257737E-01   0.982480E+01
  1321   0.533881E+03   0.153837E+02   0.257381E-01   0.981901E+01
  1322   0.530195E+03   0.155212E+02   0.257025E-01   0.980055E+01
  1323   0.526524E+03   0.156583E+02   0.256667E-01   0.976960E+01
  1324   0.522871E+03   0.157950E+02   0.256309E-01   0.972631E+01
  1325   0.519236E+03   0.159310E+02   0.255950E-01   0.967084E+01
  1326   0.515620E+03   0.160664E+02   0.255590E-01   0.960327E+01
  1327   0.512026E+03   0.162010E+02   0.255230E-01   0.952368E+01
  1328   0.508453E+03   0.163346E+02   0.254870E-01   0.943232E+01
  1329   0.504904E+03   0.164674E+02   0.254509E-01   0.932925E+01
  1330   0.501379E+03   0.165991E+02   0.254147E-01   0.921449E+01
  1331   0.497879E+03   0.167297E+02   0.253786E-01   0.908820E+01
  1332   0.494405E+03   0.168591E+02   0.253424E-01   0.895045E+01
  1333   0.490960E+03   0.169872E+02   0.253062E-01   0.880131E+01
  1334   0.487543E+03   0.171139E+02   0.252701E-01   0.864096E+01
  1335   0.484156E+03   0.172392E+02   0.252339E-01   0.846946E+01
  1336   0.480800E+03   0.173630E+02   0.251977E-01   0.828674E+01
  1337   0.477476E+03   0.174851E+02   0.251615E-01   0.809296E+01
  1338   0.474185E+03   0.176057E+02   0.251254E-01   0.788811E+01
  1339   0.470929E+03   0.177244E+02   0.250893E-01   0.767235E+01
  1340   0.467707E+03   0.178414E+02   0.250532E-01   0.744561E+01
  1341   0.464522E+03   0.179563E+02   0.250172E-01   0.720795E+01
  1342   0.461373E+03   0.180694E+02   0.249812E-01   0.695953E+01
  1343   0.458263E+03   0.181803E+02   0.249453E-01   0.670020E+01
  1344   0.455192E+03   0.182892E+02   0.249095E-01   0.643011E+01
  1345   0.452161E+03   0.183958E+02   0.248737E-01   0.614925E+01
  1346   0.449171E+03   0.185001E+02   0.248380E-01   0.585763E+01
  1347   0.446223E+03   0.186021E+02   0.248023E-01   0.555523E+01
  1348   0.443317E+03   0.187015E+02   0.247668E-01   0.524214E+01
  1349   0.440456E+03   0.187985E+02   0.247313E-01   0.491835E+01
  1350   0.437639E+03   0.188930E+02   0.246960E-01   0.458362E+01
  1351   0.434868E+03   0.189849E+02   0.246608E-01   0.423806E+01
  1352   0.432142E+03   0.190741E+02   0.246256E-01   0.388207E+01
  1353   0.429465E+03   0.191607E+02   0.245906E-01   0.351603E+01
  1354   0.426827E+03   0.192447E+02   0.245558E-01   0.314036E+01
  1355   0.424241E+03   0.193260E+02   0.245210E-01   0.275560E+01
  1356   0.421700E+03   0.194048E+02   0.244864E-01   0.236209E+01
  1357   0.419205E+03   0.194809E+02   0.244520E-01   0.196027E+01
  1358   0.416758E+03   0.195542E+02   0.244177E-01   0.155066E+01
  1359   0.414353E+03   0.196248E+02   0.243835E-01   0.113353E+01
  1360   0.411990E+03   0.196927E+02   0.243495E-01   0.709489E+00
  1361   0.409670E+03   0.197579E+02   0.243157E-01   0.278879E+00
  1362   0.407404E+03   0.198203E+02   0.242821E-01  -0.157932E+00
  1363   0.405175E+03   0.198799E+02   0.242486E-01  -0.600436E+00
  1364   0.402995E+03   0.199367E+02   0.242154E-01  -0.104835E+01
  1365   0.400862E+03   0.199907E+02   0.241823E-01  -0.150130E+01
  1366   0.398765E+03   0.200418E+02   0.241494E-01  -0.195887E+01
  1367   0.396719E+03   0.200902E+02   0.241167E-01  -0.242069E+01
  1368   0.394717E+03   0.201356E+02   0.240842E-01  -0.288640E+01
  1369   0.392754E+03   0.201782E+02   0.240520E-01  -0.335564E+01
  1370   0.390846E+03   0.202180E+02   0.240199E-01  -0.382813E+01
  1371   0.388971E+03   0.202548E+02   0.239881E-01  -0.430351E+01
  1372   0.387146E+03   0.202888E+02   0.239565E-01  -0.478141E+01
  1373   0.385364E+03   0.203198E+02   0.239251E-01  -0.526156E+01
  1374   0.383627E+03   0.203479E+02   0.238940E-01  -0.574366E+01
  1375   0.381928E+03   0.203731E+02   0.238631E-01  -0.622737E+01
  1376   0.380276E+03   0.203954E+02   0.238324E-01  -0.671231E+01
  1377   0.378673E+03   0.204146E+02   0.238020E-01  -0.719828E+01
  1378   0.377111E+03   0.204310E+02   0.237718E-01  -0.768493E+01
  1379   0.375594E+03   0.204442E+02   0.237419E-01  -0.817196E+01
  1380   0.374113E+03   0.204545E+02   0.237122E-01  -0.865894E+01
  1381   0.372685E+03   0.204617E+02   0.236827E-01  -0.914575E+01
  1382   0.371297E+03   0.204658E+02   0.236536E-01  -0.963193E+01
  1383   0.369950E+03   0.204668E+02   0.236247E-01  -0.101172E+02
  1384   0.368645E+03   0.204647E+02   0.235960E-01  -0.106014E+02
  1385   0.367391E+03   0.204594E+02   0.235676E-01  -0.110843E+02
  1386   0.366181E+03   0.204511E+02   0.235395E-01  -0.115657E+02
  1387   0.365010E+03   0.204395E+02   0.235116E-01  -0.120452E+02
  1388   0.363886E+03   0.204249E+02   0.234840E-01  -0.125229E+02
  1389   0.362803E+03   0.204070E+02   0.234567E-01  -0.129985E+02
  1390   0.361770E+03   0.203859E+02   0.234296E-01  -0.134717E+02
  1391   0.360780E+03   0.203617E+02   0.234029E-01  -0.139423E+02
  1392   0.359835E+03   0.203342E+02   0.233763E-01  -0.144101E+02
  1393   0.358943E+03   0.203034E+02   0.233501E-01  -0.148749E+02
  1394   0.358091E+03   0.202693E+02   0.233241E-01  -0.153364E+02
  1395   0.357280E+03   0.202319E+02   0.232983E-01  -0.157945E+02
  1396   0.356519E+03   0.201911E+02   0.232729E-01  -0.162488E+02
  1397   0.355808E+03   0.201469E+02   0.232477E-01  -0.166992E+02
  1398   0.355136E+03   0.200993E+02   0.232228E-01  -0.171455E+02
  1399   0.354517E+03   0.200482E+02   0.231981E-01  -0.175875E+02
  1400   0.353938E+03   0.199937E+02   0.231737E-01  -0.180251E+02
  1401   0.353415E+03   0.199357E+02   0.231496E-01  -0.184582E+02
  1402   0.352932E+03   0.198742E+02   0.231257E-01  -0.188864E+02
  1403   0.352498E+03   0.198094E+02   0.231021E-01  -0.193097E+02
  1404   0.352110E+03   0.197413E+02   0.230787E-01  -0.197280E+02
  1405   0.351761E+03   0.196702E+02   0.230557E-01  -0.201409E+02
  1406   0.351451E+03   0.195960E+02   0.230328E-01  -0.205483E+02
  1407   0.351179E+03   0.195187E+02   0.230102E-01  -0.209501E+02
  1408   0.350952E+03   0.194386E+02   0.229879E-01  -0.213460E+02
  1409   0.350754E+03   0.193556E+02   0.229658E-01  -0.217359E+02
  1410   0.350599E+03   0.192699E+02   0.229440E-01  -0.221197E+02
  1411   0.350473E+03   0.191815E+02   0.229224E-01  -0.224971E+02
  1412   0.350383E+03   0.190907E+02   0.229011E-01  -0.228681E+02
  1413   0.350319E+03   0.189973E+02   0.228800E-01  -0.232323E+02
  1414   0.350290E+03   0.189015E+02   0.228591E-01  -0.235900E+02
  1415   0.350287E+03   0.188033E+02   0.228385E-01  -0.239408E+02
  1416   0.350316E+03   0.187030E+02   0.228181E-01  -0.242847E+02
  1417   0.350371E+03   0.186004E+02   0.227979E-01  -0.246215E+02
  1418   0.350458E+03   0.184958E+02   0.227780E-01  -0.249512E+02
  1419   0.350569E+03   0.183891E+02   0.227583E-01  -0.252734E+02
  1420   0.350703E+03   0.182805E+02   0.227388E-01  -0.255883E+02
  1421   0.350860E+03   0.181700E+02   0.227196E-01  -0.258957E+02
  1422   0.351039E+03   0.180578E+02   0.227006E-01  -0.261954E+02
  1423   0.351248E+03   0.179437E+02   0.226818E-01  -0.264872E+02
  1424   0.351471E+03   0.178280E+02   0.226632E-01  -0.267710E+02
  1425   0.351714E+03   0.177106E+02   0.226448E-01  -0.270468E+02
  1426   0.351978E+03   0.175917E+02   0.226266E-01  -0.273144E+02
  1427   0.352253E+03   0.174713E+02   0.226086E-01  -0.275736E+02
  1428   0.352549E+03   0.173495E+02   0.225909E-01  -0.278243E+02
  1429   0.352862E+03   0.172262E+02   0.225733E-01  -0.280665E+02
  1430   0.353194E+03   0.171016E+02   0.225560E-01  -0.283001E+02
  1431   0.353536E+03   0.169758E+02   0.225388E-01  -0.285248E+02
  1432   0.353895E+03   0.168487E+02   0.225218E-01  -0.287407E+02
  1433   0.354264E+03   0.167205E+02   0.225050E-01  -0.289475E+02
  1434   0.354648E+03   0.165911E+02   0.224884E-01  -0.291452E+02
  1435   0.355040E+03   0.164607E+02   0.224720E-01  -0.293336E+02
  1436   0.355448E+03   0.163293E+02   0.224557E-01  -0.295127E+02
  1437   0.355862E+03   0.161968E+02   0.224396E-01  -0.296825E+02
  1438   0.356283E+03   0.160635E+02   0.224237E-01  -0.298425E+02
  1439   0.356717E+03   0.159293E+02   0.224080E-01  -0.299930E+02
  1440   0.357164E+03   0.157942E+02   0.223924E-01  -0.301336E+02
  1441   0.357617E+03   0.156583E+02   0.223769E-01  -0.302643E+02
  1442   0.358073E+03   0.155216E+02   0.223616E-01  -0.303849E+02
  1443   0.358534E+03   0.153841E+02   0.223465E-01  -0.304953E+02
  1444   0.359005E+03   0.152460E+02   0.223315E-01  -0.305956E+02
  1445   0.359479E+03   0.151072E+02   0.223166E-01  -0.306853E+02
  1446   0.359955E+03   0.149677E+02   0.223019E-01  -0.307645E+02
  1447   0.360441E+03   0.148277E+02   0.222873E-01  -0.308332E+02
  1448   0.360927E+03   0.146870E+02   0.222728E-01  -0.308910E+02
  1449   0.361415E+03   0.145458E+02   0.222584E-01  -0.309380E+02
  1450   0.361910E+03   0.144041E+02   0.222441E-01  -0.309740E+02
  1451   0.362412E+03   0.142619E+02   0.222300E-01  -0.309990E+02
  1452   0.362913E+03   0.141192E+02   0.222159E-01  -0.310132E+02
  1453   0.363411E+03   0.139762E+02   0.222019E-01  -0.310168E+02
  1454   0.363912E+03   0.138331E+02   0.221880E-01  -0.310101E+02
  1455   0.364415E+03   0.136897E+02   0.221742E-01  -0.309931E+02
  1456   0.364919E+03   0.135462E+02   0.221605E-01  -0.309660E+02
  1457   0.365423E+03   0.134029E+02   0.221469E-01  -0.309292E+02
  1458   0.365918E+03   0.132594E+02   0.221333E-01  -0.308828E+02
  1459   0.366410E+03   0.131162E+02   0.221197E-01  -0.308269E+02
  1460   0.366898E+03   0.129733E+02   0.221062E-01  -0.307618E+02
  1461   0.367380E+03   0.128306E+02   0.220928E-01  -0.306877E+02
  1462   0.367856E+03   0.126883E+02   0.220794E-01  -0.306048E+02
  1463   0.368324E+03   0.125465E+02   0.220660E-01  -0.305132E+02
  1464   0.368783E+03   0.124052E+02   0.220526E-01  -0.304131E+02
  1465   0.369232E+03   0.122645E+02   0.220393E-01  -0.303047E+02
  1466   0.369676E+03   0.121244E+02   0.220260E-01  -0.301883E+02
  1467   0.370108E+03   0.119850E+02   0.220127E-01  -0.300640E+02
  1468   0.370533E+03   0.118466E+02   0.219994E-01  -0.299320E+02
  1469   0.370943E+03   0.117088E+02   0.219860E-01  -0.297924E+02
  1470   0.371336E+03   0.115721E+02   0.219727E-01  -0.296454E+02
  1471   0.371726E+03   0.114363E+02   0.219594E-01  -0.294912E+02
  1472   0.372097E+03   0.113016E+02   0.219460E-01  -0.293299E+02
  1473   0.372447E+03   0.111680E+02   0.219326E-01  -0.291617E+02
  1474   0.372791E+03   0.110356E+02   0.219192E-01  -0.289868E+02
  1475   0.373112E+03   0.109043E+02   0.219057E-01  -0.288053E+02
  1476   0.373423E+03   0.107744E+02   0.218922E-01  -0.286174E+02
  1477   0.373717E+03   0.106458E+02   0.218787E-01  -0.284232E+02
  1478   0.373991E+03   0.105185E+02   0.218651E-01  -0.282229E+02
  1479   0.374252E+03   0.103927E+02   0.218514E-01  -0.280165E+02
  1480   0.374491E+03   0.102684E+02   0.218377E-01  -0.278043E+02
  1481   0.374715E+03   0.101456E+02   0.218239E-01  -0.275863E+02
  1482   0.374914E+03   0.100244E+02   0.218101E-01  -0.273627E+02
  1483   0.375096E+03   0.990490E+01   0.217961E-01  -0.271337E+02
  1484   0.375265E+03   0.978704E+01   0.217821E-01  -0.268992E+02
  1485   0.375406E+03   0.967094E+01   0.217680E-01  -0.266594E+02
  1486   0.375532E+03   0.955654E+01   0.217538E-01  -0.264145E+02
  1487   0.375628E+03   0.944401E+01   0.217395E-01  -0.261645E+02
  1488   0.375707E+03   0.933336E+01   0.217252E-01  -0.259095E+02
  1489   0.375767E+03   0.922459E+01   0.217107E-01  -0.256497E+02
  1490   0.375796E+03   0.911780E+01   0.216961E-01  -0.253851E+02
  1491   0.375804E+03   0.901292E+01   0.216814E-01  -0.251158E+02
  1492   0.375789E+03   0.891012E+01   0.216667E-01  -0.248419E+02
  1493   0.375749E+03   0.880941E+01   0.216518E-01  -0.245635E+02
  1494   0.375684E+03   0.871073E+01   0.216368E-01  -0.242806E+02
  1495   0.375593E+03   0.861424E+01   0.216216E-01  -0.239933E+02
  1496   0.375477E+03   0.851995E+01   0.216064E-01  -0.237017E+02
  1497   0.375335E+03   0.842780E+01   0.215910E-01  -0.234058E+02
  1498   0.375165E+03   0.833796E+01   0.215755E-01  -0.231057E+02
  1499   0.374969E+03   0.825036E+01   0.215599E-01  -0.228014E+02
  1500   0.374745E+03   0.816509E+01   0.215442E-01  -0.224930E+02
  1501   0.374494E+03   0.808217E+01   0.215283E-01  -0.221805E+02
  1502   0.374216E+03   0.800157E+01   0.215123E-01  -0.218642E+02
  1503   0.373910E+03   0.792335E+01   0.214962E-01  -0.215443E+02
  1504   0.373578E+03   0.784741E+01   0.214799E-01  -0.212213E+02
  1505   0.373219E+03   0.777388E+01   0.214635E-01  -0.208954E+02
  1506   0.372833E+03   0.770259E+01   0.214469E-01  -0.205668E+02
  1507   0.372420E+03   0.763367E+01   0.214302E-01  -0.202359E+02
  1508   0.371982E+03   0.756710E+01   0.214133E-01  -0.199030E+02
  1509   0.371517E+03   0.750279E+01   0.213963E-01  -0.195683E+02
  1510   0.371027E+03   0.744078E+01   0.213792E-01  -0.192321E+02
  1511   0.370510E+03   0.738106E+01   0.213619E-01  -0.188946E+02
  1512   0.369970E+03   0.732368E+01   0.213444E-01  -0.185560E+02
  1513   0.369406E+03   0.726854E+01   0.213268E-01  -0.182166E+02
  1514   0.368817E+03   0.721564E+01   0.213090E-01  -0.178767E+02
  1515   0.368206E+03   0.716509E+01   0.212911E-01  -0.175363E+02
  1516   0.367572E+03   0.711681E+01   0.212730E-01  -0.171959E+02
  1517   0.366915E+03   0.707077E+01   0.212547E-01  -0.168555E+02
  1518   0.366237E+03   0.702695E+01   0.212363E-01  -0.165155E+02
  1519   0.365536E+03   0.698542E+01   0.212177E-01  -0.161760E+02
  1520   0.364813E+03   0.694607E+01   0.211989E-01  -0.158372E+02
  1521   0.364069E+03   0.690897E+01   0.211800E-01  -0.154995E+02
  1522   0.363302E+03   0.687416E+01   0.211609E-01  -0.151628E+02
  1523   0.362515E+03   0.684149E+01   0.211416E-01  -0.148276E+02
  1524   0.361706E+03   0.681101E+01   0.211221E-01  -0.144940E+02
  1525   0.360877E+03   0.678269E+01   0.211024E-01  -0.141622E+02
  1526   0.360028E+03   0.675661E+01   0.210826E-01  -0.138323E+02
  1527   0.359158E+03   0.673273E+01   0.210626E-01  -0.135045E+02
  1528   0.358268E+03   0.671097E+01   0.210424E-01  -0.131790E+02
  1529   0.357358E+03   0.669138E+01   0.210220E-01  -0.128560E+02
  1530   0.356429E+03   0.667396E+01   0.210014E-01  -0.125356E+02
  1531   0.355481E+03   0.665867E+01   0.209806E-01  -0.122181E+02
  1532   0.354513E+03   0.664558E+01   0.209597E-01  -0.119035E+02
  1533   0.353526E+03   0.663452E+01   0.209385E-01  -0.115921E+02
  1534   0.352520E+03   0.662562E+01   0.209172E-01  -0.112840E+02
  1535   0.351495E+03   0.661888E+01   0.208957E-01  -0.109793E+02
  1536   0.350452E+03   0.661419E+01   0.208739E-01  -0.106783E+02
  1537   0.349389E+03   0.661154E+01   0.208520E-01  -0.103810E+02
  1538   0.348309E+03   0.661106E+01   0.208299E-01  -0.100876E+02
  1539   0.347210E+03   0.661259E+01   0.208076E-01  -0.979824E+01
  1540   0.346092E+03   0.661627E+01   0.207852E-01  -0.951292E+01
  1541   0.344957E+03   0.662199E+01   0.207625E-01  -0.923192E+01
  1542   0.343804E+03   0.662983E+01   0.207397E-01  -0.895522E+01
  1543   0.342633E+03   0.663969E+01   0.207166E-01  -0.868301E+01
  1544   0.341446E+03   0.665170E+01   0.206934E-01  -0.841534E+01
  1545   0.340240E+03   0.666570E+01   0.206700E-01  -0.815233E+01
  1546   0.339017E+03   0.668175E+01   0.206464E-01  -0.789410E+01
  1547   0.337778E+03   0.669991E+01   0.206226E-01  -0.764078E+01
  1548   0.336520E+03   0.672017E+01   0.205987E-01  -0.739241E+01
  1549   0.335245E+03   0.674243E+01   0.205745E-01  -0.714911E+01
  1550   0.333953E+03   0.676675E+01   0.205502E-01  -0.691102E+01
  1551   0.332644E+03   0.679311E+01   0.205258E-01  -0.667818E+01
