#    L    TT             EE             BB             TE             PP             TP             EP          
  1086   0.721578E+03   0.277741E+02   0.000000E+00  -0.438216E+01   0.194464E-08   0.610021E-05  -0.347036E-06
  1087   0.718070E+03   0.279357E+02   0.000000E+00  -0.513237E+01   0.194117E-08   0.610536E-05  -0.348933E-06
  1088   0.714639E+03   0.280929E+02   0.000000E+00  -0.589304E+01   0.193771E-08   0.611048E-05  -0.350769E-06
  1089   0.711290E+03   0.282455E+02   0.000000E+00  -0.666358E+01   0.193425E-08   0.611556E-05  -0.352544E-06
  1090   0.708027E+03   0.283933E+02   0.000000E+00  -0.744412E+01   0.193080E-08   0.612062E-05  -0.354257E-06
  1091   0.704854E+03   0.285362E+02   0.000000E+00  -0.823482E+01   0.192736E-08   0.612564E-05  -0.355909E-06
  1092   0.701767E+03   0.286741E+02   0.000000E+00  -0.903435E+01   0.192393E-08   0.613062E-05  -0.357499E-06
  1093   0.698771E+03   0.288069E+02   0.000000E+00  -0.984358E+01   0.192051E-08   0.613556E-05  -0.359028E-06
  1094   0.695869E+03   0.289344E+02   0.000000E+00  -0.106612E+02   0.191710E-08   0.614045E-05  -0.360494E-06
  1095   0.693065E+03   0.290566E+02   0.000000E+00  -0.114881E+02   0.191370E-08   0.614529E-05  -0.361898E-06
  1096   0.690357E+03   0.291731E+02   0.000000E+00  -0.123229E+02   0.191030E-08   0.615007E-05  -0.363240E-06
  1097   0.687754E+03   0.292840E+02   0.000000E+00  -0.131657E+02   0.190691E-08   0.615480E-05  -0.364520E-06
  1098   0.685255E+03   0.293890E+02   0.000000E+00  -0.140168E+02   0.190354E-08   0.615947E-05  -0.365738E-06
  1099   0.682855E+03   0.294880E+02   0.000000E+00  -0.148756E+02   0.190017E-08   0.616407E-05  -0.366892E-06
  1100   0.680574E+03   0.295809E+02   0.000000E+00  -0.157421E+02   0.189680E-08   0.616860E-05  -0.367985E-06
  1101   0.678392E+03   0.296674E+02   0.000000E+00  -0.166149E+02   0.189345E-08   0.617306E-05  -0.369014E-06
  1102   0.676324E+03   0.297477E+02   0.000000E+00  -0.174947E+02   0.189010E-08   0.617745E-05  -0.369981E-06
  1103   0.674356E+03   0.298218E+02   0.000000E+00  -0.183797E+02   0.188677E-08   0.618175E-05  -0.370886E-06
  1104   0.672500E+03   0.298899E+02   0.000000E+00  -0.192702E+02   0.188344E-08   0.618598E-05  -0.371729E-06
  1105   0.670743E+03   0.299518E+02   0.000000E+00  -0.201654E+02   0.188012E-08   0.619014E-05  -0.372511E-06
  1106   0.669082E+03   0.300078E+02   0.000000E+00  -0.210645E+02   0.187681E-08   0.619420E-05  -0.373231E-06
  1107   0.667526E+03   0.300580E+02   0.000000E+00  -0.219671E+02   0.187350E-08   0.619818E-05  -0.373891E-06
  1108   0.666058E+03   0.301023E+02   0.000000E+00  -0.228726E+02   0.187021E-08   0.620207E-05  -0.374491E-06
  1109   0.664693E+03   0.301409E+02   0.000000E+00  -0.237803E+02   0.186692E-08   0.620588E-05  -0.375031E-06
  1110   0.663415E+03   0.301738E+02   0.000000E+00  -0.246897E+02   0.186364E-08   0.620959E-05  -0.375510E-06
  1111   0.662232E+03   0.302012E+02   0.000000E+00  -0.256003E+02   0.186037E-08   0.621320E-05  -0.375931E-06
  1112   0.661135E+03   0.302229E+02   0.000000E+00  -0.265113E+02   0.185711E-08   0.621672E-05  -0.376293E-06
  1113   0.660131E+03   0.302392E+02   0.000000E+00  -0.274224E+02   0.185385E-08   0.622014E-05  -0.376595E-06
  1114   0.659212E+03   0.302501E+02   0.000000E+00  -0.283329E+02   0.185060E-08   0.622346E-05  -0.376840E-06
  1115   0.658378E+03   0.302556E+02   0.000000E+00  -0.292422E+02   0.184736E-08   0.622668E-05  -0.377027E-06
  1116   0.657627E+03   0.302559E+02   0.000000E+00  -0.301500E+02   0.184413E-08   0.622979E-05  -0.377156E-06
  1117   0.656960E+03   0.302508E+02   0.000000E+00  -0.310554E+02   0.184091E-08   0.623279E-05  -0.377228E-06
  1118   0.656376E+03   0.302406E+02   0.000000E+00  -0.319580E+02   0.183769E-08   0.623568E-05  -0.377243E-06
  1119   0.655866E+03   0.302252E+02   0.000000E+00  -0.328573E+02   0.183448E-08   0.623846E-05  -0.377201E-06
  1120   0.655431E+03   0.302046E+02   0.000000E+00  -0.337526E+02   0.183128E-08   0.624113E-05  -0.377103E-06
  1121   0.655077E+03   0.301791E+02   0.000000E+00  -0.346434E+02   0.182809E-08   0.624368E-05  -0.376950E-06
  1122   0.654795E+03   0.301485E+02   0.000000E+00  -0.355292E+02   0.182491E-08   0.624611E-05  -0.376741E-06
  1123   0.654586E+03   0.301128E+02   0.000000E+00  -0.364094E+02   0.182173E-08   0.624841E-05  -0.376476E-06
  1124   0.654457E+03   0.300724E+02   0.000000E+00  -0.372834E+02   0.181856E-08   0.625060E-05  -0.376157E-06
  1125   0.654391E+03   0.300269E+02   0.000000E+00  -0.381506E+02   0.181540E-08   0.625266E-05  -0.375784E-06
  1126   0.654388E+03   0.299766E+02   0.000000E+00  -0.390108E+02   0.181224E-08   0.625459E-05  -0.375356E-06
  1127   0.654463E+03   0.299214E+02   0.000000E+00  -0.398633E+02   0.180910E-08   0.625639E-05  -0.374875E-06
  1128   0.654607E+03   0.298615E+02   0.000000E+00  -0.407077E+02   0.180596E-08   0.625806E-05  -0.374340E-06
  1129   0.654813E+03   0.297968E+02   0.000000E+00  -0.415434E+02   0.180283E-08   0.625960E-05  -0.373752E-06
  1130   0.655095E+03   0.297273E+02   0.000000E+00  -0.423701E+02   0.179970E-08   0.626100E-05  -0.373111E-06
  1131   0.655437E+03   0.296532E+02   0.000000E+00  -0.431871E+02   0.179659E-08   0.626226E-05  -0.372418E-06
  1132   0.655846E+03   0.295743E+02   0.000000E+00  -0.439940E+02   0.179348E-08   0.626337E-05  -0.371673E-06
  1133   0.656321E+03   0.294908E+02   0.000000E+00  -0.447901E+02   0.179038E-08   0.626435E-05  -0.370876E-06
  1134   0.656856E+03   0.294027E+02   0.000000E+00  -0.455751E+02   0.178728E-08   0.626518E-05  -0.370028E-06
  1135   0.657455E+03   0.293098E+02   0.000000E+00  -0.463482E+02   0.178420E-08   0.626586E-05  -0.369129E-06
  1136   0.658120E+03   0.292124E+02   0.000000E+00  -0.471089E+02   0.178112E-08   0.626639E-05  -0.368179E-06
  1137   0.658841E+03   0.291103E+02   0.000000E+00  -0.478569E+02   0.177804E-08   0.626677E-05  -0.367179E-06
  1138   0.659626E+03   0.290036E+02   0.000000E+00  -0.485914E+02   0.177498E-08   0.626699E-05  -0.366129E-06
  1139   0.660474E+03   0.288922E+02   0.000000E+00  -0.493119E+02   0.177192E-08   0.626706E-05  -0.365030E-06
  1140   0.661370E+03   0.287763E+02   0.000000E+00  -0.500179E+02   0.176887E-08   0.626697E-05  -0.363881E-06
  1141   0.662335E+03   0.286557E+02   0.000000E+00  -0.507091E+02   0.176583E-08   0.626671E-05  -0.362683E-06
  1142   0.663354E+03   0.285305E+02   0.000000E+00  -0.513847E+02   0.176279E-08   0.626630E-05  -0.361437E-06
  1143   0.664433E+03   0.284006E+02   0.000000E+00  -0.520442E+02   0.175976E-08   0.626572E-05  -0.360142E-06
  1144   0.665566E+03   0.282662E+02   0.000000E+00  -0.526873E+02   0.175674E-08   0.626497E-05  -0.358800E-06
  1145   0.666758E+03   0.281271E+02   0.000000E+00  -0.533133E+02   0.175373E-08   0.626404E-05  -0.357410E-06
  1146   0.668009E+03   0.279834E+02   0.000000E+00  -0.539217E+02   0.175072E-08   0.626295E-05  -0.355973E-06
  1147   0.669318E+03   0.278350E+02   0.000000E+00  -0.545120E+02   0.174772E-08   0.626169E-05  -0.354489E-06
  1148   0.670678E+03   0.276820E+02   0.000000E+00  -0.550835E+02   0.174473E-08   0.626024E-05  -0.352959E-06
  1149   0.672095E+03   0.275242E+02   0.000000E+00  -0.556359E+02   0.174174E-08   0.625862E-05  -0.351383E-06
  1150   0.673569E+03   0.273617E+02   0.000000E+00  -0.561684E+02   0.173876E-08   0.625681E-05  -0.349760E-06
  1151   0.675098E+03   0.271945E+02   0.000000E+00  -0.566807E+02   0.173579E-08   0.625483E-05  -0.348093E-06
  1152   0.676680E+03   0.270228E+02   0.000000E+00  -0.571727E+02   0.173282E-08   0.625266E-05  -0.346380E-06
  1153   0.678319E+03   0.268466E+02   0.000000E+00  -0.576447E+02   0.172986E-08   0.625031E-05  -0.344623E-06
  1154   0.679996E+03   0.266663E+02   0.000000E+00  -0.580967E+02   0.172691E-08   0.624779E-05  -0.342823E-06
  1155   0.681722E+03   0.264819E+02   0.000000E+00  -0.585289E+02   0.172396E-08   0.624509E-05  -0.340979E-06
  1156   0.683488E+03   0.262936E+02   0.000000E+00  -0.589415E+02   0.172103E-08   0.624222E-05  -0.339093E-06
  1157   0.685297E+03   0.261017E+02   0.000000E+00  -0.593344E+02   0.171809E-08   0.623918E-05  -0.337165E-06
  1158   0.687145E+03   0.259062E+02   0.000000E+00  -0.597079E+02   0.171517E-08   0.623597E-05  -0.335195E-06
  1159   0.689030E+03   0.257073E+02   0.000000E+00  -0.600622E+02   0.171225E-08   0.623260E-05  -0.333185E-06
  1160   0.690947E+03   0.255052E+02   0.000000E+00  -0.603972E+02   0.170934E-08   0.622906E-05  -0.331134E-06
  1161   0.692893E+03   0.253001E+02   0.000000E+00  -0.607131E+02   0.170643E-08   0.622536E-05  -0.329044E-06
  1162   0.694872E+03   0.250921E+02   0.000000E+00  -0.610100E+02   0.170353E-08   0.622151E-05  -0.326914E-06
  1163   0.696874E+03   0.248813E+02   0.000000E+00  -0.612878E+02   0.170064E-08   0.621750E-05  -0.324746E-06
  1164   0.698903E+03   0.246680E+02   0.000000E+00  -0.615468E+02   0.169776E-08   0.621333E-05  -0.322540E-06
  1165   0.700954E+03   0.244523E+02   0.000000E+00  -0.617870E+02   0.169488E-08   0.620901E-05  -0.320297E-06
  1166   0.703018E+03   0.242343E+02   0.000000E+00  -0.620084E+02   0.169201E-08   0.620455E-05  -0.318016E-06
  1167   0.705097E+03   0.240141E+02   0.000000E+00  -0.622111E+02   0.168914E-08   0.619993E-05  -0.315700E-06
  1168   0.707190E+03   0.237919E+02   0.000000E+00  -0.623952E+02   0.168628E-08   0.619518E-05  -0.313347E-06
  1169   0.709299E+03   0.235680E+02   0.000000E+00  -0.625607E+02   0.168343E-08   0.619027E-05  -0.310960E-06
  1170   0.711414E+03   0.233422E+02   0.000000E+00  -0.627077E+02   0.168058E-08   0.618523E-05  -0.308538E-06
  1171   0.713539E+03   0.231150E+02   0.000000E+00  -0.628362E+02   0.167774E-08   0.618005E-05  -0.306082E-06
  1172   0.715670E+03   0.228863E+02   0.000000E+00  -0.629463E+02   0.167491E-08   0.617474E-05  -0.303593E-06
  1173   0.717804E+03   0.226563E+02   0.000000E+00  -0.630379E+02   0.167208E-08   0.616929E-05  -0.301070E-06
  1174   0.719938E+03   0.224252E+02   0.000000E+00  -0.631113E+02   0.166926E-08   0.616371E-05  -0.298516E-06
  1175   0.722068E+03   0.221932E+02   0.000000E+00  -0.631662E+02   0.166645E-08   0.615800E-05  -0.295930E-06
  1176   0.724198E+03   0.219602E+02   0.000000E+00  -0.632028E+02   0.166364E-08   0.615217E-05  -0.293313E-06
  1177   0.726325E+03   0.217264E+02   0.000000E+00  -0.632210E+02   0.166084E-08   0.614621E-05  -0.290665E-06
  1178   0.728438E+03   0.214921E+02   0.000000E+00  -0.632209E+02   0.165805E-08   0.614013E-05  -0.287987E-06
  1179   0.730548E+03   0.212572E+02   0.000000E+00  -0.632023E+02   0.165526E-08   0.613393E-05  -0.285280E-06
  1180   0.732645E+03   0.210220E+02   0.000000E+00  -0.631654E+02   0.165247E-08   0.612761E-05  -0.282544E-06
  1181   0.734725E+03   0.207865E+02   0.000000E+00  -0.631100E+02   0.164970E-08   0.612117E-05  -0.279780E-06
  1182   0.736792E+03   0.205509E+02   0.000000E+00  -0.630362E+02   0.164693E-08   0.611463E-05  -0.276988E-06
  1183   0.738842E+03   0.203153E+02   0.000000E+00  -0.629439E+02   0.164416E-08   0.610797E-05  -0.274169E-06
  1184   0.740873E+03   0.200798E+02   0.000000E+00  -0.628331E+02   0.164140E-08   0.610120E-05  -0.271324E-06
  1185   0.742880E+03   0.198445E+02   0.000000E+00  -0.627038E+02   0.163865E-08   0.609433E-05  -0.268452E-06
  1186   0.744861E+03   0.196096E+02   0.000000E+00  -0.625558E+02   0.163591E-08   0.608736E-05  -0.265556E-06
  1187   0.746819E+03   0.193751E+02   0.000000E+00  -0.623892E+02   0.163317E-08   0.608028E-05  -0.262634E-06
  1188   0.748751E+03   0.191412E+02   0.000000E+00  -0.622038E+02   0.163043E-08   0.607310E-05  -0.259688E-06
  1189   0.750653E+03   0.189080E+02   0.000000E+00  -0.619997E+02   0.162771E-08   0.606583E-05  -0.256719E-06
  1190   0.752516E+03   0.186756E+02   0.000000E+00  -0.617765E+02   0.162499E-08   0.605846E-05  -0.253726E-06
  1191   0.754356E+03   0.184441E+02   0.000000E+00  -0.615343E+02   0.162227E-08   0.605100E-05  -0.250711E-06
  1192   0.756157E+03   0.182136E+02   0.000000E+00  -0.612729E+02   0.161956E-08   0.604345E-05  -0.247674E-06
  1193   0.757923E+03   0.179843E+02   0.000000E+00  -0.609922E+02   0.161686E-08   0.603581E-05  -0.244615E-06
  1194   0.759656E+03   0.177561E+02   0.000000E+00  -0.606921E+02   0.161416E-08   0.602808E-05  -0.241536E-06
  1195   0.761347E+03   0.175292E+02   0.000000E+00  -0.603725E+02   0.161147E-08   0.602027E-05  -0.238437E-06
  1196   0.762992E+03   0.173038E+02   0.000000E+00  -0.600331E+02   0.160878E-08   0.601238E-05  -0.235318E-06
  1197   0.764594E+03   0.170800E+02   0.000000E+00  -0.596739E+02   0.160610E-08   0.600442E-05  -0.232180E-06
  1198   0.766159E+03   0.168577E+02   0.000000E+00  -0.592947E+02   0.160343E-08   0.599637E-05  -0.229023E-06
  1199   0.767675E+03   0.166373E+02   0.000000E+00  -0.588953E+02   0.160076E-08   0.598825E-05  -0.225848E-06
  1200   0.769138E+03   0.164186E+02   0.000000E+00  -0.584755E+02   0.159810E-08   0.598006E-05  -0.222656E-06
  1201   0.770554E+03   0.162019E+02   0.000000E+00  -0.580354E+02   0.159544E-08   0.597180E-05  -0.219447E-06
  1202   0.771919E+03   0.159872E+02   0.000000E+00  -0.575753E+02   0.159279E-08   0.596346E-05  -0.216222E-06
  1203   0.773231E+03   0.157745E+02   0.000000E+00  -0.570960E+02   0.159014E-08   0.595505E-05  -0.212981E-06
  1204   0.774496E+03   0.155641E+02   0.000000E+00  -0.565980E+02   0.158750E-08   0.594655E-05  -0.209725E-06
  1205   0.775704E+03   0.153558E+02   0.000000E+00  -0.560820E+02   0.158487E-08   0.593797E-05  -0.206454E-06
  1206   0.776861E+03   0.151498E+02   0.000000E+00  -0.555486E+02   0.158224E-08   0.592930E-05  -0.203169E-06
  1207   0.777964E+03   0.149461E+02   0.000000E+00  -0.549983E+02   0.157962E-08   0.592053E-05  -0.199870E-06
  1208   0.779018E+03   0.147449E+02   0.000000E+00  -0.544318E+02   0.157700E-08   0.591167E-05  -0.196557E-06
  1209   0.780021E+03   0.145461E+02   0.000000E+00  -0.538497E+02   0.157439E-08   0.590270E-05  -0.193232E-06
  1210   0.780964E+03   0.143499E+02   0.000000E+00  -0.532525E+02   0.157178E-08   0.589363E-05  -0.189894E-06
  1211   0.781853E+03   0.141563E+02   0.000000E+00  -0.526406E+02   0.156918E-08   0.588444E-05  -0.186545E-06
  1212   0.782691E+03   0.139653E+02   0.000000E+00  -0.520148E+02   0.156659E-08   0.587514E-05  -0.183184E-06
  1213   0.783470E+03   0.137771E+02   0.000000E+00  -0.513755E+02   0.156400E-08   0.586572E-05  -0.179812E-06
  1214   0.784195E+03   0.135918E+02   0.000000E+00  -0.507234E+02   0.156141E-08   0.585618E-05  -0.176430E-06
  1215   0.784871E+03   0.134093E+02   0.000000E+00  -0.500589E+02   0.155884E-08   0.584651E-05  -0.173038E-06
  1216   0.785482E+03   0.132297E+02   0.000000E+00  -0.493825E+02   0.155626E-08   0.583671E-05  -0.169637E-06
  1217   0.786040E+03   0.130532E+02   0.000000E+00  -0.486948E+02   0.155370E-08   0.582678E-05  -0.166226E-06
  1218   0.786542E+03   0.128796E+02   0.000000E+00  -0.479963E+02   0.155113E-08   0.581670E-05  -0.162808E-06
  1219   0.786987E+03   0.127092E+02   0.000000E+00  -0.472876E+02   0.154858E-08   0.580648E-05  -0.159381E-06
  1220   0.787365E+03   0.125420E+02   0.000000E+00  -0.465691E+02   0.154603E-08   0.579611E-05  -0.155947E-06
  1221   0.787696E+03   0.123779E+02   0.000000E+00  -0.458414E+02   0.154348E-08   0.578559E-05  -0.152506E-06
  1222   0.787955E+03   0.122172E+02   0.000000E+00  -0.451049E+02   0.154094E-08   0.577492E-05  -0.149059E-06
  1223   0.788164E+03   0.120598E+02   0.000000E+00  -0.443600E+02   0.153841E-08   0.576409E-05  -0.145605E-06
  1224   0.788304E+03   0.119059E+02   0.000000E+00  -0.436073E+02   0.153588E-08   0.575309E-05  -0.142147E-06
  1225   0.788389E+03   0.117555E+02   0.000000E+00  -0.428471E+02   0.153335E-08   0.574192E-05  -0.138683E-06
  1226   0.788409E+03   0.116086E+02   0.000000E+00  -0.420798E+02   0.153084E-08   0.573058E-05  -0.135215E-06
  1227   0.788370E+03   0.114653E+02   0.000000E+00  -0.413060E+02   0.152832E-08   0.571906E-05  -0.131743E-06
  1228   0.788268E+03   0.113258E+02   0.000000E+00  -0.405258E+02   0.152581E-08   0.570736E-05  -0.128267E-06
  1229   0.788109E+03   0.111900E+02   0.000000E+00  -0.397398E+02   0.152331E-08   0.569548E-05  -0.124789E-06
  1230   0.787885E+03   0.110581E+02   0.000000E+00  -0.389485E+02   0.152081E-08   0.568341E-05  -0.121308E-06
  1231   0.787592E+03   0.109300E+02   0.000000E+00  -0.381521E+02   0.151832E-08   0.567115E-05  -0.117825E-06
  1232   0.787236E+03   0.108060E+02   0.000000E+00  -0.373511E+02   0.151584E-08   0.565869E-05  -0.114340E-06
  1233   0.786822E+03   0.106859E+02   0.000000E+00  -0.365459E+02   0.151335E-08   0.564602E-05  -0.110855E-06
  1234   0.786333E+03   0.105700E+02   0.000000E+00  -0.357369E+02   0.151088E-08   0.563316E-05  -0.107369E-06
  1235   0.785782E+03   0.104582E+02   0.000000E+00  -0.349246E+02   0.150841E-08   0.562008E-05  -0.103883E-06
  1236   0.785159E+03   0.103507E+02   0.000000E+00  -0.341092E+02   0.150594E-08   0.560679E-05  -0.100398E-06
  1237   0.784470E+03   0.102473E+02   0.000000E+00  -0.332913E+02   0.150348E-08   0.559328E-05  -0.969132E-07
  1238   0.783712E+03   0.101484E+02   0.000000E+00  -0.324710E+02   0.150102E-08   0.557955E-05  -0.934302E-07
  1239   0.782883E+03   0.100539E+02   0.000000E+00  -0.316488E+02   0.149857E-08   0.556560E-05  -0.899491E-07
  1240   0.781982E+03   0.996380E+01   0.000000E+00  -0.308250E+02   0.149613E-08   0.555141E-05  -0.864706E-07
  1241   0.781012E+03   0.987836E+01   0.000000E+00  -0.299999E+02   0.149369E-08   0.553699E-05  -0.829949E-07
  1242   0.779973E+03   0.979756E+01   0.000000E+00  -0.291738E+02   0.149125E-08   0.552234E-05  -0.795227E-07
  1243   0.778855E+03   0.972142E+01   0.000000E+00  -0.283471E+02   0.148882E-08   0.550744E-05  -0.760545E-07
  1244   0.777662E+03   0.965011E+01   0.000000E+00  -0.275202E+02   0.148639E-08   0.549229E-05  -0.725907E-07
  1245   0.776393E+03   0.958356E+01   0.000000E+00  -0.266933E+02   0.148397E-08   0.547689E-05  -0.691318E-07
  1246   0.775054E+03   0.952202E+01   0.000000E+00  -0.258667E+02   0.148156E-08   0.546124E-05  -0.656783E-07
  1247   0.773633E+03   0.946543E+01   0.000000E+00  -0.250408E+02   0.147915E-08   0.544533E-05  -0.622308E-07
  1248   0.772137E+03   0.941395E+01   0.000000E+00  -0.242158E+02   0.147674E-08   0.542916E-05  -0.587897E-07
  1249   0.770557E+03   0.936752E+01   0.000000E+00  -0.233921E+02   0.147434E-08   0.541272E-05  -0.553554E-07
  1250   0.768904E+03   0.932632E+01   0.000000E+00  -0.225700E+02   0.147195E-08   0.539601E-05  -0.519286E-07
  1251   0.767162E+03   0.929046E+01   0.000000E+00  -0.217496E+02   0.146955E-08   0.537903E-05  -0.485096E-07
  1252   0.765340E+03   0.925975E+01   0.000000E+00  -0.209315E+02   0.146717E-08   0.536178E-05  -0.450990E-07
  1253   0.763444E+03   0.923416E+01   0.000000E+00  -0.201158E+02   0.146479E-08   0.534428E-05  -0.416973E-07
  1254   0.761470E+03   0.921366E+01   0.000000E+00  -0.193031E+02   0.146241E-08   0.532653E-05  -0.383049E-07
  1255   0.759425E+03   0.919809E+01   0.000000E+00  -0.184936E+02   0.146004E-08   0.530855E-05  -0.349223E-07
  1256   0.757311E+03   0.918736E+01   0.000000E+00  -0.176877E+02   0.145767E-08   0.529035E-05  -0.315499E-07
  1257   0.755127E+03   0.918136E+01   0.000000E+00  -0.168857E+02   0.145531E-08   0.527194E-05  -0.281884E-07
  1258   0.752875E+03   0.918015E+01   0.000000E+00  -0.160881E+02   0.145296E-08   0.525333E-05  -0.248381E-07
  1259   0.750549E+03   0.918342E+01   0.000000E+00  -0.152951E+02   0.145060E-08   0.523452E-05  -0.214995E-07
  1260   0.748172E+03   0.919129E+01   0.000000E+00  -0.145072E+02   0.144826E-08   0.521554E-05  -0.181731E-07
  1261   0.745721E+03   0.920351E+01   0.000000E+00  -0.137247E+02   0.144591E-08   0.519639E-05  -0.148594E-07
  1262   0.743214E+03   0.921999E+01   0.000000E+00  -0.129480E+02   0.144358E-08   0.517708E-05  -0.115589E-07
  1263   0.740650E+03   0.924072E+01   0.000000E+00  -0.121774E+02   0.144124E-08   0.515762E-05  -0.827201E-08
  1264   0.738024E+03   0.926566E+01   0.000000E+00  -0.114132E+02   0.143892E-08   0.513802E-05  -0.499925E-08
  1265   0.735344E+03   0.929458E+01   0.000000E+00  -0.106559E+02   0.143659E-08   0.511830E-05  -0.174110E-08
  1266   0.732603E+03   0.932746E+01   0.000000E+00  -0.990565E+01   0.143427E-08   0.509846E-05   0.150197E-08
  1267   0.729816E+03   0.936427E+01   0.000000E+00  -0.916287E+01   0.143196E-08   0.507851E-05   0.472948E-08
  1268   0.726978E+03   0.940491E+01   0.000000E+00  -0.842785E+01   0.142965E-08   0.505847E-05   0.794094E-08
  1269   0.724090E+03   0.944930E+01   0.000000E+00  -0.770089E+01   0.142734E-08   0.503834E-05   0.111359E-07
  1270   0.721152E+03   0.949741E+01   0.000000E+00  -0.698236E+01   0.142505E-08   0.501814E-05   0.143138E-07
  1271   0.718165E+03   0.954908E+01   0.000000E+00  -0.627249E+01   0.142275E-08   0.499787E-05   0.174743E-07
  1272   0.715137E+03   0.960427E+01   0.000000E+00  -0.557173E+01   0.142046E-08   0.497756E-05   0.206168E-07
  1273   0.712062E+03   0.966290E+01   0.000000E+00  -0.488023E+01   0.141817E-08   0.495720E-05   0.237408E-07
  1274   0.708940E+03   0.972495E+01   0.000000E+00  -0.419843E+01   0.141589E-08   0.493680E-05   0.268460E-07
  1275   0.705780E+03   0.979039E+01   0.000000E+00  -0.352655E+01   0.141362E-08   0.491639E-05   0.299317E-07
  1276   0.702580E+03   0.985906E+01   0.000000E+00  -0.286496E+01   0.141134E-08   0.489597E-05   0.329975E-07
  1277   0.699341E+03   0.993100E+01   0.000000E+00  -0.221397E+01   0.140908E-08   0.487554E-05   0.360430E-07
  1278   0.696064E+03   0.100061E+02   0.000000E+00  -0.157379E+01   0.140681E-08   0.485513E-05   0.390677E-07
  1279   0.692749E+03   0.100841E+02   0.000000E+00  -0.944870E+00   0.140455E-08   0.483474E-05   0.420710E-07
  1280   0.689400E+03   0.101653E+02   0.000000E+00  -0.327430E+00   0.140230E-08   0.481438E-05   0.450526E-07
  1281   0.686015E+03   0.102494E+02   0.000000E+00   0.278158E+00   0.140005E-08   0.479406E-05   0.480118E-07
  1282   0.682597E+03   0.103363E+02   0.000000E+00   0.871671E+00   0.139781E-08   0.477379E-05   0.509483E-07
  1283   0.679146E+03   0.104262E+02   0.000000E+00   0.145274E+01   0.139557E-08   0.475359E-05   0.538616E-07
  1284   0.675662E+03   0.105187E+02   0.000000E+00   0.202114E+01   0.139333E-08   0.473346E-05   0.567511E-07
  1285   0.672149E+03   0.106139E+02   0.000000E+00   0.257650E+01   0.139110E-08   0.471341E-05   0.596164E-07
  1286   0.668606E+03   0.107118E+02   0.000000E+00   0.311853E+01   0.138887E-08   0.469346E-05   0.624571E-07
  1287   0.665034E+03   0.108124E+02   0.000000E+00   0.364692E+01   0.138665E-08   0.467362E-05   0.652726E-07
  1288   0.661433E+03   0.109156E+02   0.000000E+00   0.416146E+01   0.138443E-08   0.465389E-05   0.680625E-07
  1289   0.657806E+03   0.110213E+02   0.000000E+00   0.466184E+01   0.138222E-08   0.463429E-05   0.708262E-07
  1290   0.654153E+03   0.111295E+02   0.000000E+00   0.514771E+01   0.138001E-08   0.461483E-05   0.735634E-07
  1291   0.650475E+03   0.112403E+02   0.000000E+00   0.561883E+01   0.137780E-08   0.459551E-05   0.762735E-07
  1292   0.646772E+03   0.113535E+02   0.000000E+00   0.607483E+01   0.137560E-08   0.457635E-05   0.789560E-07
  1293   0.643045E+03   0.114692E+02   0.000000E+00   0.651557E+01   0.137341E-08   0.455737E-05   0.816105E-07
  1294   0.639296E+03   0.115873E+02   0.000000E+00   0.694053E+01   0.137122E-08   0.453856E-05   0.842365E-07
  1295   0.635524E+03   0.117078E+02   0.000000E+00   0.734956E+01   0.136903E-08   0.451994E-05   0.868335E-07
  1296   0.631730E+03   0.118306E+02   0.000000E+00   0.774228E+01   0.136685E-08   0.450152E-05   0.894010E-07
  1297   0.627915E+03   0.119556E+02   0.000000E+00   0.811841E+01   0.136467E-08   0.448331E-05   0.919386E-07
  1298   0.624080E+03   0.120830E+02   0.000000E+00   0.847764E+01   0.136249E-08   0.446533E-05   0.944457E-07
  1299   0.620224E+03   0.122126E+02   0.000000E+00   0.881960E+01   0.136032E-08   0.444758E-05   0.969219E-07
  1300   0.616348E+03   0.123444E+02   0.000000E+00   0.914407E+01   0.135816E-08   0.443007E-05   0.993667E-07
  1301   0.612454E+03   0.124783E+02   0.000000E+00   0.945070E+01   0.135600E-08   0.441281E-05   0.101780E-06
  1302   0.608543E+03   0.126143E+02   0.000000E+00   0.973978E+01   0.135384E-08   0.439579E-05   0.104161E-06
  1303   0.604616E+03   0.127523E+02   0.000000E+00   0.100113E+02   0.135169E-08   0.437901E-05   0.106510E-06
  1304   0.600675E+03   0.128920E+02   0.000000E+00   0.102657E+02   0.134954E-08   0.436245E-05   0.108828E-06
  1305   0.596724E+03   0.130335E+02   0.000000E+00   0.105031E+02   0.134740E-08   0.434610E-05   0.111114E-06
  1306   0.592762E+03   0.131765E+02   0.000000E+00   0.107237E+02   0.134526E-08   0.432996E-05   0.113368E-06
  1307   0.588792E+03   0.133209E+02   0.000000E+00   0.109278E+02   0.134312E-08   0.431400E-05   0.115591E-06
  1308   0.584816E+03   0.134667E+02   0.000000E+00   0.111154E+02   0.134099E-08   0.429822E-05   0.117782E-06
  1309   0.580835E+03   0.136135E+02   0.000000E+00   0.112869E+02   0.133886E-08   0.428262E-05   0.119942E-06
  1310   0.576850E+03   0.137614E+02   0.000000E+00   0.114425E+02   0.133674E-08   0.426718E-05   0.122070E-06
  1311   0.572865E+03   0.139101E+02   0.000000E+00   0.115822E+02   0.133462E-08   0.425188E-05   0.124167E-06
