#    L    TT             EE             TE             PP             TP          
   172   0.522466E+04   0.621894E+00  -0.140098E+02   0.126733E+07   0.798098E+04
   173   0.523757E+04   0.621011E+00  -0.126271E+02   0.126036E+07   0.790032E+04
   174   0.524973E+04   0.621201E+00  -0.112168E+02   0.125345E+07   0.782071E+04
   175   0.526116E+04   0.622527E+00  -0.977956E+01   0.124659E+07   0.774216E+04
   176   0.527183E+04   0.625036E+00  -0.831585E+01   0.123980E+07   0.766463E+04
   177   0.528174E+04   0.628793E+00  -0.682639E+01   0.123306E+07   0.758812E+04
   178   0.529088E+04   0.633848E+00  -0.531204E+01   0.122638E+07   0.751261E+04
   179   0.529926E+04   0.640253E+00  -0.377358E+01   0.121976E+07   0.743808E+04
   180   0.530688E+04   0.648075E+00  -0.221195E+01   0.121319E+07   0.736452E+04
   181   0.531372E+04   0.657370E+00  -0.628070E+00   0.120668E+07   0.729191E+04
   182   0.531979E+04   0.668198E+00   0.977205E+00   0.120023E+07   0.722024E+04
   183   0.532510E+04   0.680609E+00   0.260294E+01   0.119383E+07   0.714949E+04
   184   0.532963E+04   0.694671E+00   0.424815E+01   0.118748E+07   0.707965E+04
   185   0.533338E+04   0.710447E+00   0.591210E+01   0.118119E+07   0.701070E+04
   186   0.533635E+04   0.727990E+00   0.759366E+01   0.117495E+07   0.694262E+04
   187   0.533854E+04   0.747359E+00   0.929197E+01   0.116876E+07   0.687540E+04
   188   0.533995E+04   0.768622E+00   0.110059E+02   0.116263E+07   0.680903E+04
   189   0.534058E+04   0.791839E+00   0.127347E+02   0.115655E+07   0.674348E+04
   190   0.534042E+04   0.817074E+00   0.144771E+02   0.115052E+07   0.667875E+04
   191   0.533947E+04   0.844386E+00   0.162320E+02   0.114454E+07   0.661481E+04
   192   0.533773E+04   0.873840E+00   0.179987E+02   0.113860E+07   0.655166E+04
   193   0.533520E+04   0.905498E+00   0.197761E+02   0.113272E+07   0.648926E+04
   194   0.533188E+04   0.939424E+00   0.215629E+02   0.112689E+07   0.642762E+04
   195   0.532776E+04   0.975683E+00   0.233581E+02   0.112110E+07   0.636672E+04
   196   0.532286E+04   0.101434E+01   0.251605E+02   0.111536E+07   0.630653E+04
   197   0.531718E+04   0.105546E+01   0.269690E+02   0.110967E+07   0.624705E+04
   198   0.531072E+04   0.109910E+01   0.287825E+02   0.110403E+07   0.618825E+04
   199   0.530347E+04   0.114534E+01   0.305999E+02   0.109843E+07   0.613013E+04
   200   0.529545E+04   0.119423E+01   0.324198E+02   0.109288E+07   0.607266E+04
   201   0.528664E+04   0.124584E+01   0.342415E+02   0.108737E+07   0.601583E+04
   202   0.527706E+04   0.130016E+01   0.360637E+02   0.108190E+07   0.595964E+04
   203   0.526668E+04   0.135720E+01   0.378861E+02   0.107648E+07   0.590408E+04
   204   0.525553E+04   0.141695E+01   0.397076E+02   0.107111E+07   0.584914E+04
   205   0.524360E+04   0.147941E+01   0.415275E+02   0.106578E+07   0.579482E+04
   206   0.523089E+04   0.154458E+01   0.433451E+02   0.106048E+07   0.574110E+04
   207   0.521740E+04   0.161245E+01   0.451596E+02   0.105524E+07   0.568799E+04
   208   0.520314E+04   0.168302E+01   0.469701E+02   0.105003E+07   0.563548E+04
   209   0.518815E+04   0.175629E+01   0.487757E+02   0.104487E+07   0.558355E+04
   210   0.517243E+04   0.183226E+01   0.505755E+02   0.103974E+07   0.553221E+04
   211   0.515598E+04   0.191092E+01   0.523686E+02   0.103466E+07   0.548145E+04
   212   0.513885E+04   0.199226E+01   0.541541E+02   0.102962E+07   0.543126E+04
   213   0.512103E+04   0.207629E+01   0.559310E+02   0.102462E+07   0.538164E+04
   214   0.510255E+04   0.216301E+01   0.576985E+02   0.101966E+07   0.533257E+04
   215   0.508342E+04   0.225240E+01   0.594555E+02   0.101474E+07   0.528406E+04
   216   0.506364E+04   0.234447E+01   0.612013E+02   0.100985E+07   0.523610E+04
