#    L    TT             EE             TE             PP             TP          
   127   0.580833E+04   0.982234E+00  -0.476599E+02   0.686239E+06   0.389412E+04
   128   0.586111E+04   0.990789E+00  -0.482701E+02   0.676060E+06   0.384853E+04
   129   0.591386E+04   0.999019E+00  -0.488675E+02   0.666043E+06   0.380380E+04
   130   0.596656E+04   0.100691E+01  -0.494513E+02   0.656186E+06   0.375990E+04
   131   0.601919E+04   0.101446E+01  -0.500213E+02   0.646485E+06   0.371683E+04
   132   0.607176E+04   0.102168E+01  -0.505766E+02   0.636940E+06   0.367456E+04
   133   0.612426E+04   0.102853E+01  -0.511170E+02   0.627548E+06   0.363308E+04
   134   0.617669E+04   0.103502E+01  -0.516418E+02   0.618306E+06   0.359236E+04
   135   0.622904E+04   0.104115E+01  -0.521505E+02   0.609214E+06   0.355239E+04
   136   0.628132E+04   0.104690E+01  -0.526426E+02   0.600269E+06   0.351314E+04
   137   0.633351E+04   0.105226E+01  -0.531174E+02   0.591469E+06   0.347460E+04
   138   0.638561E+04   0.105724E+01  -0.535747E+02   0.582811E+06   0.343674E+04
   139   0.643761E+04   0.106183E+01  -0.540139E+02   0.574295E+06   0.339954E+04
   140   0.648952E+04   0.106603E+01  -0.544344E+02   0.565917E+06   0.336298E+04
   141   0.654132E+04   0.106983E+01  -0.548360E+02   0.557677E+06   0.332704E+04
   142   0.659302E+04   0.107323E+01  -0.552180E+02   0.549571E+06   0.329170E+04
   143   0.664461E+04   0.107623E+01  -0.555802E+02   0.541598E+06   0.325693E+04
   144   0.669608E+04   0.107883E+01  -0.559219E+02   0.533756E+06   0.322273E+04
   145   0.674742E+04   0.108102E+01  -0.562426E+02   0.526042E+06   0.318906E+04
   146   0.679863E+04   0.108281E+01  -0.565422E+02   0.518455E+06   0.315592E+04
   147   0.684968E+04   0.108420E+01  -0.568198E+02   0.510993E+06   0.312326E+04
   148   0.690058E+04   0.108519E+01  -0.570753E+02   0.503653E+06   0.309108E+04
   149   0.695131E+04   0.108579E+01  -0.573080E+02   0.496435E+06   0.305936E+04
   150   0.700186E+04   0.108599E+01  -0.575176E+02   0.489334E+06   0.302807E+04
   151   0.705221E+04   0.108580E+01  -0.577036E+02   0.482351E+06   0.299720E+04
   152   0.710237E+04   0.108522E+01  -0.578657E+02   0.475482E+06   0.296673E+04
   153   0.715232E+04   0.108425E+01  -0.580033E+02   0.468727E+06   0.293666E+04
   154   0.720207E+04   0.108292E+01  -0.581161E+02   0.462084E+06   0.290698E+04
   155   0.725159E+04   0.108120E+01  -0.582037E+02   0.455552E+06   0.287769E+04
   156   0.730091E+04   0.107911E+01  -0.582657E+02   0.449128E+06   0.284877E+04
   157   0.734999E+04   0.107666E+01  -0.583016E+02   0.442813E+06   0.282022E+04
   158   0.739884E+04   0.107385E+01  -0.583111E+02   0.436603E+06   0.279203E+04
   159   0.744744E+04   0.107068E+01  -0.582938E+02   0.430498E+06   0.276419E+04
   160   0.749580E+04   0.106717E+01  -0.582494E+02   0.424496E+06   0.273670E+04
   161   0.754387E+04   0.106333E+01  -0.581774E+02   0.418595E+06   0.270955E+04
   162   0.759166E+04   0.105916E+01  -0.580776E+02   0.412794E+06   0.268272E+04
   163   0.763916E+04   0.105469E+01  -0.579495E+02   0.407092E+06   0.265622E+04
   164   0.768633E+04   0.104990E+01  -0.577929E+02   0.401487E+06   0.263004E+04
   165   0.773319E+04   0.104482E+01  -0.576073E+02   0.395978E+06   0.260417E+04
   166   0.777971E+04   0.103946E+01  -0.573925E+02   0.390562E+06   0.257859E+04
   167   0.782589E+04   0.103383E+01  -0.571482E+02   0.385239E+06   0.255331E+04
   168   0.787171E+04   0.102796E+01  -0.568744E+02   0.380007E+06   0.252832E+04
   169   0.791717E+04   0.102184E+01  -0.565707E+02   0.374865E+06   0.250360E+04
   170   0.796226E+04   0.101551E+01  -0.562368E+02   0.369810E+06   0.247916E+04
   171   0.800697E+04   0.100896E+01  -0.558726E+02   0.364842E+06   0.245498E+04
   172   0.805129E+04   0.100223E+01  -0.554779E+02   0.359959E+06   0.243105E+04
   173   0.809521E+04   0.995327E+00  -0.550524E+02   0.355159E+06   0.240738E+04
   174   0.813872E+04   0.988263E+00  -0.545960E+02   0.350442E+06   0.238394E+04
   175   0.818181E+04   0.981071E+00  -0.541088E+02   0.345804E+06   0.236074E+04
   176   0.822448E+04   0.973758E+00  -0.535903E+02   0.341246E+06   0.233776E+04
   177   0.826670E+04   0.966351E+00  -0.530405E+02   0.336766E+06   0.231501E+04
   178   0.830847E+04   0.958863E+00  -0.524591E+02   0.332362E+06   0.229248E+04
   179   0.834979E+04   0.951304E+00  -0.518459E+02   0.328034E+06   0.227017E+04
   180   0.839064E+04   0.943701E+00  -0.512008E+02   0.323780E+06   0.224807E+04
   181   0.843102E+04   0.936074E+00  -0.505238E+02   0.319600E+06   0.222619E+04
   182   0.847092E+04   0.928443E+00  -0.498146E+02   0.315491E+06   0.220451E+04
   183   0.851033E+04   0.920818E+00  -0.490732E+02   0.311454E+06   0.218305E+04
   184   0.854924E+04   0.913226E+00  -0.482996E+02   0.307486E+06   0.216179E+04
   185   0.858766E+04   0.905695E+00  -0.474935E+02   0.303587E+06   0.214073E+04
   186   0.862555E+04   0.898236E+00  -0.466549E+02   0.299755E+06   0.211988E+04
   187   0.866292E+04   0.890869E+00  -0.457838E+02   0.295989E+06   0.209922E+04
   188   0.869978E+04   0.883623E+00  -0.448801E+02   0.292289E+06   0.207876E+04
   189   0.873609E+04   0.876520E+00  -0.439439E+02   0.288652E+06   0.205849E+04
   190   0.877185E+04   0.869583E+00  -0.429751E+02   0.285079E+06   0.203842E+04
   191   0.880707E+04   0.862834E+00  -0.419738E+02   0.281567E+06   0.201853E+04
   192   0.884173E+04   0.856297E+00  -0.409399E+02   0.278115E+06   0.199882E+04
   193   0.887581E+04   0.849994E+00  -0.398734E+02   0.274723E+06   0.197930E+04
   194   0.890933E+04   0.843952E+00  -0.387746E+02   0.271389E+06   0.195996E+04
   195   0.894226E+04   0.838195E+00  -0.376433E+02   0.268113E+06   0.194080E+04
   196   0.897462E+04   0.832749E+00  -0.364798E+02   0.264892E+06   0.192181E+04
   197   0.900639E+04   0.827640E+00  -0.352843E+02   0.261726E+06   0.190299E+04
   198   0.903758E+04   0.822894E+00  -0.340567E+02   0.258613E+06   0.188435E+04
   199   0.906817E+04   0.818535E+00  -0.327972E+02   0.255553E+06   0.186587E+04
   200   0.909816E+04   0.814589E+00  -0.315061E+02   0.252545E+06   0.184756E+04
   201   0.912755E+04   0.811086E+00  -0.301833E+02   0.249586E+06   0.182941E+04
   202   0.915632E+04   0.808066E+00  -0.288293E+02   0.246677E+06   0.181142E+04
   203   0.918444E+04   0.805574E+00  -0.274440E+02   0.243817E+06   0.179360E+04
   204   0.921193E+04   0.803652E+00  -0.260279E+02   0.241006E+06   0.177593E+04
   205   0.923874E+04   0.802344E+00  -0.245811E+02   0.238241E+06   0.175842E+04
   206   0.926488E+04   0.801695E+00  -0.231039E+02   0.235525E+06   0.174106E+04
   207   0.929033E+04   0.801747E+00  -0.215965E+02   0.232854E+06   0.172386E+04
   208   0.931508E+04   0.802546E+00  -0.200592E+02   0.230229E+06   0.170681E+04
   209   0.933916E+04   0.804133E+00  -0.184924E+02   0.227650E+06   0.168991E+04
   210   0.936254E+04   0.806554E+00  -0.168964E+02   0.225115E+06   0.167316E+04
   211   0.938523E+04   0.809852E+00  -0.152717E+02   0.222624E+06   0.165657E+04
   212   0.940724E+04   0.814070E+00  -0.136187E+02   0.220176E+06   0.164012E+04
   213   0.942857E+04   0.819253E+00  -0.119376E+02   0.217772E+06   0.162381E+04
   214   0.944922E+04   0.825444E+00  -0.102288E+02   0.215409E+06   0.160765E+04
   215   0.946918E+04   0.832681E+00  -0.849276E+01   0.213088E+06   0.159163E+04
   216   0.948844E+04   0.841016E+00  -0.672989E+01   0.210807E+06   0.157576E+04
   217   0.950699E+04   0.850485E+00  -0.494059E+01   0.208567E+06   0.156003E+04
   218   0.952483E+04   0.861126E+00  -0.312519E+01   0.206367E+06   0.154443E+04
   219   0.954195E+04   0.872990E+00  -0.128418E+01   0.204206E+06   0.152897E+04
   220   0.955834E+04   0.886113E+00   0.582113E+00   0.202083E+06   0.151365E+04
   221   0.957399E+04   0.900533E+00   0.247313E+01   0.199998E+06   0.149847E+04
   222   0.958890E+04   0.916302E+00   0.438861E+01   0.197950E+06   0.148341E+04
   223   0.960306E+04   0.933447E+00   0.632792E+01   0.195938E+06   0.146849E+04
   224   0.961648E+04   0.952015E+00   0.829075E+01   0.193963E+06   0.145370E+04
   225   0.962915E+04   0.972033E+00   0.102764E+02   0.192023E+06   0.143904E+04
   226   0.964106E+04   0.993554E+00   0.122847E+02   0.190117E+06   0.142451E+04
   227   0.965222E+04   0.101661E+01   0.143149E+02   0.188246E+06   0.141011E+04
   228   0.966262E+04   0.104124E+01   0.163667E+02   0.186408E+06   0.139583E+04
   229   0.967227E+04   0.106749E+01   0.184394E+02   0.184603E+06   0.138167E+04
   230   0.968115E+04   0.109538E+01   0.205327E+02   0.182830E+06   0.136764E+04
   231   0.968927E+04   0.112494E+01   0.226460E+02   0.181089E+06   0.135373E+04
   232   0.969663E+04   0.115622E+01   0.247789E+02   0.179379E+06   0.133993E+04
   233   0.970322E+04   0.118925E+01   0.269306E+02   0.177699E+06   0.132626E+04
   234   0.970903E+04   0.122407E+01   0.291008E+02   0.176049E+06   0.131270E+04
   235   0.971408E+04   0.126070E+01   0.312890E+02   0.174428E+06   0.129926E+04
   236   0.971834E+04   0.129918E+01   0.334945E+02   0.172836E+06   0.128594E+04
   237   0.972185E+04   0.133954E+01   0.357169E+02   0.171272E+06   0.127272E+04
   238   0.972457E+04   0.138181E+01   0.379556E+02   0.169734E+06   0.125962E+04
   239   0.972653E+04   0.142600E+01   0.402101E+02   0.168224E+06   0.124663E+04
   240   0.972770E+04   0.147216E+01   0.424796E+02   0.166740E+06   0.123374E+04
   241   0.972810E+04   0.152032E+01   0.447639E+02   0.165281E+06   0.122097E+04
   242   0.972773E+04   0.157050E+01   0.470622E+02   0.163846E+06   0.120829E+04
   243   0.972659E+04   0.162272E+01   0.493740E+02   0.162437E+06   0.119573E+04
   244   0.972466E+04   0.167701E+01   0.516989E+02   0.161050E+06   0.118327E+04
   245   0.972197E+04   0.173340E+01   0.540362E+02   0.159687E+06   0.117090E+04
   246   0.971852E+04   0.179189E+01   0.563855E+02   0.158346E+06   0.115864E+04
   247   0.971429E+04   0.185252E+01   0.587462E+02   0.157027E+06   0.114648E+04
   248   0.970931E+04   0.191531E+01   0.611177E+02   0.155728E+06   0.113442E+04
   249   0.970356E+04   0.198028E+01   0.634996E+02   0.154451E+06   0.112245E+04
   250   0.969706E+04   0.204745E+01   0.658912E+02   0.153193E+06   0.111058E+04
   251   0.968978E+04   0.211682E+01   0.682918E+02   0.151954E+06   0.109880E+04
   252   0.968174E+04   0.218845E+01   0.707006E+02   0.150735E+06   0.108711E+04
   253   0.967293E+04   0.226238E+01   0.731165E+02   0.149534E+06   0.107552E+04
   254   0.966337E+04   0.233866E+01   0.755385E+02   0.148352E+06   0.106402E+04
   255   0.965303E+04   0.241731E+01   0.779657E+02   0.147188E+06   0.105261E+04
   256   0.964192E+04   0.249839E+01   0.803970E+02   0.146043E+06   0.104129E+04
   257   0.963005E+04   0.258194E+01   0.828317E+02   0.144915E+06   0.103006E+04
   258   0.961743E+04   0.266798E+01   0.852685E+02   0.143804E+06   0.101892E+04
   259   0.960407E+04   0.275658E+01   0.877077E+02   0.142711E+06   0.100788E+04
   260   0.958998E+04   0.284774E+01   0.901467E+02   0.141635E+06   0.996921E+03
   261   0.957515E+04   0.294153E+01   0.925863E+02   0.140576E+06   0.986054E+03
   262   0.955961E+04   0.303797E+01   0.950246E+02   0.139534E+06   0.975275E+03
   263   0.954336E+04   0.313709E+01   0.974615E+02   0.138508E+06   0.964585E+03
   264   0.952640E+04   0.323894E+01   0.998953E+02   0.137498E+06   0.953983E+03
   265   0.950873E+04   0.334352E+01   0.102326E+03   0.136504E+06   0.943468E+03
   266   0.949036E+04   0.345088E+01   0.104753E+03   0.135525E+06   0.933041E+03
   267   0.947129E+04   0.356103E+01   0.107173E+03   0.134562E+06   0.922700E+03
   268   0.945152E+04   0.367400E+01   0.109588E+03   0.133614E+06   0.912446E+03
   269   0.943104E+04   0.378982E+01   0.111995E+03   0.132681E+06   0.902278E+03
   270   0.940987E+04   0.390852E+01   0.114394E+03   0.131763E+06   0.892195E+03
   271   0.938801E+04   0.403011E+01   0.116784E+03   0.130860E+06   0.882197E+03
   272   0.936546E+04   0.415462E+01   0.119165E+03   0.129970E+06   0.872284E+03
   273   0.934225E+04   0.428205E+01   0.121534E+03   0.129094E+06   0.862456E+03
   274   0.931835E+04   0.441243E+01   0.123894E+03   0.128232E+06   0.852711E+03
   275   0.929379E+04   0.454578E+01   0.126240E+03   0.127384E+06   0.843049E+03
   276   0.926858E+04   0.468212E+01   0.128575E+03   0.126549E+06   0.833471E+03
   277   0.924271E+04   0.482146E+01   0.130895E+03   0.125727E+06   0.823975E+03
   278   0.921620E+04   0.496381E+01   0.133201E+03   0.124917E+06   0.814561E+03
   279   0.918905E+04   0.510918E+01   0.135492E+03   0.124121E+06   0.805229E+03
   280   0.916127E+04   0.525757E+01   0.137767E+03   0.123336E+06   0.795978E+03
   281   0.913286E+04   0.540901E+01   0.140025E+03   0.122563E+06   0.786809E+03
   282   0.910383E+04   0.556349E+01   0.142267E+03   0.121803E+06   0.777719E+03
   283   0.907419E+04   0.572102E+01   0.144491E+03   0.121054E+06   0.768710E+03
   284   0.904394E+04   0.588162E+01   0.146695E+03   0.120316E+06   0.759781E+03
   285   0.901308E+04   0.604527E+01   0.148880E+03   0.119589E+06   0.750930E+03
   286   0.898163E+04   0.621199E+01   0.151045E+03   0.118873E+06   0.742159E+03
   287   0.894959E+04   0.638177E+01   0.153191E+03   0.118168E+06   0.733466E+03
   288   0.891698E+04   0.655461E+01   0.155314E+03   0.117473E+06   0.724850E+03
   289   0.888378E+04   0.673051E+01   0.157416E+03   0.116788E+06   0.716313E+03
   290   0.885002E+04   0.690948E+01   0.159494E+03   0.116113E+06   0.707852E+03
   291   0.881570E+04   0.709152E+01   0.161550E+03   0.115448E+06   0.699469E+03
   292   0.878082E+04   0.727654E+01   0.163583E+03   0.114792E+06   0.691161E+03
   293   0.874539E+04   0.746465E+01   0.165591E+03   0.114145E+06   0.682929E+03
   294   0.870942E+04   0.765581E+01   0.167574E+03   0.113507E+06   0.674773E+03
   295   0.867290E+04   0.784992E+01   0.169532E+03   0.112878E+06   0.666692E+03
   296   0.863586E+04   0.804708E+01   0.171464E+03   0.112257E+06   0.658686E+03
   297   0.859827E+04   0.824718E+01   0.173368E+03   0.111644E+06   0.650753E+03
   298   0.856017E+04   0.845026E+01   0.175245E+03   0.111040E+06   0.642895E+03
   299   0.852155E+04   0.865629E+01   0.177094E+03   0.110443E+06   0.635110E+03
   300   0.848242E+04   0.886521E+01   0.178915E+03   0.109853E+06   0.627397E+03
   301   0.844279E+04   0.907716E+01   0.180708E+03   0.109271E+06   0.619758E+03
   302   0.840268E+04   0.929192E+01   0.182471E+03   0.108696E+06   0.612190E+03
   303   0.836209E+04   0.950960E+01   0.184205E+03   0.108128E+06   0.604694E+03
   304   0.832105E+04   0.973016E+01   0.185909E+03   0.107567E+06   0.597269E+03
   305   0.827956E+04   0.995354E+01   0.187580E+03   0.107012E+06   0.589914E+03
   306   0.823764E+04   0.101798E+02   0.189220E+03   0.106465E+06   0.582630E+03
   307   0.819530E+04   0.104087E+02   0.190826E+03   0.105924E+06   0.575415E+03
   308   0.815255E+04   0.106405E+02   0.192399E+03   0.105390E+06   0.568269E+03
   309   0.810940E+04   0.108749E+02   0.193937E+03   0.104862E+06   0.561191E+03
   310   0.806586E+04   0.111119E+02   0.195441E+03   0.104340E+06   0.554182E+03
   311   0.802196E+04   0.113516E+02   0.196908E+03   0.103825E+06   0.547240E+03
   312   0.797769E+04   0.115939E+02   0.198338E+03   0.103316E+06   0.540366E+03
   313   0.793307E+04   0.118387E+02   0.199732E+03   0.102813E+06   0.533558E+03
   314   0.788811E+04   0.120860E+02   0.201087E+03   0.102316E+06   0.526816E+03
   315   0.784282E+04   0.123358E+02   0.202404E+03   0.101825E+06   0.520139E+03
   316   0.779722E+04   0.125881E+02   0.203681E+03   0.101340E+06   0.513528E+03
   317   0.775132E+04   0.128427E+02   0.204919E+03   0.100860E+06   0.506981E+03
   318   0.770513E+04   0.130996E+02   0.206117E+03   0.100386E+06   0.500499E+03
   319   0.765866E+04   0.133589E+02   0.207273E+03   0.999175E+05   0.494080E+03
   320   0.761192E+04   0.136204E+02   0.208389E+03   0.994545E+05   0.487724E+03
   321   0.756493E+04   0.138842E+02   0.209463E+03   0.989967E+05   0.481431E+03
