#    L    TT             EE             TE             PP             TP          
   221   0.487144E+04   0.609289E+00  -0.591379E+01   0.292189E+07   0.204655E+04
   222   0.487952E+04   0.614404E+00  -0.479085E+01   0.290893E+07   0.203199E+04
   223   0.488714E+04   0.620432E+00  -0.365340E+01   0.289607E+07   0.201756E+04
   224   0.489430E+04   0.627403E+00  -0.250166E+01   0.288329E+07   0.200325E+04
   225   0.490100E+04   0.635336E+00  -0.133612E+01   0.287061E+07   0.198907E+04
   226   0.490723E+04   0.644270E+00  -0.157009E+00   0.285800E+07   0.197501E+04
   227   0.491300E+04   0.654231E+00   0.103524E+01   0.284549E+07   0.196107E+04
   228   0.491830E+04   0.665235E+00   0.224028E+01   0.283306E+07   0.194724E+04
   229   0.492313E+04   0.677316E+00   0.345773E+01   0.282071E+07   0.193353E+04
   230   0.492749E+04   0.690499E+00   0.468724E+01   0.280845E+07   0.191994E+04
   231   0.493138E+04   0.704793E+00   0.592837E+01   0.279627E+07   0.190645E+04
   232   0.493480E+04   0.720232E+00   0.718077E+01   0.278417E+07   0.189308E+04
   233   0.493775E+04   0.736840E+00   0.844399E+01   0.277216E+07   0.187981E+04
   234   0.494022E+04   0.754635E+00   0.971761E+01   0.276022E+07   0.186665E+04
   235   0.494222E+04   0.773641E+00   0.110013E+02   0.274837E+07   0.185359E+04
   236   0.494374E+04   0.793885E+00   0.122946E+02   0.273659E+07   0.184063E+04
   237   0.494479E+04   0.815368E+00   0.135971E+02   0.272490E+07   0.182776E+04
   238   0.494537E+04   0.838116E+00   0.149084E+02   0.271328E+07   0.181500E+04
   239   0.494548E+04   0.862139E+00   0.162280E+02   0.270173E+07   0.180232E+04
   240   0.494511E+04   0.887469E+00   0.175555E+02   0.269027E+07   0.178974E+04
   241   0.494426E+04   0.914116E+00   0.188904E+02   0.267888E+07   0.177725E+04
   242   0.494295E+04   0.942092E+00   0.202324E+02   0.266756E+07   0.176485E+04
   243   0.494118E+04   0.971412E+00   0.215809E+02   0.265632E+07   0.175253E+04
   244   0.493893E+04   0.100209E+01   0.229357E+02   0.264515E+07   0.174030E+04
   245   0.493622E+04   0.103414E+01   0.242963E+02   0.263406E+07   0.172815E+04
   246   0.493305E+04   0.106756E+01   0.256622E+02   0.262303E+07   0.171607E+04
   247   0.492943E+04   0.110237E+01   0.270331E+02   0.261208E+07   0.170408E+04
   248   0.492535E+04   0.113858E+01   0.284084E+02   0.260120E+07   0.169216E+04
   249   0.492082E+04   0.117619E+01   0.297879E+02   0.259038E+07   0.168031E+04
   250   0.491585E+04   0.121523E+01   0.311710E+02   0.257964E+07   0.166853E+04
   251   0.491042E+04   0.125568E+01   0.325572E+02   0.256896E+07   0.165682E+04
   252   0.490454E+04   0.129758E+01   0.339459E+02   0.255835E+07   0.164518E+04
   253   0.489821E+04   0.134096E+01   0.353362E+02   0.254781E+07   0.163361E+04
   254   0.489142E+04   0.138585E+01   0.367275E+02   0.253734E+07   0.162210E+04
   255   0.488417E+04   0.143229E+01   0.381190E+02   0.252693E+07   0.161066E+04
   256   0.487647E+04   0.148030E+01   0.395101E+02   0.251659E+07   0.159929E+04
   257   0.486830E+04   0.152991E+01   0.409002E+02   0.250631E+07   0.158799E+04
   258   0.485970E+04   0.158114E+01   0.422884E+02   0.249610E+07   0.157675E+04
   259   0.485065E+04   0.163404E+01   0.436751E+02   0.248595E+07   0.156558E+04
   260   0.484117E+04   0.168861E+01   0.450582E+02   0.247587E+07   0.155447E+04
   261   0.483127E+04   0.174489E+01   0.464386E+02   0.246584E+07   0.154343E+04
   262   0.482096E+04   0.180290E+01   0.478147E+02   0.245589E+07   0.153245E+04
   263   0.481023E+04   0.186267E+01   0.491867E+02   0.244599E+07   0.152154E+04
   264   0.479910E+04   0.192422E+01   0.505532E+02   0.243616E+07   0.151069E+04
   265   0.478755E+04   0.198754E+01   0.519149E+02   0.242638E+07   0.149991E+04
   266   0.477559E+04   0.205268E+01   0.532697E+02   0.241667E+07   0.148919E+04
   267   0.476324E+04   0.211962E+01   0.546169E+02   0.240702E+07   0.147853E+04
   268   0.475047E+04   0.218840E+01   0.559574E+02   0.239743E+07   0.146794E+04
   269   0.473730E+04   0.225903E+01   0.572889E+02   0.238789E+07   0.145741E+04
   270   0.472372E+04   0.233152E+01   0.586124E+02   0.237842E+07   0.144694E+04
   271   0.470975E+04   0.240587E+01   0.599255E+02   0.236901E+07   0.143653E+04
   272   0.469538E+04   0.248211E+01   0.612292E+02   0.235965E+07   0.142619E+04
   273   0.468062E+04   0.256023E+01   0.625220E+02   0.235035E+07   0.141590E+04
   274   0.466548E+04   0.264024E+01   0.638048E+02   0.234111E+07   0.140568E+04
   275   0.464996E+04   0.272214E+01   0.650753E+02   0.233192E+07   0.139552E+04
   276   0.463407E+04   0.280594E+01   0.663344E+02   0.232279E+07   0.138542E+04
   277   0.461782E+04   0.289166E+01   0.675806E+02   0.231372E+07   0.137538E+04
   278   0.460119E+04   0.297928E+01   0.688134E+02   0.230470E+07   0.136539E+04
   279   0.458422E+04   0.306881E+01   0.700334E+02   0.229573E+07   0.135547E+04
   280   0.456689E+04   0.316023E+01   0.712394E+02   0.228682E+07   0.134561E+04
   281   0.454922E+04   0.325355E+01   0.724312E+02   0.227796E+07   0.133580E+04
   282   0.453120E+04   0.334877E+01   0.736084E+02   0.226916E+07   0.132605E+04
   283   0.451286E+04   0.344587E+01   0.747702E+02   0.226041E+07   0.131637E+04
   284   0.449417E+04   0.354486E+01   0.759159E+02   0.225171E+07   0.130673E+04
   285   0.447516E+04   0.364572E+01   0.770456E+02   0.224306E+07   0.129716E+04
   286   0.445583E+04   0.374845E+01   0.781593E+02   0.223447E+07   0.128764E+04
   287   0.443619E+04   0.385303E+01   0.792565E+02   0.222592E+07   0.127818E+04
   288   0.441624E+04   0.395946E+01   0.803356E+02   0.221743E+07   0.126878E+04
   289   0.439597E+04   0.406771E+01   0.813982E+02   0.220898E+07   0.125943E+04
   290   0.437542E+04   0.417779E+01   0.824423E+02   0.220058E+07   0.125014E+04
   291   0.435458E+04   0.428968E+01   0.834685E+02   0.219224E+07   0.124091E+04
   292   0.433344E+04   0.440328E+01   0.844762E+02   0.218394E+07   0.123172E+04
   293   0.431202E+04   0.451870E+01   0.854654E+02   0.217569E+07   0.122260E+04
   294   0.429032E+04   0.463588E+01   0.864349E+02   0.216748E+07   0.121352E+04
   295   0.426834E+04   0.475471E+01   0.873852E+02   0.215932E+07   0.120451E+04
   296   0.424609E+04   0.487527E+01   0.883159E+02   0.215121E+07   0.119554E+04
   297   0.422357E+04   0.499745E+01   0.892255E+02   0.214315E+07   0.118663E+04
   298   0.420079E+04   0.512127E+01   0.901147E+02   0.213513E+07   0.117777E+04
   299   0.417776E+04   0.524669E+01   0.909837E+02   0.212715E+07   0.116897E+04
   300   0.415447E+04   0.537366E+01   0.918318E+02   0.211922E+07   0.116021E+04
   301   0.413094E+04   0.550227E+01   0.926590E+02   0.211134E+07   0.115151E+04
   302   0.410718E+04   0.563233E+01   0.934649E+02   0.210349E+07   0.114286E+04
   303   0.408320E+04   0.576396E+01   0.942493E+02   0.209570E+07   0.113427E+04
   304   0.405900E+04   0.589711E+01   0.950119E+02   0.208794E+07   0.112572E+04
   305   0.403461E+04   0.603173E+01   0.957514E+02   0.208023E+07   0.111723E+04
   306   0.401002E+04   0.616786E+01   0.964676E+02   0.207255E+07   0.110879E+04
   307   0.398525E+04   0.630538E+01   0.971602E+02   0.206493E+07   0.110040E+04
   308   0.396031E+04   0.644432E+01   0.978287E+02   0.205734E+07   0.109206E+04
   309   0.393520E+04   0.658464E+01   0.984728E+02   0.204979E+07   0.108377E+04
   310   0.390992E+04   0.672623E+01   0.990922E+02   0.204229E+07   0.107554E+04
   311   0.388450E+04   0.686918E+01   0.996851E+02   0.203483E+07   0.106736E+04
   312   0.385893E+04   0.701339E+01   0.100253E+03   0.202740E+07   0.105922E+04
   313   0.383323E+04   0.715888E+01   0.100794E+03   0.202002E+07   0.105114E+04
   314   0.380740E+04   0.730554E+01   0.101308E+03   0.201268E+07   0.104311E+04
   315   0.378145E+04   0.745333E+01   0.101795E+03   0.200538E+07   0.103513E+04
   316   0.375540E+04   0.760234E+01   0.102254E+03   0.199811E+07   0.102720E+04
   317   0.372924E+04   0.775240E+01   0.102686E+03   0.199089E+07   0.101933E+04
   318   0.370300E+04   0.790352E+01   0.103090E+03   0.198371E+07   0.101150E+04
   319   0.367667E+04   0.805568E+01   0.103466E+03   0.197656E+07   0.100373E+04
   320   0.365026E+04   0.820889E+01   0.103813E+03   0.196945E+07   0.996003E+03
